Probeset ID	Gene	Description	Score(d)	Numerator(r)	Denominator(s+s0)	Fold Change	q-value (%)
AGI_MM_OLIGO_A_51_P256384	Atp2b2	ATPase, Ca++ transporting, plasma membrane 2	1.957168982	0.643214286	0.328645248	1.5176	1.421695754
AGI_MM_OLIGO_A_51_P123134	Ercc6l	excision repair cross-complementing rodent repair deficiency complementation group 6 - like	2.432398108	0.603928571	0.24828525	1.5168	0.308140825
AGI_MM_OLIGO_A_51_P201635	Unc119	unc-119 homolog (C. elegans)	2.092900801	0.566071429	0.270472173	1.51659	0.880621146
AGI_MM_OLIGO_A_51_P192130	Stk10	serine/threonine kinase 10	2.231038708	0.613571429	0.275016039	1.51657	0.680177377
AGI_MM_OLIGO_A_51_P254452	2810433K01Rik	RIKEN cDNA 2810433K01 gene	2.00937362	0.738928571	0.367740755	1.51631	1.107266703
AGI_MM_OLIGO_A_51_P471273	2900055J20Rik	RIKEN cDNA 2900055J20 gene	1.78123522	0.591928571	0.332313534	1.51574	2.619249074
AGI_MM_OLIGO_A_51_P485731	Sytl1	synaptotagmin-like 1	2.059777944	0.565	0.274301413	1.51529	1.107266703
AGI_MM_OLIGO_A_51_P345927	Ddx41	DEAD (Asp-Glu-Ala-Asp) box polypeptide 41	2.237444533	0.571785714	0.255553023	1.51517	0.680177377
AGI_MM_OLIGO_A_51_P301566	Plat	plasminogen activator, tissue	1.68621472	0.568928571	0.337399837	1.51492	3.398451085
AGI_MM_OLIGO_A_51_P460676	Hspa4	heat shock protein 4	1.706771376	0.671428571	0.393391043	1.51468	3.398451085
AGI_MM_OLIGO_A_51_P180904	Pcsk6	proprotein convertase subtilisin/kexin type 6	1.814858479	0.566428571	0.312106193	1.51456	2.619249074
AGI_MM_OLIGO_A_51_P142744	Sulf1	sulfatase 1	1.781158722	0.658571429	0.369743258	1.51359	2.619249074
AGI_MM_OLIGO_A_51_P239673	Hprt1	hypoxanthine guanine phosphoribosyl transferase 1	2.028619739	0.697142857	0.343653788	1.51316	1.107266703
AGI_MM_OLIGO_A_51_P241943	2310079P12Rik	RIKEN cDNA 2310079P12 gene	3.53356554	0.595	0.16838516	1.51307	0.039932606
AGI_MM_OLIGO_A_51_P372291	4930566A11Rik	RIKEN cDNA 4930566A11 gene	2.780518854	0.6075	0.218484402	1.51301	0.102773187
AGI_MM_OLIGO_A_51_P165185	Cldn7	claudin 7	3.069281877	0.598928571	0.195136385	1.51274	0.039932606
AGI_MM_OLIGO_A_51_P450924	Pole4	polymerase (DNA-directed), epsilon 4 (p12 subunit)	2.908224941	0.594642857	0.204469348	1.51241	0.073917803
AGI_MM_OLIGO_A_51_P447855	Zfp294	zinc finger protein 294	2.358041294	0.616428571	0.261415512	1.51234	0.335570027
AGI_MM_OLIGO_A_51_P482473	Rps17	ribosomal protein S17	2.406991576	0.592857143	0.246306281	1.51181	0.335570027
AGI_MM_OLIGO_A_51_P122631	Glmn	glomulin, FKBP associated protein	2.152042913	0.574285714	0.26685607	1.51164	0.880621146
AGI_MM_OLIGO_A_51_P122964	Gpbp1	GC-rich promoter binding protein 1	2.501136279	0.591428571	0.236463953	1.51159	0.220374346
AGI_MM_OLIGO_A_51_P215095	Klf16	Kruppel-like factor 16	2.536697387	0.614285714	0.242159635	1.51148	0.220374346
AGI_MM_OLIGO_A_51_P429372	Dnajc18	DnaJ (Hsp40) homolog, subfamily C, member 18	2.073743894	0.587857143	0.28347625	1.51109	0.880621146
AGI_MM_OLIGO_A_51_P462448	Gpx4	glutathione peroxidase 4	1.908941602	0.592142857	0.310194328	1.51091	1.922223753
AGI_MM_OLIGO_A_51_P436790	Olfr144	olfactory receptor 144	1.798211867	0.561785714	0.312413528	1.51065	2.619249074
AGI_MM_OLIGO_A_51_P461947	Pisd	phosphatidylserine decarboxylase	2.104351952	0.576428571	0.273922131	1.51063	0.880621146
AGI_MM_OLIGO_A_51_P384718	Efna4	ephrin A4	2.64515582	0.588214286	0.222374153	1.51027	0.177447145
AGI_MM_OLIGO_A_51_P380587	4933440J22Rik	RIKEN cDNA 4933440J22 gene	2.308434601	0.6	0.259916395	1.51005	0.480801584
AGI_MM_OLIGO_A_51_P480928	Zfyve16	zinc finger, FYVE domain containing 16	2.593425058	0.593571429	0.228875489	1.50997	0.177447145
AGI_MM_OLIGO_A_51_P287272	Tlk1	tousled-like kinase 1	3.189261751	0.590714286	0.185219757	1.50971	0.039932606
AGI_MM_OLIGO_A_51_P161038	Cep170	centrosomal protein 170	2.717298258	0.578571429	0.212921576	1.50956	0.111314559
AGI_MM_OLIGO_A_51_P400868	Pecam1	platelet/endothelial cell adhesion molecule 1	2.983778588	0.590357143	0.197855546	1.5094	0.039932606
AGI_MM_OLIGO_A_51_P303000	Btbd15	BTB (POZ) domain containing 15	2.331781334	0.624571429	0.267851629	1.50909	0.480801584
AGI_MM_OLIGO_A_51_P209261	Sqrdl	sulfide quinone reductase-like (yeast)	1.999606097	0.626785714	0.313454592	1.50909	1.107266703
AGI_MM_OLIGO_A_51_P114177	1810022C23Rik	RIKEN cDNA 1810022C23 gene	2.762275606	0.591785714	0.214238475	1.50876	0.102773187
AGI_MM_OLIGO_A_51_P169527	Mvk	mevalonate kinase	2.072714353	0.656428571	0.316699969	1.50876	0.880621146
AGI_MM_OLIGO_A_51_P185971	Calm2	calmodulin 2	2.392250106	0.575	0.240359484	1.50851	0.335570027
AGI_MM_OLIGO_A_51_P443686	Gng7	guanine nucleotide binding protein (G protein), gamma 7 subunit	2.676839575	0.604357143	0.225772642	1.5082	0.111314559
AGI_MM_OLIGO_A_51_P173961	Pdrg1	p53 and DNA damage regulated 1	1.879484808	0.706071429	0.375672858	1.50816	1.922223753
AGI_MM_OLIGO_A_51_P291139	Upf3b	UPF3 regulator of nonsense transcripts homolog B (yeast)	1.771866288	0.576785714	0.325524402	1.508	2.619249074
AGI_MM_OLIGO_A_51_P365521	Atp5o	ATP synthase, H+ transporting, mitochondrial F1 complex, O subunit	3.162387502	0.589642857	0.186454967	1.50769	0.039932606
AGI_MM_OLIGO_A_51_P467334	Asnsd1	asparagine synthetase domain containing 1	2.781109549	0.586071429	0.210732953	1.50712	0.102773187
AGI_MM_OLIGO_A_51_P181517	Fcgr3a	Fc fragment of IgG, low affinity IIIa, receptor	1.637396343	0.641071429	0.391518786	1.50686	4.233481599
AGI_MM_OLIGO_A_51_P157895	Cdk5	cyclin-dependent kinase 5	3.031462003	0.584642857	0.192858382	1.50663	0.039932606
AGI_MM_OLIGO_A_51_P465772	Ruvbl1	RuvB-like protein 1	2.630348426	0.579642857	0.220367329	1.50619	0.177447145
AGI_MM_OLIGO_A_51_P348652	Spast	spastin	2.486653625	0.6025	0.242293496	1.50618	0.220374346
AGI_MM_OLIGO_A_51_P437938	6330578E17Rik	RIKEN cDNA 6330578E17 gene	2.351113566	0.588928571	0.250489206	1.50574	0.335570027
AGI_MM_OLIGO_A_51_P438399	Dhfr	dihydrofolate reductase	2.342269915	0.598928571	0.255704335	1.50568	0.335570027
AGI_MM_OLIGO_A_51_P142209	1600029O15Rik	RIKEN cDNA 1600029O15 gene	2.508479634	0.601785714	0.239900578	1.50459	0.220374346
AGI_MM_OLIGO_A_51_P318488	Akt3	thymoma viral proto-oncogene 3	2.292967508	0.598928571	0.26120238	1.50458	0.480801584
AGI_MM_OLIGO_A_51_P228472	Igfbp3	insulin-like growth factor binding protein 3	2.634450216	0.579285714	0.219888655	1.504	0.177447145
AGI_MM_OLIGO_A_51_P173795	Pamci	peptidylglycine alpha-amidating monooxygenase COOH-terminal interactor	2.364095445	0.623642857	0.263797665	1.50362	0.335570027
AGI_MM_OLIGO_A_51_P363103	Blvra	biliverdin reductase A	2.620638597	0.599642857	0.228815548	1.50286	0.177447145
AGI_MM_OLIGO_A_51_P489970	Tbca	tubulin cofactor a	2.5925476	0.573214286	0.221100776	1.50284	0.177447145
AGI_MM_OLIGO_A_51_P500713	Dck	deoxycytidine kinase	2.25084968	0.615357143	0.273388822	1.5027	0.480801584
AGI_MM_OLIGO_A_51_P325481	Crlz1	charged amino acid rich leucine zipper 1	2.722455424	0.589285714	0.21645376	1.50238	0.111314559
AGI_MM_OLIGO_A_51_P381743	Wdr55	WD repeat domain 55	1.726342186	0.535357143	0.310110676	1.50135	3.398451085
AGI_MM_OLIGO_A_51_P134007	Ncl	nucleolin	2.69753517	0.59	0.218718186	1.50064	0.111314559
AGI_MM_OLIGO_A_51_P121447	1110038F14Rik	RIKEN cDNA 1110038F14 gene	1.904155761	0.565357143	0.296906983	1.50051	1.922223753
AGI_MM_OLIGO_A_51_P368591	Tle6	transducin-like enhancer of split 6, homolog of Drosophila E(spl)	2.386913621	0.612857143	0.256757152	1.50026	0.335570027
AGI_MM_OLIGO_A_51_P156394	1700010C24Rik	RIKEN cDNA 1700010C24 gene	1.599452793	0.710071429	0.443946474	1.50022	4.233481599
AGI_MM_OLIGO_A_51_P461123	Tlr5	toll-like receptor 5	1.797268372	0.609285714	0.33900653	1.50006	2.619249074
AGI_MM_OLIGO_A_51_P109469	Fgfr1	fibroblast growth factor receptor 1	1.846123206	0.555357143	0.300823445	1.49996	1.922223753
AGI_MM_OLIGO_A_51_P133792	Lmo6	LIM domain only 6	2.575813637	0.594285714	0.230717668	1.49953	0.177447145
AGI_MM_OLIGO_A_51_P458218	Wdr13	WD repeat domain 13	1.610409937	0.642857143	0.39918851	1.49904	4.233481599
AGI_MM_OLIGO_A_51_P336790	Lsm5	LSM5 homolog, U6 small nuclear RNA associated (S. cerevisiae)	2.123056451	0.588928571	0.277396567	1.49903	0.880621146
AGI_MM_OLIGO_A_51_P361022	Cdc20	cell division cycle 20 homolog (S. cerevisiae)	1.750052116	0.676428571	0.386519102	1.49902	2.619249074
AGI_MM_OLIGO_A_51_P154596	Npdc1	neural proliferation, differentiation and control gene 1	2.198065507	0.597857143	0.271992414	1.49898	0.680177377
AGI_MM_OLIGO_A_51_P167763	Kcnk13	potassium channel, subfamily K, member 13	2.176901914	0.579285714	0.266105565	1.49896	0.680177377
AGI_MM_OLIGO_A_51_P297694	2610031L17Rik	RIKEN cDNA 2610031L17 gene	2.300213248	0.575357143	0.250132088	1.49822	0.480801584
AGI_MM_OLIGO_A_51_P105709	Trip13	thyroid hormone receptor interactor 13	1.953656726	0.669642857	0.342763828	1.49821	1.421695754
AGI_MM_OLIGO_A_51_P363303	4931440B09Rik	RIKEN cDNA 4931440B09 gene	2.309113539	0.563928571	0.244218641	1.4976	0.480801584
AGI_MM_OLIGO_A_51_P211526	1500010J02Rik	RIKEN cDNA 1500010J02 gene	2.381780096	0.604285714	0.2537118	1.49736	0.335570027
AGI_MM_OLIGO_A_51_P214335	Sephs1	selenophosphate synthetase 1	1.947422305	0.5625	0.288843359	1.49725	1.421695754
AGI_MM_OLIGO_A_51_P381209	Ngfb	nerve growth factor, beta	1.667549103	0.640357143	0.384010967	1.49721	3.398451085
AGI_MM_OLIGO_A_51_P423219	Pum1	pumilio 1 (Drosophila)	2.272951853	0.563571429	0.247946928	1.49636	0.480801584
AGI_MM_OLIGO_A_51_P223575	Tbc1d23	TBC1 domain family, member 23	2.24677595	0.583214286	0.259578302	1.49635	0.680177377
AGI_MM_OLIGO_A_51_P380337	Arhgef3	Rho guanine nucleotide exchange factor (GEF) 3	1.640239005	0.555714286	0.338800799	1.49555	4.233481599
AGI_MM_OLIGO_A_51_P158103	Triobp	TRIO and F-actin binding protein	1.576193954	0.5725	0.363216721	1.49521	4.233481599
AGI_MM_OLIGO_A_51_P436727	Arrb1	arrestin, beta 1	1.624417919	0.531428571	0.327150153	1.49487	4.233481599
AGI_MM_OLIGO_A_51_P428913	Pkm2	pyruvate kinase, muscle	2.719302599	0.573571429	0.21092593	1.4947	0.111314559
AGI_MM_OLIGO_A_51_P116925	Lad1	ladinin	2.02172973	0.558571429	0.276283927	1.49463	1.107266703
AGI_MM_OLIGO_A_51_P461082	A230072E10Rik	RIKEN cDNA A230072E10 gene	1.809087279	0.541428571	0.299282725	1.49417	2.619249074
AGI_MM_OLIGO_A_51_P212420	Lama4	laminin, alpha 4	1.927724307	0.609642857	0.316250023	1.49384	1.421695754
AGI_MM_OLIGO_A_51_P228232	Flot2	flotillin 2	2.325338427	0.571071429	0.245586372	1.49344	0.480801584
AGI_MM_OLIGO_A_51_P191649	Kntc2	kinetochore associated 2	1.851081489	0.800357143	0.432372723	1.49294	1.922223753
AGI_MM_OLIGO_A_51_P274930	Spata6	spermatogenesis associated 6	1.877989575	0.682142857	0.363230375	1.49273	1.922223753
AGI_MM_OLIGO_A_51_P416591	Hdlbp	high density lipoprotein (HDL) binding protein	1.688833393	0.535714286	0.317209671	1.49233	3.398451085
AGI_MM_OLIGO_A_51_P458428	Pim2	proviral integration site 2	2.597342734	0.567142857	0.218355033	1.49211	0.177447145
AGI_MM_OLIGO_A_51_P104187	Sumo1	SMT3 suppressor of mif two 3 homolog 1 (yeast)	2.135250066	0.655357143	0.3069229	1.49201	0.880621146
AGI_MM_OLIGO_A_51_P300717	Stxbp1	syntaxin binding protein 1	1.860561206	0.562142857	0.302136181	1.49195	1.922223753
AGI_MM_OLIGO_A_51_P392705	Xpc	xeroderma pigmentosum, complementation group C	2.909710305	0.568928571	0.195527565	1.49175	0.073917803
AGI_MM_OLIGO_A_51_P430314	Ccdc18	coiled-coil domain containing 18	1.924431839	0.5975	0.310481249	1.49174	1.421695754
AGI_MM_OLIGO_A_51_P246705	2610033H07Rik	RIKEN cDNA 2610033H07 gene	1.898121125	0.536071429	0.282422139	1.49145	1.922223753
AGI_MM_OLIGO_A_51_P519791	F630043A04Rik	RIKEN cDNA F630043A04 gene	2.123410998	0.62	0.291983041	1.49091	0.880621146
AGI_MM_OLIGO_A_51_P467560	Tsn	translin	3.246605866	0.584285714	0.179968169	1.49085	0.039932606
AGI_MM_OLIGO_A_51_P327559	Glb1	galactosidase, beta 1	2.523306441	0.6125	0.242737065	1.49032	0.220374346
AGI_MM_OLIGO_A_51_P336825	Cyb5b	cytochrome b5 type B	2.933215819	0.591071429	0.201509696	1.48851	0.073917803
AGI_MM_OLIGO_A_51_P276831	Cep70	centrosomal protein 70	2.005128853	0.593214286	0.295848461	1.48849	1.107266703
AGI_MM_OLIGO_A_51_P392387	Smcp	sperm mitochondria-associated cysteine-rich protein	2.242235385	0.567142857	0.25293636	1.48833	0.680177377
AGI_MM_OLIGO_A_51_P380834	Sdccag10	serologically defined colon cancer antigen 10	3.582605137	0.574285714	0.160298356	1.4873	0.039932606
AGI_MM_OLIGO_A_51_P251410		erythrocyte protein band 4.1-like 4b	2.865299338	0.561785714	0.196065279	1.48721	0.102773187
AGI_MM_OLIGO_A_51_P191087	Cep250	centrosomal protein 250	2.345783002	0.5975	0.254712392	1.48618	0.335570027
AGI_MM_OLIGO_A_51_P352319	Vps26b	vacuolar protein sorting 26 homolog B (yeast)	2.800247961	0.567857143	0.202788164	1.48596	0.102773187
AGI_MM_OLIGO_A_51_P514249	Tubb2b	tubulin, beta 2b	1.845257558	0.540714286	0.293029167	1.48548	1.922223753
AGI_MM_OLIGO_A_51_P516446	Eif3s5	eukaryotic translation initiation factor 3, subunit 5 (epsilon)	1.630339871	0.533928571	0.327495255	1.4851	4.233481599
AGI_MM_OLIGO_A_51_P426032	Tnn	tenascin N	1.659541688	0.540821429	0.325886016	1.48436	3.398451085
AGI_MM_OLIGO_A_51_P195588	BC024969	cDNA sequence BC024969	2.823245426	0.588571429	0.208473349	1.4843	0.102773187
AGI_MM_OLIGO_A_51_P431107	Pmm1	phosphomannomutase 1	4.623232092	0.568928571	0.123058622	1.484	0.039932606
AGI_MM_OLIGO_A_51_P198045	Rab28	RAB28, member RAS oncogene family	1.943930133	0.566785714	0.291566916	1.48387	1.421695754
AGI_MM_OLIGO_A_51_P466502	1810012N18Rik	RIKEN cDNA 1810012N18 gene	2.619499613	0.573571429	0.218962212	1.48384	0.177447145
AGI_MM_OLIGO_A_51_P255945	Rps6ka5	ribosomal protein S6 kinase, polypeptide 5	2.63541194	0.568785714	0.215824215	1.48376	0.177447145
AGI_MM_OLIGO_A_51_P508411	E130311K13Rik	RIKEN cDNA E130311K13 gene	1.814961447	0.541357143	0.298274734	1.48367	2.619249074
AGI_MM_OLIGO_A_51_P478100		erythrocyte protein band 4.1-like 5	2.917325429	0.564285714	0.1934257	1.48366	0.073917803
AGI_MM_OLIGO_A_51_P171711	Cacna2d2	calcium channel, voltage-dependent, alpha 2/delta subunit 2	2.069329752	0.549285714	0.265441365	1.48268	1.107266703
AGI_MM_OLIGO_A_51_P162886			2.914002846	0.559642857	0.192052955	1.48171	0.073917803
AGI_MM_OLIGO_A_51_P447454	Zfp644	zinc finger protein 644	2.499931155	0.555	0.222006114	1.48149	0.220374346
AGI_MM_OLIGO_A_51_P511102	Cttnbp2nl	CTTNBP2 N-terminal like	2.612929409	0.555	0.212405279	1.48143	0.177447145
AGI_MM_OLIGO_A_51_P317115	Wdr18	WD repeat domain 18	3.329050581	0.562785714	0.169052918	1.4813	0.039932606
AGI_MM_OLIGO_A_51_P216516	Dip2c	DIP2 disco-interacting protein 2 homolog C (Drosophila)	1.745691539	0.553214286	0.316902656	1.48122	2.619249074
AGI_MM_OLIGO_A_51_P439803			2.001915333	0.607142857	0.303280987	1.48049	1.107266703
AGI_MM_OLIGO_A_51_P373461	Brcc3	BRCA1/BRCA2-containing complex, subunit 3	2.186737647	0.56	0.256089248	1.48004	0.680177377
AGI_MM_OLIGO_A_51_P237926	Slc6a7	solute carrier family 6 (neurotransmitter transporter, L-proline), member 7	2.030382948	0.560714286	0.276161838	1.47977	1.107266703
AGI_MM_OLIGO_A_51_P265696	Gapdhs	glyceraldehyde-3-phosphate dehydrogenase, spermatogenic	1.752469372	0.568928571	0.324643946	1.47966	2.619249074
AGI_MM_OLIGO_A_51_P149013	C230093N12Rik	RIKEN cDNA C230093N12 gene	1.744327217	0.591071429	0.338853526	1.47943	2.619249074
AGI_MM_OLIGO_A_51_P292145	Ube1l2	ubiquitin-activating enzyme E1-like 2	2.674017789	0.5725	0.214097304	1.47889	0.111314559
AGI_MM_OLIGO_A_51_P220135	Nfatc1	nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 1	1.919865126	0.564285714	0.293919456	1.47777	1.421695754
AGI_MM_OLIGO_A_51_P332628	Mybbp1a	MYB binding protein (P160) 1a	1.667915506	0.529642857	0.317547775	1.4777	3.398451085
AGI_MM_OLIGO_A_51_P138952	Lrriq2	leucine-rich repeats and IQ motif containing 2	2.312468095	0.562928571	0.24343193	1.4775	0.480801584
AGI_MM_OLIGO_A_51_P292067	Haghl	hydroxyacylglutathione hydrolase-like	2.441862078	0.56	0.229333182	1.47719	0.308140825
AGI_MM_OLIGO_A_51_P412191	Ppp3cb	protein phosphatase 3, catalytic subunit, beta isoform	1.766914745	0.614285714	0.347660076	1.47705	2.619249074
AGI_MM_OLIGO_A_51_P324393	Hnrpu	heterogeneous nuclear ribonucleoprotein U	2.286699682	0.545	0.238334751	1.47669	0.480801584
AGI_MM_OLIGO_A_51_P370438	Lpin2	lipin 2	2.333401285	0.543928571	0.233105456	1.47666	0.335570027
AGI_MM_OLIGO_A_51_P503368	Vps35	vacuolar protein sorting 35	2.312504645	0.560714286	0.242470555	1.47645	0.480801584
AGI_MM_OLIGO_A_51_P200776	Grsf1	G-rich RNA sequence binding factor 1	2.10279642	0.568571429	0.270388243	1.47548	0.880621146
AGI_MM_OLIGO_A_51_P420951	Wdr12	WD repeat domain 12	1.75567333	0.55	0.313270123	1.47537	2.619249074
AGI_MM_OLIGO_A_51_P239757	Jub	ajuba	1.90642102	0.562142857	0.294868159	1.47527	1.922223753
AGI_MM_OLIGO_A_51_P165156	Polr3c	polymerase (RNA) III (DNA directed) polypeptide C	2.367703281	0.546428571	0.230784227	1.47522	0.335570027
AGI_MM_OLIGO_A_51_P489560	Cdc14a	CDC14 cell division cycle 14 homolog A (S. cerevisiae)	2.93709668	0.5555	0.189132351	1.47469	0.073917803
AGI_MM_OLIGO_A_51_P282584	Olfml2b	olfactomedin-like 2B	3.791648065	0.558928571	0.147410456	1.47448	0.039932606
AGI_MM_OLIGO_A_51_P513991	Spag4	sperm associated antigen 4	2.251973098	0.543928571	0.241534223	1.47403	0.480801584
AGI_MM_OLIGO_A_51_P157472	Rpia	ribose 5-phosphate isomerase A	1.751186444	0.58	0.331204026	1.47385	2.619249074
AGI_MM_OLIGO_A_51_P368558	D0HXS9928E	DNA segment, human DXS9928E	1.582230082	0.521071429	0.329327216	1.47364	4.233481599
AGI_MM_OLIGO_A_51_P507500	Arf3	ADP-ribosylation factor 3	1.918423491	0.627857143	0.327277656	1.47324	1.922223753
AGI_MM_OLIGO_A_51_P424641	Sirt4	sirtuin 4 (silent mating type information regulation 2 homolog) 4 (S. cerevisiae)	2.480423462	0.558571429	0.225191963	1.47315	0.308140825
AGI_MM_OLIGO_A_51_P413419	Nxt1	NTF2-related export protein 1	2.332788412	0.551071429	0.236228638	1.47314	0.335570027
AGI_MM_OLIGO_A_51_P220163	Notch3	Notch gene homolog 3 (Drosophila)	2.973335624	0.558214286	0.187740086	1.4731	0.039932606
AGI_MM_OLIGO_A_51_P318966	Cd19	CD19 antigen	1.568909764	0.5125	0.326659959	1.47296	4.233481599
AGI_MM_OLIGO_A_51_P385450	4930572J05Rik	RIKEN cDNA 4930572J05 gene	2.01249158	0.551928571	0.274251369	1.47293	1.107266703
AGI_MM_OLIGO_A_51_P187121	Gjb4	gap junction membrane channel protein beta 4	2.705572384	0.563571429	0.208300259	1.47283	0.111314559
AGI_MM_OLIGO_A_51_P272584	Dym	dymeclin	2.784333715	0.565714286	0.203177616	1.47237	0.102773187
AGI_MM_OLIGO_A_51_P283151	Npal3	NIPA-like domain containing 3	2.17057644	0.565	0.260299518	1.4723	0.680177377
AGI_MM_OLIGO_A_51_P212993	Wdr8	WD repeat domain 8	2.182861797	0.5625	0.257689241	1.47171	0.680177377
AGI_MM_OLIGO_A_51_P333630	Spg3a	spastic paraplegia 3A homolog (human)	2.443325786	0.5475	0.224079819	1.47168	0.308140825
AGI_MM_OLIGO_A_51_P108935	Iars2	isoleucine-tRNA synthetase 2, mitochondrial	3.611340184	0.555357143	0.153781454	1.47121	0.039932606
AGI_MM_OLIGO_A_51_P495767	Map3k4	mitogen activated protein kinase kinase kinase 4	1.818881997	0.543214286	0.298652846	1.47107	2.619249074
AGI_MM_OLIGO_A_51_P417236	Gns	glucosamine (N-acetyl)-6-sulfatase	1.854161654	0.569285714	0.307031328	1.47091	1.922223753
AGI_MM_OLIGO_A_51_P425232	Rcbtb1	regulator of chromosome condensation (RCC1) and BTB (POZ) domain containing protein 1	2.074202122	0.586785714	0.282897075	1.4708	0.880621146
AGI_MM_OLIGO_A_51_P468955	D1Ertd622e	DNA segment, Chr 1, ERATO Doi 622, expressed	1.801694809	0.651785714	0.361762553	1.47041	2.619249074
AGI_MM_OLIGO_A_51_P303640	Pex13	peroxisomal biogenesis factor 13	1.934045422	0.535	0.276622252	1.47012	1.421695754
AGI_MM_OLIGO_A_51_P163958	Spr	sepiapterin reductase	2.474923606	0.538928571	0.217755639	1.46915	0.308140825
AGI_MM_OLIGO_A_51_P117494	B4galt3	UDP-Gal:betaGlcNAc beta 1,4-galactosyltransferase, polypeptide 3	2.454678526	0.542857143	0.221152032	1.46908	0.308140825
AGI_MM_OLIGO_A_51_P407227	Gimap6	GTPase, IMAP family member 6	1.981147757	0.553214286	0.279239286	1.46857	1.421695754
AGI_MM_OLIGO_A_51_P308447	Uble1a	ubiquitin-like 1 (sentrin) activating enzyme E1A	1.988354546	0.535	0.269066702	1.46826	1.421695754
AGI_MM_OLIGO_A_51_P333949	5930412E23Rik	RIKEN cDNA 5930412E23 gene	2.255800759	0.553928571	0.245557401	1.46788	0.480801584
AGI_MM_OLIGO_A_51_P225695	Plcb4	phospholipase C, beta 4	1.644803467	0.5725	0.348065901	1.46708	4.233481599
AGI_MM_OLIGO_A_51_P447874	Hspb7	heat shock protein family, member 7 (cardiovascular)	1.907049856	0.521428571	0.273421573	1.46702	1.922223753
AGI_MM_OLIGO_A_51_P144285	Rps6kc1	ribosomal protein S6 kinase polypeptide 1	1.656731833	0.514642857	0.310637393	1.46701	4.233481599
AGI_MM_OLIGO_A_51_P344113	Foxp1	forkhead box P1	1.831971408	0.536071429	0.292619976	1.46673	1.922223753
AGI_MM_OLIGO_A_51_P375598	Npal1	NIPA-like domain containing 1	2.20424598	0.553928571	0.251300706	1.46635	0.680177377
AGI_MM_OLIGO_A_51_P333159	Rpa1	replication protein A1	2.335314084	0.539285714	0.230926417	1.4656	0.335570027
AGI_MM_OLIGO_A_51_P266683	Efna1	ephrin A1	2.564682262	0.552857143	0.21556555	1.46505	0.220374346
AGI_MM_OLIGO_A_51_P137254	Klhl10	kelch-like 10 (Drosophila)	1.941581978	0.536071429	0.276100332	1.46494	1.421695754
AGI_MM_OLIGO_A_51_P135877	Gimap4	GTPase, IMAP family member 4	2.310592792	0.5625	0.243444021	1.46473	0.480801584
AGI_MM_OLIGO_A_51_P321847	Rims2	regulating synaptic membrane exocytosis 2	2.517934779	0.553214286	0.219709537	1.46448	0.220374346
AGI_MM_OLIGO_A_51_P420577	Olfr983	olfactory receptor 983	2.091517947	0.544857143	0.260507993	1.46437	0.880621146
AGI_MM_OLIGO_A_51_P123604	Ppwd1	peptidylprolyl isomerase domain and WD repeat containing 1	2.109492358	0.571785714	0.271053703	1.46399	0.880621146
AGI_MM_OLIGO_A_51_P399873	Acmsd	amino carboxymuconate semialdehyde decarboxylase	2.185208601	0.5285	0.241853341	1.46329	0.680177377
AGI_MM_OLIGO_A_51_P245631	3222401M22Rik	RIKEN cDNA 3222401M22 gene	2.144168879	0.555	0.258841552	1.46322	0.880621146
AGI_MM_OLIGO_A_51_P139424	Ephb4	Eph receptor B4	2.663074119	0.568928571	0.213636026	1.46319	0.177447145
AGI_MM_OLIGO_A_51_P401745	Mettl2	methyltransferase like 2	3.113888193	0.547857143	0.175939889	1.46295	0.039932606
AGI_MM_OLIGO_A_51_P490692	Hexim2	hexamthylene bis-acetamide inducible 2	1.611249043	0.503214286	0.312313163	1.46245	4.233481599
AGI_MM_OLIGO_A_51_P181599	MGC129481	similar to spermatogenesis associated glutamate (E)-rich protein 2	2.02306994	0.522857143	0.258447389	1.46244	1.107266703
AGI_MM_OLIGO_A_51_P299357	Btbd14a	BTB (POZ) domain containing 14A	1.945887277	0.541642857	0.278352638	1.46203	1.421695754
AGI_MM_OLIGO_A_51_P465331	Fgf7	fibroblast growth factor 7	2.047034829	0.541785714	0.264668537	1.46191	1.107266703
AGI_MM_OLIGO_A_51_P256154	Eif2s3x	eukaryotic translation initiation factor 2, subunit 3, structural gene X-linked	1.794907899	0.5275	0.293886946	1.46174	2.619249074
AGI_MM_OLIGO_A_51_P292490	2610507N02Rik	RIKEN cDNA 2610507N02 gene	1.865166605	0.524642857	0.281284715	1.46079	1.922223753
AGI_MM_OLIGO_A_51_P298131	Cbx8	chromobox homolog 8 (Drosophila Pc class)	3.570988182	0.547857143	0.153418918	1.46043	0.039932606
AGI_MM_OLIGO_A_51_P258138	1500006O09Rik	RIKEN cDNA 1500006O09 gene	2.581927072	0.535714286	0.207486219	1.46041	0.177447145
AGI_MM_OLIGO_A_51_P470297	Drr1	developmentally regulated repeat element-containing transcript 1	1.619419307	0.637142857	0.393439089	1.46012	4.233481599
AGI_MM_OLIGO_A_51_P485985	Mbnl3	muscleblind-like 3 (Drosophila)	2.29950031	0.578214286	0.251452145	1.45998	0.480801584
AGI_MM_OLIGO_A_51_P174463	Ssr4	signal sequence receptor, delta	2.103410067	0.5825	0.27693126	1.45983	0.880621146
