Gene Symbol	Rank	Gene Name	P-Value	Q-Value
ELAC1	935	3788270_ELAC1	0.04355623	0.8713127
FOXD4L1	936	2501471_FOXD4L1	0.04359793	0.8713127
C20orf121	937	3886512_C20orf121	0.04364015	0.8713127
SPTLC1	938	3214582_SPTLC1	0.04384328	0.872731137
CDKN2AIP	939	2753880_CDKN2AIP	0.04387	0.872731137
HIST1H2BO	940	2900116_HIST1H2BO	0.04388283	0.872731137
KIAA0101	941	3629103_KIAA0101	0.0438978	0.872731137
FAM12B	942	3527655_FAM12B	0.04414635	0.875815678
ZNF441	943	3821377_ZNF441	0.04419126	0.875815678
CIB2	944	3634509_CIB2	0.04419339	0.875815678
GPATCH1	945	3829174_GPATCH1	0.04433237	0.876729958
MAPKAPK5	946	3432138_MAPKAPK5	0.0443746	0.876729958
RASL11A	947	3482845_RASL11A	0.04441309	0.876729958
AADAC	948	2648074_AADAC	0.04442698	0.876729958
EXOC4	949	3025005_EXOC4	0.0444799	0.876849315
C9orf126	950	3225292_C9orf126	0.04459643	0.877549947
C1orf105	951	2367495_C1orf105	0.04460926	0.877549947
OCLM	952	2372169_OCLM	0.04467287	0.877775446
CST5	953	3901401_CST5	0.04471456	0.877775446
PROSC	954	3094286_PROSC	0.04483162	0.879150943
DIAPH3	955	3515965_DIAPH3	0.04497808	0.881099476
ADRA1B	956	2837970_ADRA1B	0.04528918	0.88626569
ANKS1A	957	2904329_ANKS1A	0.04542762	0.887150313
HIST1H3A	958	2899090_HIST1H3A	0.04542923	0.887150313
ST6GAL2	959	2569215_ST6GAL2	0.04564518	0.890437956
BOLA1	960	2357961_BOLA1	0.04579004	0.891318795
TGIF2	961	3883941_TGIF2	0.04580661	0.891318795
LOC645261	962	2865745_LOC645261	0.04586808	0.891318795
PPM1B	963	2479640_PPM1B	0.04588091	0.891318795
ABLIM2	964	2759654_ABLIM2	0.04607013	0.893502591
CD1D	965	2362157_CD1D	0.04608884	0.893502591
SIPA1L1	966	3542847_SIPA1L1	0.04622461	0.895207039
CDR1	967	4024373_CDR1	0.04656724	0.900910031
ZNF536	968	3828278_ZNF536	0.04668003	0.901864058
GNA15	969	3816815_GNA15	0.04678961	0.901864058
---	970	2702642_---	0.04679014	0.901864058
UNQ1940	971	3074577_UNQ1940	0.04680939	0.901864058
PRMT5	972	3556924_PRMT5	0.04695745	0.90348407
KRTCAP3	973	2474568_KRTCAP3	0.04699006	0.90348407
ARNT	974	2434633_ARNT	0.04717554	0.904116445
COX2	975	4037632_COX2	0.04718623	0.904116445
RNPEPL1	976	2535830_RNPEPL1	0.04720601	0.904116445
KCNAB1	977	2648991_KCNAB1	0.04721723	0.904116445
SARS	978	2350551_SARS	0.04730971	0.904116445
LRRC57	979	3620683_LRRC57	0.04731291	0.904116445
ZNF460	980	3843156_ZNF460	0.04742998	0.904384537
TOB1	981	3762473_TOB1	0.04746686	0.904384537
---	982	4037583_---	0.04751924	0.904384537
LOC51057	983	2556017_LOC51057	0.04752031	0.904384537
RBM34	984	4045731_RBM34	0.04759728	0.904928862
RAB33B	985	2744674_RAB33B	0.04786615	0.907945344
NFE2L1	986	3725035_NFE2L1	0.04786776	0.907945344
PCDHB13	987	2832447_PCDHB13	0.04791586	0.907945344
HELB	988	3420497_HELB	0.04795007	0.907945344
HOMEZ	989	3557268_HOMEZ	0.0480789	0.909111111
TLR10	990	2766192_TLR10	0.04810883	0.909111111
PTX3	991	2649367_PTX3	0.04821253	0.909798387
BSG	992	3815014_BSG	0.04824246	0.909798387
ZC3H7A	993	3680524_ZC3H7A	0.0484365	0.911226321
C6orf204	994	2971564_C6orf204	0.04847391	0.911226321
C14orf106	995	3562746_C14orf106	0.04855837	0.911226321
C11orf30	996	3340913_C11orf30	0.04863107	0.911226321
TRIM13	997	3489644_TRIM13	0.04866367	0.911226321
ANGEL2	998	2454935_ANGEL2	0.04871926	0.911226321
CSPG4	999	3633578_CSPG4	0.04875508	0.911226321
UBE2A	1000	3988874_UBE2A	0.04877432	0.911226321
ZNF264	1001	3843058_ZNF264	0.04880639	0.911226321
---	1002	3086044_---	0.04880907	0.911226321
ALG11	1003	3490504_ALG11	0.04885397	0.911226321
C7orf47	1004	3064006_C7orf47	0.04892292	0.911603586
PSMA1	1005	3363979_PSMA1	0.04916346	0.914681909
NCAPH	1006	2494484_NCAPH	0.04918591	0.914681909
CHST2	1007	2646125_CHST2	0.04934306	0.916392468
GSDML	1008	3755903_GSDML	0.04941576	0.916392468
HSD17B11	1009	2777070_HSD17B11	0.04942484	0.916392468
CHD6	1010	3906160_CHD6	0.04947402	0.91639604
APEX2	1011	3978620_APEX2	0.04970547	0.917891626
BAIAP2L1	1012	3062868_BAIAP2L1	0.04972792	0.917891626
CASR	1013	2638824_CASR	0.04973273	0.917891626
FNTB	1014	3540398_FNTB	0.04978512	0.917891626
MAGEC2	1015	4024538_MAGEC2	0.04980009	0.917891626
IL12A	1016	2650066_IL12A	0.04996953	0.919568204
