EntrezID	Symbol	Description	Location	Type	EnsemblID	log2 | Resting Teff RPKM	log2 | Activated Teff RPKM	log2 | Resting Treg RPKM	log2 | Activated Treg RPKM	LR rest | CD25 vs CD4	LR act | CD25 vs CD4	LR CD4 | act vs rest	LR CD25 | act vs rest
8615	USO1	USO1 homolog, vesicle docking protein (yeast)	Cytoplasm	transporter	ENSG00000138768	4.657938549	6.13183219	5.446883607	6.238434037	0.788945057	0.106601847	1.473893641	0.791550431
10155	TRIM28	tripartite motif-containing 28	Nucleus	transcription regulator	ENSG00000130726	7.154951945	5.681707497	6.423430529	5.683294876	-0.731521416	0.001587378	-1.473244448	-0.740135653
80205	CHD9 (includes EG:80205)	chromodomain helicase DNA binding protein 9	Cytoplasm	other	ENSG00000177200	1.847789968	3.320215737	2.374962268	2.425233634	0.5271723	-0.894982103	1.472425769	0.050271366
51601	LIPT1	lipoyltransferase 1	Cytoplasm	enzyme	ENSG00000144182	2.192399241	3.663299141	2.9920325	2.565744102	0.799633259	-1.097555039	1.4708999	-0.426288398
4832	NME3	non-metastatic cells 3, protein expressed in	Extracellular Space	kinase	ENSG00000103024	3.503290485	2.033105484	2.647977956	1.721141589	-0.855312529	-0.311963895	-1.470185002	-0.926836367
9202	ZMYM4	zinc finger, MYM-type 4	unknown	other	ENSG00000146463	2.365875362	3.835125411	3.01865784	3.78171427	0.652782477	-0.053411141	1.469250049	0.76305643
22900	CARD8	caspase recruitment domain family, member 8	Nucleus	other	ENSG00000105483	3.851569501	5.320663876	4.505050362	4.511952787	0.653480862	-0.808711088	1.469094375	0.006902425
10346	TRIM22	tripartite motif-containing 22	Cytoplasm	transcription regulator	ENSG00000132274	6.091714572	7.559736942	6.292857026	6.012015912	0.201142455	-1.54772103	1.46802237	-0.280841114
9938	ARHGAP25	Rho GTPase activating protein 25	unknown	other	ENSG00000163219	4.443295485	5.906356508	5.390914581	5.186256591	0.947619096	-0.720099917	1.463061023	-0.20465799
1075	CTSC	cathepsin C	Cytoplasm	peptidase	ENSG00000109861	3.932814686	5.394796232	4.995044581	5.962737853	1.062229895	0.567941621	1.461981546	0.967693272
158747	MOSPD2	motile sperm domain containing 2	unknown	other	ENSG00000130150	2.529419149	3.990378649	3.436898854	3.882647845	0.907479705	-0.107730805	1.4609595	0.445748991
3920	LAMP2	lysosomal-associated membrane protein 2	Plasma Membrane	enzyme	ENSG00000005893	3.98322048	5.443198001	4.631877172	5.395525267	0.648656692	-0.047672733	1.459977521	0.763648095
9194	SLC16A7	solute carrier family 16, member 7 (monocarboxylic acid transporter 2)	Plasma Membrane	transporter	ENSG00000118596	2.805601588	4.263915747	3.291136599	3.586962127	0.48553501	-0.67695362	1.458314158	0.295825528
113201	CASC4	cancer susceptibility candidate 4	unknown	other	ENSG00000166734	4.249088605	5.705813317	4.583500571	5.381831027	0.334411966	-0.323982289	1.456724712	0.798330456
170954	KIAA1949	KIAA1949	unknown	other	ENSG00000146112	5.803136778	4.351148647	5.655451418	4.766261483	-0.14768536	0.415112836	-1.451988131	-0.889189935
6835	SURF2	surfeit 2	unknown	other	ENSG00000148291	3.860685632	2.410243312	3.054525074	3.047806462	-0.806160558	0.637563149	-1.45044232	-0.006718612
64320	RNF25	ring finger protein 25	Nucleus	transcription regulator	ENSG00000163481	3.848642172	2.398605617	3.240455135	2.465012065	-0.608187037	0.066406448	-1.450036555	-0.77544307
10019	SH2B3	SH2B adaptor protein 3	Cytoplasm	other	ENSG00000111252	5.405520959	3.955849041	4.678051506	4.63498246	-0.727469453	0.679133419	-1.449671918	-0.043069046
6737	TRIM21	tripartite motif-containing 21	Nucleus	other	ENSG00000132109	4.090592889	5.539537912	4.327094639	4.938055664	0.23650175	-0.601482248	1.448945023	0.610961026
55841	WWC3	WWC family member 3	unknown	other	ENSG00000047644	2.283387773	3.731992928	2.496013934	3.191069062	0.212626161	-0.540923866	1.448605155	0.695055128
546	ATRX	alpha thalassemia/mental retardation syndrome X-linked (RAD54 homolog, S. cerevisiae)	Nucleus	transcription regulator	ENSG00000085224	4.215564371	5.659325268	4.640689637	5.094709236	0.425125266	-0.564616032	1.443760898	0.454019599
5965	RECQL	RecQ protein-like (DNA helicase Q1-like)	Nucleus	enzyme	ENSG00000004700	5.068340557	6.510642176	5.949348442	5.963696829	0.881007885	-0.546945347	1.442301619	0.014348387
24138	IFIT5	interferon-induced protein with tetratricopeptide repeats 5	unknown	other	ENSG00000152778	3.663468333	5.104930891	3.632308948	4.610667335	-0.031159384	-0.494263556	1.441462559	0.978358387
7024	TFCP2	transcription factor CP2	Nucleus	transcription regulator	ENSG00000135457	3.079246534	4.51659403	3.739972345	4.610122943	0.660725811	0.093528913	1.437347496	0.870150598
5936	RBM4	RNA binding motif protein 4	Nucleus	other	ENSG00000173933	5.198607092	3.761379817	4.536431172	4.132632708	-0.662175919	0.371252891	-1.437227274	-0.403798464
51278	IER5	immediate early response 5	unknown	other	ENSG00000162783	6.49197748	5.055226966	5.815447312	5.459667844	-0.676530167	0.404440878	-1.436750513	-0.355779468
80004	ESRP2	epithelial splicing regulatory protein 2	unknown	other	ENSG00000103067	2.148479468	3.582794392	2.707152082	2.902146429	0.558672615	-0.680647964	1.434314924	0.194994346
84910	TMEM87B	transmembrane protein 87B	unknown	other	ENSG00000153214	3.228976971	4.66055923	4.070795798	3.967377175	0.841818827	-0.693182055	1.431582259	-0.103418623
472	ATM	ataxia telangiectasia mutated	Nucleus	kinase	ENSG00000149311	4.462617785	5.89413762	3.87881802	2.994849005	-0.583799765	-2.899288616	1.431519835	-0.883969016
54482	CCDC76	coiled-coil domain containing 76	unknown	other	ENSG00000122435	3.049324541	4.477539438	3.619988431	4.364206063	0.57066389	-0.113333375	1.428214897	0.744217633
197342	EME2	essential meiotic endonuclease 1 homolog 2 (S. pombe)	unknown	other	ENSG00000197774	3.055230562	1.629963628	2.546136268	0	-0.509094294	-1.629963628	-1.425266934	-2.546136268
58506	SCAF1	SR-related CTD-associated factor 1	Nucleus	other	ENSG00000126461	3.242700304	1.818102639	2.209294704	0.558807535	-1.0334056	-1.259295103	-1.424597665	-1.650487168
54503	ZDHHC13	zinc finger, DHHC-type containing 13	Nucleus	transcription regulator	ENSG00000177054	2.468455751	3.892574909	3.599264844	4.553407837	1.130809092	0.660832929	1.424119157	0.954142994
54816	ZNF280D	zinc finger protein 280D	unknown	other	ENSG00000137871	2.456397473	3.879258471	3.078514399	3.282822882	0.622116926	-0.596435589	1.422860998	0.204308483
10553	HTATIP2	HIV-1 Tat interactive protein 2, 30kDa	Nucleus	transcription regulator	ENSG00000109854	3.561360639	4.982625998	4.944836665	5.855979942	1.383476026	0.873353944	1.42126536	0.911143278
7414	VCL	vinculin	Plasma Membrane	enzyme	ENSG00000035403	2.801378653	4.221037891	2.6192856	3.467598473	-0.182093053	-0.753439418	1.419659239	0.848312874
25998	IBTK (includes EG:25998)	inhibitor of Bruton agammaglobulinemia tyrosine kinase	Cytoplasm	other	ENSG00000005700	3.557908609	4.977515203	4.466364282	5.177930852	0.908455673	0.200415649	1.419606594	0.71156657
55809	TRERF1	transcriptional regulating factor 1	Nucleus	transcription regulator	ENSG00000124496	1.743991273	3.163558723	1.963307433	2.346661396	0.21931616	-0.816897327	1.41956745	0.383353962
317781	DDX51	DEAD (Asp-Glu-Ala-Asp) box polypeptide 51	unknown	enzyme	ENSG00000185163	3.009607064	1.594150739	2.78546243	1.588075725	-0.224144634	-0.006075014	-1.415456325	-1.197386705
7846	TUBA1A	tubulin, alpha 1a	Cytoplasm	other	ENSG00000167552	7.660977691	6.245881083	7.471050326	6.489472755	-0.189927365	0.243591672	-1.415096608	-0.981577571
7988	ZNF212	zinc finger protein 212	Nucleus	other	ENSG00000170260	3.417546043	2.008956406	3.040806285	2.077855638	-0.376739758	0.068899232	-1.408589637	-0.962950647
57231	SNX14	sorting nexin 14	unknown	transporter	ENSG00000135317	3.954421837	5.362961494	4.589264481	5.10028632	0.634842644	-0.262675173	1.408539657	0.51102184
90	ACVR1	activin A receptor, type I	Plasma Membrane	kinase	ENSG00000115170	3.339138576	4.747447917	4.034675364	4.271807601	0.695536788	-0.475640317	1.408309341	0.237132237
51768	TM7SF3	transmembrane 7 superfamily member 3	Plasma Membrane	other	ENSG00000064115	2.789189882	4.196766678	3.647711587	4.275568673	0.858521706	0.078801995	1.407576796	0.627857085
64376	IKZF5	IKAROS family zinc finger 5 (Pegasus)	Nucleus	other	ENSG00000095574	4.896270628	3.491167524	4.693900131	3.738814287	-0.202370497	0.247646763	-1.405103104	-0.955085844
9111	NMI	N-myc (and STAT) interactor	Cytoplasm	transcription regulator	ENSG00000123609	4.688154019	6.088022633	5.211333451	5.530647332	0.523179432	-0.557375301	1.399868614	0.319313881
151050	C2ORF67	chromosome 2 open reading frame 67	unknown	other	ENSG00000144445	1.612228118	3.011176245	1.89011363	2.5413461	0.277885512	-0.469830145	1.398948126	0.651232469
127829	ARL8A	ADP-ribosylation factor-like 8A	Cytoplasm	enzyme	ENSG00000143862	4.169518555	2.771393126	4.176432978	3.60211033	0.006914422	0.830717204	-1.39812543	-0.574322648
2010	EMD	emerin	Nucleus	other	ENSG00000102119	5.14542505	3.751013725	4.783894621	4.169845695	-0.361530428	0.41883197	-1.394411325	-0.614048926
26233	FBXL6	F-box and leucine-rich repeat protein 6	unknown	enzyme	ENSG00000182325	3.250256024	1.856661438	3.069031882	2.27441071	-0.181224142	0.417749272	-1.393594586	-0.794621172
84159	ARID5B	AT rich interactive domain 5B (MRF1-like)	Nucleus	transcription regulator	ENSG00000150347	4.110531853	5.502471929	4.906603824	5.801265997	0.796071971	0.298794069	1.391940075	0.894662173
63901	FAM111A	family with sequence similarity 111, member A	unknown	other	ENSG00000166801	3.361087453	4.752947535	3.79485362	3.065716921	0.433766167	-1.687230614	1.391860081	-0.7291367
11047	ADRM1	adhesion regulating molecule 1	Plasma Membrane	other	ENSG00000130706	4.879571024	3.487995714	4.430748551	4.17853526	-0.448822473	0.690539546	-1.39157531	-0.252213291
27109	ATP5S	ATP synthase, H+ transporting, mitochondrial F0 complex, subunit s (factor B)	Cytoplasm	transporter	ENSG00000125375	1.72543367	3.114812651	1.886584147	2.832154874	0.161150478	-0.282657777	1.389378981	0.945570727
81542	TMX1	thioredoxin-related transmembrane protein 1	Cytoplasm	enzyme	ENSG00000139921	5.113537591	6.501618212	5.885439511	6.826846815	0.77190192	0.325228603	1.38808062	0.941407303
8237	USP11	ubiquitin specific peptidase 11	Nucleus	peptidase	ENSG00000102226	4.727129415	3.339155771	4.114429904	3.247560385	-0.612699511	-0.091595386	-1.387973644	-0.866869519
152815	THAP6	THAP domain containing 6	unknown	other	ENSG00000174796	2.469650697	3.85716771	2.983734683	3.606891173	0.514083986	-0.250276537	1.387517013	0.62315649
90594	ZNF439	zinc finger protein 439	Nucleus	other	ENSG00000171291	2.209236391	3.596094941	2.522586261	2.520281063	0.313349871	-1.075813878	1.386858551	-0.002305198
9757	MLL4	myeloid/lymphoid or mixed-lineage leukemia 4	Nucleus	transcription regulator	ENSG00000105663	3.351006546	1.969218912	2.885415642	1.463686774	-0.465590904	-0.505532138	-1.381787634	-1.421728868
6829	SUPT5H	suppressor of Ty 5 homolog (S. cerevisiae)	Nucleus	transcription regulator	ENSG00000196235	5.963793588	4.583019375	5.473877521	4.486112634	-0.489916068	-0.09690674	-1.380774214	-0.987764887
55610	CCDC132	coiled-coil domain containing 132	unknown	other	ENSG00000004766	2.744798994	4.12473828	3.814274872	3.59213357	1.069475877	-0.53260471	1.379939285	-0.222141302
55086	CXORF57	chromosome X open reading frame 57	unknown	other	ENSG00000147231	3.876204878	2.496642387	3.348321367	2.454205828	-0.527883511	-0.04243656	-1.37956249	-0.894115539
55324	ABCF3	ATP-binding cassette, sub-family F (GCN20), member 3	unknown	transporter	ENSG00000161204	4.858074087	3.479762761	4.404665643	3.723217432	-0.453408444	0.243454671	-1.378311326	-0.681448211
8650	NUMB	numb homolog (Drosophila)	Plasma Membrane	other	ENSG00000133961	3.035658901	4.413925927	4.223166438	4.317190555	1.187507536	-0.096735373	1.378267026	0.094024117
285596	FAM153A	family with sequence similarity 153, member A	unknown	other	ENSG00000170074	3.293950556	1.916065545	2.608505045	0	-0.685445511	-1.916065545	-1.377885012	-2.608505045
388561	ZNF761	zinc finger protein 761	unknown	other	ENSG00000160336	2.195580538	3.57314671	2.800813523	3.041885811	0.605232985	-0.531260899	1.377566172	0.241072287
84286	TMEM175	transmembrane protein 175	unknown	other	ENSG00000127419	3.176945785	1.799735543	2.659030195	0.473824568	-0.517915589	-1.325910975	-1.377210242	-2.185205627
91582	RPS19BP1	ribosomal protein S19 binding protein 1	Nucleus	other	ENSG00000187051	4.36809409	2.99225036	3.830303866	3.538183034	-0.537790225	0.545932674	-1.37584373	-0.292120831
1453	CSNK1D	casein kinase 1, delta	Cytoplasm	kinase	ENSG00000141551	5.781126164	4.406509481	5.507066863	4.687910709	-0.274059301	0.281401227	-1.374616683	-0.819156154
29965	C16ORF5	chromosome 16 open reading frame 5	unknown	other	ENSG00000089486	3.30103449	1.927315272	2.623361259	2.59120853	-0.677673231	0.663893258	-1.373719218	-0.032152728
11253	MAN1B1	mannosidase, alpha, class 1B, member 1	Cytoplasm	enzyme	ENSG00000177239	3.116376603	1.743378135	2.795699472	0.997791117	-0.320677131	-0.745587017	-1.372998469	-1.797908354
60491	NIF3L1	NIF3 NGG1 interacting factor 3-like 1 (S. pombe)	Cytoplasm	other	ENSG00000196290	2.931902874	4.302477618	3.259559081	3.842782499	0.327656207	-0.459695119	1.370574744	0.583223417
9592	IER2	immediate early response 2	Cytoplasm	other	ENSG00000160888	5.729921093	4.361272864	5.110125889	4.414649364	-0.619795203	0.0533765	-1.368648229	-0.695476525
55529	TMEM55A	transmembrane protein 55A	unknown	other	ENSG00000155099	2.187690419	3.556007784	2.510144809	2.862365025	0.32245439	-0.693642759	1.368317366	0.352220217
84062	DTNBP1 (includes EG:84062)	dystrobrevin binding protein 1	Plasma Membrane	other	ENSG00000047579	1.779693467	3.144765174	2.369127215	2.949250836	0.589433747	-0.195514337	1.365071706	0.580123622
342615	SLFN12L	schlafen family member 12-like	Nucleus	enzyme	ENSG00000205045	1.66954266	3.034214652	1.715687692	1.702603178	0.046145032	-1.331611474	1.364671992	-0.013084514
5334	PLCL1	phospholipase C-like 1	Cytoplasm	enzyme	ENSG00000115896	2.967479845	4.331828309	4.126025111	3.725127934	1.158545266	-0.606700375	1.364348463	-0.400897177
84527	ZNF559	zinc finger protein 559	Nucleus	other	ENSG00000188321	2.765709563	4.127087552	3.438499917	3.319009307	0.672790354	-0.808078246	1.36137799	-0.11949061
51316	PLAC8	placenta-specific 8	Nucleus	other	ENSG00000145287	5.213365586	6.574631759	4.604141318	4.150491206	-0.609224269	-2.424140553	1.361266173	-0.453650112
254102	EHBP1L1	EH domain binding protein 1-like 1	Cytoplasm	other	ENSG00000173442	3.185825686	1.825815077	2.100932593	1.528365936	-1.084893093	-0.297449141	-1.360010609	-0.572566658
10559	SLC35A1	solute carrier family 35 (CMP-sialic acid transporter), member A1	Cytoplasm	transporter	ENSG00000164414	3.210459393	4.569126588	3.901130425	4.281434936	0.690671032	-0.287691652	1.358667196	0.380304511
22904	SBNO2	strawberry notch homolog 2 (Drosophila)	unknown	other	ENSG00000064932	3.568051676	2.212499105	2.962279218	1.572244631	-0.605772458	-0.640254474	-1.355552571	-1.390034588
170463	SSBP4	single stranded DNA binding protein 4	Nucleus	transcription regulator	ENSG00000130511	3.428983354	2.073885261	3.069842461	2.221905475	-0.359140893	0.148020214	-1.355098093	-0.847936986
3660	IRF2	interferon regulatory factor 2	Nucleus	transcription regulator	ENSG00000168310	4.580366738	5.93485183	5.08261469	5.564051506	0.502247953	-0.370800324	1.354485092	0.481436816
4242	MFNG	MFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase	Cytoplasm	enzyme	ENSG00000100060	5.751016471	4.398135558	5.49183515	4.593056747	-0.259181321	0.194921189	-1.352880913	-0.898778403
8525	DGKZ	diacylglycerol kinase, zeta 104kDa	Cytoplasm	kinase	ENSG00000149091	3.249012749	1.896777713	2.698180939	0.979508058	-0.550831811	-0.917269655	-1.352235036	-1.718672881
6310	ATXN1	ataxin 1	Nucleus	other	ENSG00000124788	3.235211632	4.587199798	3.741370641	3.823824657	0.506159009	-0.763375141	1.351988166	0.082454016
55014	STX17	syntaxin 17	Plasma Membrane	other	ENSG00000136874	2.768609125	4.120578496	3.790070821	3.813046051	1.021461696	-0.307532445	1.351969372	0.02297523
6628	SNRPB	small nuclear ribonucleoprotein polypeptides B and B1	Nucleus	other	ENSG00000125835	6.30705697	4.957797571	5.888054485	5.740845975	-0.419002485	0.783048404	-1.349259399	-0.14720851
4074	M6PR	mannose-6-phosphate receptor (cation dependent)	Cytoplasm	transporter	ENSG00000003056	5.603590622	6.95229946	5.971136494	6.743197352	0.367545871	-0.209102109	1.348708838	0.772060858
54969	C4ORF27	chromosome 4 open reading frame 27	Nucleus	other	ENSG00000056050	3.506584434	4.854665493	4.19173218	5.068483873	0.685147746	0.213818379	1.34808106	0.876751693
102	ADAM10	ADAM metallopeptidase domain 10	Plasma Membrane	peptidase	ENSG00000137845	4.467843228	5.813839548	5.214224225	5.402459231	0.746380996	-0.411380317	1.34599632	0.188235006
5906	RAP1A	RAP1A, member of RAS oncogene family	Cytoplasm	enzyme	ENSG00000116473	6.392167093	7.736185924	6.979107368	7.760052514	0.586940275	0.023866591	1.344018831	0.780945147
57534	MIB1	mindbomb homolog 1 (Drosophila)	Cytoplasm	other	ENSG00000101752	4.170876301	5.513673146	4.980711469	5.234826733	0.809835168	-0.278846412	1.342796845	0.254115264
1666	DECR1	2,4-dienoyl CoA reductase 1, mitochondrial	Cytoplasm	enzyme	ENSG00000104325	3.591246118	4.932082747	4.403401797	5.202189462	0.812155679	0.270106715	1.340836629	0.798787665
27301	APEX2	APEX nuclease (apurinic/apyrimidinic endonuclease) 2	Nucleus	enzyme	ENSG00000169188	3.81853435	2.479032467	3.185090427	2.575354493	-0.633443924	0.096322026	-1.339501883	-0.609735933
139341	FUNDC1	FUN14 domain containing 1	unknown	other	ENSG00000069509	2.532862578	3.867597329	2.715386707	3.293982858	0.182524129	-0.573614471	1.334734751	0.578596152
130502	TTC32	tetratricopeptide repeat domain 32	unknown	other	ENSG00000183891	2.510398014	3.842189504	3.311831976	3.019711144	0.801433961	-0.822478359	1.33179149	-0.292120831
5780	PTPN9	protein tyrosine phosphatase, non-receptor type 9	Cytoplasm	phosphatase	ENSG00000169410	2.463185629	3.794492424	3.33788743	3.981990689	0.874701801	0.187498265	1.331306794	0.644103258
255520	ELMOD2	ELMO/CED-12 domain containing 2	unknown	other	ENSG00000179387	2.245629065	3.575401386	3.294251906	3.463197105	1.048622842	-0.112204281	1.329772322	0.168945199
55626	AMBRA1	autophagy/beclin-1 regulator 1	unknown	other	ENSG00000110497	3.258544993	1.929156195	2.735400082	2.002462202	-0.523144911	0.073306007	-1.329388798	-0.73293788
10162	LPCAT3	lysophosphatidylcholine acyltransferase 3	Plasma Membrane	other	ENSG00000111684	4.169554034	2.840400789	4.352402549	3.701488329	0.182848515	0.86108754	-1.329153245	-0.65091422
60386	SLC25A19	solute carrier family 25 (mitochondrial thiamine pyrophosphate carrier), member 19	Cytoplasm	transporter	ENSG00000125454	3.048029833	1.718909969	2.70448515	3.227939748	-0.343544683	1.509029779	-1.329119864	0.523454598
6905	TBCE	tubulin folding cofactor E	Cytoplasm	other	ENSG00000116957	1.842991948	3.171780949	2.955614063	3.430832475	1.112622115	0.259051526	1.328789001	0.475218412
54788	DNAJB12	DnaJ (Hsp40) homolog, subfamily B, member 12	Cytoplasm	other	ENSG00000148719	3.657164026	2.330551017	3.156085786	2.569973736	-0.50107824	0.239422719	-1.326613009	-0.58611205
55002	TMCO3	transmembrane and coiled-coil domains 3	unknown	transporter	ENSG00000150403	1.917029375	3.243166925	2.684516005	3.299829055	0.767486629	0.056662129	1.32613755	0.61531305
23152	CIC	capicua homolog (Drosophila)	Nucleus	transcription regulator	ENSG00000079432	3.254679251	1.929666345	2.359110978	1.375276914	-0.895568274	-0.554389431	-1.325012907	-0.983834064
23315	SLC9A8	solute carrier family 9 (sodium/hydrogen exchanger), member 8	Cytoplasm	transporter	ENSG00000197818	3.497531683	2.17274934	3.042841042	2.122962771	-0.454690641	-0.049786569	-1.324782343	-0.919878272
23348	DOCK9	dedicator of cytokinesis 9	Cytoplasm	other	ENSG00000088387	3.447149444	4.770117083	2.85332215	3.295150299	-0.593827294	-1.474966784	1.322967639	0.441828149
23002	DAAM1	dishevelled associated activator of morphogenesis 1	Cytoplasm	other	ENSG00000100592	4.295138173	2.973907646	4.015715121	3.068729776	-0.279423052	0.09482213	-1.321230527	-0.946985345
401152	C4ORF3	chromosome 4 open reading frame 3	unknown	other	ENSG00000164096	4.290138781	5.610361858	4.770744263	5.323053723	0.480605482	-0.287308135	1.320223077	0.55230946
9197	SLC33A1	solute carrier family 33 (acetyl-CoA transporter), member 1	Cytoplasm	transporter	ENSG00000169359	3.081217019	4.399493702	3.686952579	4.146394718	0.605735559	-0.253098984	1.318276683	0.459442139
55863	TMEM126B	transmembrane protein 126B	unknown	other	ENSG00000171204	4.885320148	6.203490198	5.535035534	6.327257507	0.649715386	0.123767309	1.31817005	0.792221973
1385	CREB1	cAMP responsive element binding protein 1	Nucleus	transcription regulator	ENSG00000118260	4.425873388	5.743231246	4.906323369	5.749236092	0.480449982	0.006004847	1.317357858	0.842912723
64418	TMEM168	transmembrane protein 168	unknown	other	ENSG00000146802	2.492881895	3.808457799	3.162593309	3.512920473	0.669711414	-0.295537326	1.315575904	0.350327164
5636	PRPSAP2	phosphoribosyl pyrophosphate synthetase-associated protein 2	unknown	other	ENSG00000141127	3.375247315	4.68836116	4.074841019	5.025468877	0.699593704	0.337107717	1.313113846	0.950627858
396	ARHGDIA	Rho GDP dissociation inhibitor (GDI) alpha	Cytoplasm	other	ENSG00000141522	6.526343589	5.213235615	5.917178253	5.165625803	-0.609165337	-0.047609812	-1.313107975	-0.75155245
64089	SNX16	sorting nexin 16	unknown	transporter	ENSG00000104497	2.472461595	3.785542295	3.055301717	3.822962114	0.582840122	0.037419819	1.3130807	0.767660397
26031	OSBPL3	oxysterol binding protein-like 3	Cytoplasm	other	ENSG00000070882	2.849628968	4.162388357	2.752999025	3.317852697	-0.096629942	-0.84453566	1.312759389	0.564853671
55695	NSUN5	NOL1/NOP2/Sun domain family, member 5	unknown	other	ENSG00000130305	3.334004573	2.022735165	2.814868274	1.317858963	-0.519136299	-0.704876201	-1.311269408	-1.49700931
152007	GLIPR2	GLI pathogenesis-related 2	Cytoplasm	other	ENSG00000122694	4.165995135	2.856080732	4.525089579	4.267902538	0.359094444	1.411821807	-1.309914404	-0.257187041
25913	POT1	POT1 protection of telomeres 1 homolog (S. pombe)	Nucleus	other	ENSG00000128513	2.666645182	3.976529851	3.088039261	3.541497154	0.421394079	-0.435032697	1.309884669	0.453457893
253782	LASS6	LAG1 homolog, ceramide synthase 6	Nucleus	transcription regulator	ENSG00000172292	2.863382381	4.173175553	0.973150167	2.86744246	-1.890232214	-1.305733093	1.309793172	1.894292293
10025	MED16	mediator complex subunit 16	Nucleus	transcription regulator	ENSG00000175221	3.0990498	1.790107817	2.818327336	1.722349027	-0.280722464	-0.06775879	-1.308941982	-1.095978309
4595	MUTYH	mutY homolog (E. coli)	Nucleus	enzyme	ENSG00000132781	3.006696799	1.698229875	2.878361509	1.493131216	-0.128335291	-0.205098659	-1.308466924	-1.385230293
23078	KIAA0564	KIAA0564	unknown	other	ENSG00000102763	1.989377125	3.297736475	1.514952641	2.801068447	-0.474424485	-0.496668028	1.30835935	1.286115806
2537	IFI6	interferon, alpha-inducible protein 6	Cytoplasm	other	ENSG00000126709	3.261979883	4.569568988	3.460623732	3.796902526	0.198643849	-0.772666461	1.307589104	0.336278794
840	CASP7	caspase 7, apoptosis-related cysteine peptidase	Cytoplasm	peptidase	ENSG00000165806	2.684109647	3.990315197	3.362510317	3.334001185	0.67840067	-0.656314011	1.30620555	-0.028509132
55437	STRADB	STE20-related kinase adaptor beta	Cytoplasm	kinase	ENSG00000082146	2.267380392	3.571617892	2.787418997	3.562070522	0.520038605	-0.009547369	1.3042375	0.774651526
8874	ARHGEF7	Rho guanine nucleotide exchange factor (GEF) 7	Cytoplasm	other	ENSG00000102606	4.334858251	3.031210807	3.967242515	3.23722757	-0.367615737	0.206016764	-1.303647445	-0.730014944
6199	RPS6KB2	ribosomal protein S6 kinase, 70kDa, polypeptide 2	Cytoplasm	kinase	ENSG00000175634	4.104940391	2.802180098	3.55349207	2.990842297	-0.551448321	0.188662198	-1.302760293	-0.562649774
2870	GRK6	G protein-coupled receptor kinase 6	Plasma Membrane	kinase	ENSG00000198055	4.758113764	3.457075862	3.917742816	3.309159929	-0.840370948	-0.147915934	-1.301037902	-0.608582888
79738	BBS10	Bardet-Biedl syndrome 10	unknown	other	ENSG00000179941	1.979445429	3.280371929	2.737216904	2.604876517	0.757771475	-0.675495412	1.3009265	-0.132340387
134510	UBLCP1	ubiquitin-like domain containing CTD phosphatase 1	unknown	phosphatase	ENSG00000164332	4.782589207	6.082550674	5.376144141	6.243401547	0.593554934	0.160850873	1.299961467	0.867257406
788	SLC25A20	solute carrier family 25 (carnitine/acylcarnitine translocase), member 20	Cytoplasm	transporter	ENSG00000178537	2.208078702	3.505007027	3.045843114	3.423863399	0.837764412	-0.081143627	1.296928325	0.378020285
60436	TGIF2	TGFB-induced factor homeobox 2	Nucleus	transcription regulator	ENSG00000118707	5.490483076	4.194130116	5.062684597	4.478887356	-0.427798479	0.28475724	-1.296352961	-0.583797241
23276	KLHL18	kelch-like 18 (Drosophila)	unknown	other	ENSG00000114648	3.130762059	1.834759133	2.845363109	2.193346332	-0.285398951	0.3585872	-1.296002927	-0.652016776
23476	BRD4	bromodomain containing 4	Nucleus	kinase	ENSG00000141867	5.010664056	3.71485952	4.386614153	3.412042977	-0.624049903	-0.302816543	-1.295804536	-0.974571177
1901	S1PR1	sphingosine-1-phosphate receptor 1	Plasma Membrane	G-protein coupled receptor	ENSG00000170989	8.045621736	6.75007895	8.008167445	7.122931603	-0.03745429	0.372852653	-1.295542786	-0.885235843
131450	CD200R1	CD200 receptor 1	Plasma Membrane	other	ENSG00000163606	3.400022797	4.695523288	4.292295609	4.388951664	0.892272812	-0.306571624	1.295500491	0.096656055
10225	CD96	CD96 molecule	Plasma Membrane	other	ENSG00000153283	5.507321624	6.796034957	5.320276671	5.380595574	-0.187044953	-1.415439383	1.288713333	0.060318903
205564	SENP5 (includes EG:205564)	SUMO1/sentrin specific peptidase 5	unknown	peptidase	ENSG00000119231	4.582812243	3.294306997	4.258897292	3.433332068	-0.32391495	0.139025071	-1.288505246	-0.825565224
136647	C7ORF11	chromosome 7 open reading frame 11	Nucleus	other	ENSG00000168303	3.269017211	4.556716116	4.387411002	5.087069664	1.118393791	0.530353548	1.287698905	0.699658662
10522	DEAF1	deformed epidermal autoregulatory factor 1 (Drosophila)	Nucleus	transcription regulator	ENSG00000177030	3.595143966	2.307670939	2.615840551	1.586754126	-0.979303414	-0.720916813	-1.287473026	-1.029086425
10084	PQBP1	polyglutamine binding protein 1	Nucleus	transcription regulator	ENSG00000102103	4.422251104	3.136050488	3.748925129	3.155106613	-0.673325975	0.019056125	-1.286200616	-0.593818516
353088	ZNF429	zinc finger protein 429	Nucleus	other	ENSG00000197013	1.859223379	3.144376963	2.186203225	1.4735722	0.326979846	-1.670804763	1.285153584	-0.712631025
