Probeset ID	Gene	Description	Score(d)	Numerator(r)	Denominator(s+s0)	Fold Change	q-value (%)
AGI_MM_OLIGO_A_51_P235909	Phkg2	phosphorylase kinase, gamma 2 (testis)	-1.402440042	-1.41	1.005390575	3.221234	1.44968603
AGI_MM_OLIGO_A_51_P137361	Clcn3	chloride channel 3	-1.159749648	-1.316666667	1.135302493	3.218539	3.71807916
AGI_MM_OLIGO_A_51_P502608	Wwtr1	WW domain containing transcription regulator 1	-1.89644106	-1.816666667	0.957934684	3.213677	0.344106022
AGI_MM_OLIGO_A_51_P278034	2700038N03Rik	RIKEN cDNA 2700038N03 gene	-1.832088487	-1.553333333	0.847848422	3.206259	0.36388223
AGI_MM_OLIGO_A_51_P295192	Nfkbia	nuclear factor of kappa light chain gene enhancer in B-cells inhibitor, alpha	-3.01988015	-1.676666667	0.555209672	3.200103	0.148059224
AGI_MM_OLIGO_A_51_P450411	Muc3	mucin 3, intestinal	-3.043580043	-1.666666667	0.547600734	3.195194	0.148059224
AGI_MM_OLIGO_A_51_P206704	Acox2	acyl-Coenzyme A oxidase 2, branched chain	-1.417551517	-1.459	1.02923949	3.19397	1.166338306
AGI_MM_OLIGO_A_51_P470715	Cish	cytokine inducible SH2-containing protein	-1.664865974	-1.576666667	0.947023179	3.189589	0.471225026
AGI_MM_OLIGO_A_51_P360396	Tcfap2b	transcription factor AP-2 beta	-1.64229452	-1.516666667	0.923504675	3.18522	0.584777992
AGI_MM_OLIGO_A_51_P202050	Dtx1	deltex 1 homolog (Drosophila)	-1.953988508	-1.58	0.808602504	3.169773	0.248030836
AGI_MM_OLIGO_A_51_P494888	Ccdc46	coiled-coil domain containing 46	-2.553913273	-1.626666667	0.636931052	3.162655	0.148059224
AGI_MM_OLIGO_A_51_P367866	Egr1	early growth response 1	-2.794791499	-1.653333333	0.591576629	3.161955	0.148059224
AGI_MM_OLIGO_A_51_P171929	Hectd2	HECT domain containing 2	-1.343973698	-1.39	1.034246431	3.158759	1.605443519
AGI_MM_OLIGO_A_51_P274635	E030041M21Rik	RIKEN cDNA E030041M21 gene	-1.958406048	-1.543333333	0.788055845	3.157762	0.248030836
AGI_MM_OLIGO_A_51_P248819	Bambi	BMP and activin membrane-bound inhibitor, homolog (Xenopus laevis)	-2.197081279	-1.673333333	0.761616491	3.138831	0.148059224
AGI_MM_OLIGO_A_51_P162437	Bcr	breakpoint cluster region homolog	-1.261501562	-1.326666667	1.051656777	3.135386	2.980737416
AGI_MM_OLIGO_A_51_P346938	Lrg1	leucine-rich alpha-2-glycoprotein 1	-1.841214821	-1.78	0.966753026	3.1346	0.36388223
AGI_MM_OLIGO_A_51_P457989	Rragd	Ras-related GTP binding D	-1.891941515	-1.633333333	0.863310689	3.130772	0.344106022
AGI_MM_OLIGO_A_51_P286814	Ncor2	nuclear receptor co-repressor 2	-2.199679155	-1.58	0.718286572	3.129107	0.148059224
AGI_MM_OLIGO_A_51_P318710	D630013G24Rik	RIKEN cDNA D630013G24 gene	-2.790802012	-1.633333333	0.585255896	3.099334	0.148059224
AGI_MM_OLIGO_A_51_P376050	Epsti1	epithelial stromal interaction 1 (breast)	-1.379878692	-1.403333333	1.016997611	3.09473	1.44968603
AGI_MM_OLIGO_A_51_P181751	4930488E11Rik	RIKEN cDNA 4930488E11 gene	-2.949458682	-1.613333333	0.546993027	3.091381	0.148059224
AGI_MM_OLIGO_A_51_P193027	Prg1	proteoglycan 1, secretory granule	-1.416267061	-1.6	1.129730433	3.081095	1.166338306
AGI_MM_OLIGO_A_51_P476423	Dock6	dedicator of cytokinesis 6	-1.223704954	-1.326666667	1.084139329	3.079956	3.336956959
AGI_MM_OLIGO_A_51_P354913	Fndc5	fibronectin type III domain containing 5	-1.936872433	-1.516666667	0.783049333	3.079481	0.344106022
AGI_MM_OLIGO_A_51_P199168	Cidea	cell death-inducing DNA fragmentation factor, alpha subunit-like effector A	-2.520124069	-1.63	0.646793553	3.070876	0.148059224
AGI_MM_OLIGO_A_51_P319985	Neil3	nei like 3 (E. coli)	-1.489053354	-1.44	0.967057356	3.070027	1.010928962
AGI_MM_OLIGO_A_51_P411609			-1.806448099	-1.997333333	1.105668817	3.066074	0.36388223
AGI_MM_OLIGO_A_51_P216965	Fkbp10	FK506 binding protein 10	-2.519326676	-1.613333333	0.640382746	3.065416	0.148059224
AGI_MM_OLIGO_A_51_P490795	Mxd1	MAX dimerization protein 1	-3.223443217	-1.616666667	0.501534092	3.063444	0.148059224
AGI_MM_OLIGO_A_51_P450839	Golph2	golgi phosphoprotein 2	-1.12222828	-1.32	1.176231274	3.061381	4.106222751
AGI_MM_OLIGO_A_51_P338262	Tnnt2	troponin T2, cardiac	-1.084771519	-1.263333333	1.164607764	3.061193	4.484408549
AGI_MM_OLIGO_A_51_P496432	Acsl1	acyl-CoA synthetase long-chain family member 1	-1.775113456	-1.823333333	1.027164392	3.059976	0.36388223
AGI_MM_OLIGO_A_51_P383194	Pde9a	phosphodiesterase 9A	-2.053929711	-1.543333333	0.751405136	3.058478	0.203884833
AGI_MM_OLIGO_A_51_P321984	LOC639490	similar to myeloid/lymphoid or mixed lineage-leukemia translocation to 6 homolog	-2.315292592	-1.576666667	0.680979446	3.056889	0.148059224
AGI_MM_OLIGO_A_51_P403749	Neurl	neuralized-like homolog (Drosophila)	-2.04409362	-1.676666667	0.82024945	3.049338	0.203884833
AGI_MM_OLIGO_A_51_P184685	Olfr675	olfactory receptor 675	-2.041557546	-1.52	0.744529589	3.04813	0.203884833
AGI_MM_OLIGO_A_51_P190254	Scrn1	secernin 1	-1.114751371	-1.24	1.112355663	3.042195	4.106222751
AGI_MM_OLIGO_A_51_P358462	4930579J09Rik	RIKEN cDNA 4930579J09 gene	-1.067554836	-1.2	1.124064038	3.038775	4.484408549
AGI_MM_OLIGO_A_51_P391419	Pkd2l1	polycystic kidney disease 2-like 1	-2.23073226	-1.556666667	0.697827657	3.032968	0.148059224
AGI_MM_OLIGO_A_51_P326932	A230083H22Rik	RIKEN cDNA A230083H22 gene	-1.726481643	-1.583333333	0.917086689	3.031313	0.36388223
AGI_MM_OLIGO_A_51_P204860	Ppfibp1	PTPRF interacting protein, binding protein 1 (liprin beta 1)	-1.473113151	-1.406666667	0.954893836	3.031222	1.010928962
AGI_MM_OLIGO_A_51_P475672			-2.105897064	-1.583333333	0.751856945	3.029752	0.148059224
AGI_MM_OLIGO_A_51_P354614	Tcrg	T cell receptor gamma chain	-2.935306741	-1.6	0.545087836	3.025993	0.148059224
AGI_MM_OLIGO_A_51_P147284	9630044O09Rik	RIKEN cDNA 9630044O09 gene	-1.751685194	-1.48	0.844900674	3.024803	0.36388223
AGI_MM_OLIGO_A_51_P151484	Atp1b1	ATPase, Na+/K+ transporting, beta 1 polypeptide	-1.284047835	-1.323333333	1.030595043	3.024438	2.980737416
AGI_MM_OLIGO_A_51_P365399	Smg5	Smg-5 homolog, nonsense mediated mRNA decay factor (C. elegans)	-1.436545434	-1.39	0.967599052	3.023157	1.166338306
AGI_MM_OLIGO_A_51_P386385	Scotin	scotin gene	-1.825888464	-1.603333333	0.878111322	3.003183	0.36388223
AGI_MM_OLIGO_A_51_P164934	BC014685	cDNA sequence BC014685	-2.171341022	-1.576666667	0.726125768	2.98909	0.148059224
AGI_MM_OLIGO_A_51_P114094	Clstn3	calsyntenin 3	-2.39506793	-1.553333333	0.648555022	2.986323	0.148059224
AGI_MM_OLIGO_A_51_P381409	Vil1	villin 1	-1.935921942	-1.546666667	0.798930284	2.984807	0.344106022
AGI_MM_OLIGO_A_51_P348325	Wdr51b	WD repeat domain 51B	-1.448975743	-1.376666667	0.95009642	2.984718	1.166338306
AGI_MM_OLIGO_A_51_P489452	Cdo1	cysteine dioxygenase 1, cytosolic	-2.574140737	-1.56	0.606027471	2.979116	0.148059224
AGI_MM_OLIGO_A_51_P204801	Cnih2	cornichon homolog 2 (Drosophila)	-1.778285834	-1.48	0.832262155	2.969121	0.36388223
AGI_MM_OLIGO_A_51_P356612	Rab39b	RAB39B, member RAS oncogene family	-1.855960243	-1.551	0.835686005	2.965247	0.36388223
AGI_MM_OLIGO_A_51_P343739	Dlgap4	discs, large homolog-associated protein 4 (Drosophila)	-1.491146103	-1.376666667	0.923227217	2.961471	1.010928962
AGI_MM_OLIGO_A_51_P484537	Smc2l1	SMC2 structural maintenance of chromosomes 2-like 1 (yeast)	-1.33214939	-1.31	0.983373194	2.959368	1.605443519
AGI_MM_OLIGO_A_51_P394244	Rapgefl1	Rap guanine nucleotide exchange factor (GEF)-like 1	-1.796944507	-1.483333333	0.825475315	2.953948	0.36388223
AGI_MM_OLIGO_A_51_P417646	Arrdc2	arrestin domain containing 2	-1.07585349	-1.213333333	1.127786771	2.952988	4.484408549
AGI_MM_OLIGO_A_51_P466229	Pdgfrl	platelet-derived growth factor receptor-like	-1.250093516	-1.393333333	1.114583281	2.946723	2.980737416
AGI_MM_OLIGO_A_51_P171872	Abhd6	abhydrolase domain containing 6	-2.020579223	-1.486666667	0.735762622	2.937807	0.203884833
AGI_MM_OLIGO_A_51_P233988	Klk5	kallikrein 5	-1.543608091	-1.376666667	0.891849864	2.935392	0.827313381
AGI_MM_OLIGO_A_51_P225095	Bmp3	bone morphogenetic protein 3	-2.295959304	-1.556666667	0.678002726	2.925174	0.148059224
AGI_MM_OLIGO_A_51_P140607	4933424B01Rik	RIKEN cDNA 4933424B01 gene	-1.738626753	-1.44	0.828239872	2.923378	0.36388223
AGI_MM_OLIGO_A_51_P466270	Heph	hephaestin	-2.24482089	-1.526666667	0.680083954	2.919623	0.148059224
AGI_MM_OLIGO_A_51_P177261	Stac3	SH3 and cysteine rich domain 3	-1.219569765	-1.29	1.057750067	2.918856	3.336956959
AGI_MM_OLIGO_A_51_P355015	Sprr2e	small proline-rich protein 2E	-1.609412218	-1.413333333	0.878167394	2.916132	0.584777992
AGI_MM_OLIGO_A_51_P467108	Dpp4	dipeptidylpeptidase 4	-1.938951727	-1.48	0.763299044	2.913753	0.344106022
AGI_MM_OLIGO_A_51_P107020	Kif5a	kinesin family member 5A	-1.637560419	-1.453333333	0.88749906	2.913328	0.584777992
AGI_MM_OLIGO_A_51_P394354	5730469M10Rik	RIKEN cDNA 5730469M10 gene	-1.674660801	-1.776666667	1.060911359	2.912989	0.471225026
AGI_MM_OLIGO_A_51_P413740	Ftcd	formiminotransferase cyclodeaminase	-1.302024823	-1.283333333	0.985644291	2.902589	2.272482995
AGI_MM_OLIGO_A_51_P242403	Ldhc	lactate dehydrogenase C	-1.122637999	-1.253333333	1.116418057	2.899728	4.106222751
AGI_MM_OLIGO_A_51_P364431	B3gat3	beta-1,3-glucuronyltransferase 3 (glucuronosyltransferase I)	-1.585634904	-1.45	0.914460193	2.894272	0.681211452
AGI_MM_OLIGO_A_51_P479132	Zcchc3	zinc finger, CCHC domain containing 3	-1.993665941	-1.523333333	0.764086551	2.883756	0.248030836
AGI_MM_OLIGO_A_51_P393223	Ankrd23	ankyrin repeat domain 23	-1.131951311	-1.2	1.060116268	2.881097	4.106222751
AGI_MM_OLIGO_A_51_P251023	Plscr2	phospholipid scramblase 2	-2.024590159	-1.49	0.735951419	2.875629	0.203884833
AGI_MM_OLIGO_A_51_P193011	Kns2	kinesin 2	-3.146487018	-1.516666667	0.482019045	2.874141	0.148059224
AGI_MM_OLIGO_A_51_P207591	Anxa8	annexin A8	-1.591266389	-1.623333333	1.020151839	2.870923	0.681211452
AGI_MM_OLIGO_A_51_P165834	Dcamkl2	doublecortin and CaM kinase-like 2	-2.816849445	-1.53	0.54316002	2.86977	0.148059224
AGI_MM_OLIGO_A_51_P356760	Mical1	microtubule associated monoxygenase, calponin and LIM domain containing 1	-1.562238344	-1.53	0.979364004	2.856	0.681211452
AGI_MM_OLIGO_A_51_P353213	Thbs4	thrombospondin 4	-1.250093423	-1.383333333	1.106583962	2.853393	2.980737416
AGI_MM_OLIGO_A_51_P267933	E130013N09Rik	RIKEN cDNA E130013N09 gene	-1.876466112	-1.43	0.762070783	2.845517	0.344106022
AGI_MM_OLIGO_A_51_P297976	2310021P13Rik	RIKEN cDNA 2310021P13 gene	-1.282093195	-1.263333333	0.985367786	2.842767	2.980737416
AGI_MM_OLIGO_A_51_P130427	Psmd3	proteasome (prosome, macropain) 26S subunit, non-ATPase, 3	-2.048728238	-1.433333333	0.699621017	2.84099	0.203884833
AGI_MM_OLIGO_A_51_P491329	Pdzk1ip1	PDZK1 interacting protein 1	-1.278668428	-1.283333333	1.003648252	2.831979	2.980737416
AGI_MM_OLIGO_A_51_P481342	Ugcg	UDP-glucose ceramide glucosyltransferase	-2.445014254	-1.47	0.601223489	2.831017	0.148059224
AGI_MM_OLIGO_A_51_P264671	Col11a2	procollagen, type XI, alpha 2	-1.432861461	-1.3	0.907275431	2.829495	1.166338306
AGI_MM_OLIGO_A_51_P124315	BC034076	cDNA sequence BC034076	-1.140546452	-1.21	1.060894975	2.828294	4.106222751
AGI_MM_OLIGO_A_51_P389506	2810453I06Rik	RIKEN cDNA 2810453I06 gene	-2.67105904	-1.49	0.557831174	2.82446	0.148059224
AGI_MM_OLIGO_A_51_P440790	Dpp7	dipeptidylpeptidase 7	-1.425976055	-1.333333333	0.935032064	2.823344	1.166338306
AGI_MM_OLIGO_A_51_P294375	5730559C18Rik	RIKEN cDNA 5730559C18 gene	-1.154826973	-1.196666667	1.036230271	2.823104	3.71807916
AGI_MM_OLIGO_A_51_P443364	Cbll1	Casitas B-lineage lymphoma-like 1	-1.300252632	-1.268666667	0.975707824	2.822228	2.272482995
AGI_MM_OLIGO_A_51_P271336	5730509C05Rik	RIKEN cDNA 5730509C05 gene	-3.245148816	-1.496666667	0.461201243	2.820795	0.148059224
AGI_MM_OLIGO_A_51_P491758	Sprr2j	small proline-rich protein 2J	-1.665652176	-1.376666667	0.826503088	2.81833	0.471225026
AGI_MM_OLIGO_A_51_P120257	Uble1b	ubiquitin-like 1 (sentrin) activating enzyme E1B	-1.421856049	-1.29	0.90726484	2.818092	1.166338306
AGI_MM_OLIGO_A_51_P336019	Ilf2	interleukin enhancer binding factor 2	-1.56545164	-1.336666667	0.853853695	2.81199	0.681211452
AGI_MM_OLIGO_A_51_P156222	A930017N06Rik	RIKEN cDNA A930017N06 gene	-2.457327661	-1.46	0.594141361	2.80962	0.148059224
AGI_MM_OLIGO_A_51_P174081	Zdhhc14	zinc finger, DHHC domain containing 14	-2.086812963	-1.5	0.718799445	2.806072	0.148059224
AGI_MM_OLIGO_A_51_P336260	Hmgb1l	high mobility group box 1-like	-1.208887799	-1.253333333	1.03676564	2.799552	3.336956959
AGI_MM_OLIGO_A_51_P480578	Pcx	pyruvate carboxylase	-1.430116091	-1.303333333	0.911347926	2.799317	1.166338306
AGI_MM_OLIGO_A_51_P496795	A330049M08Rik	RIKEN cDNA A330049M08 gene	-2.224242515	-1.446666667	0.650408693	2.79049	0.148059224
AGI_MM_OLIGO_A_51_P187679	4933425K02Rik	RIKEN cDNA 4933425K02 gene	-2.236175516	-1.436666667	0.642465968	2.788156	0.148059224
AGI_MM_OLIGO_A_51_P129895	Comt	catechol-O-methyltransferase	-1.44287327	-1.29	0.894049413	2.78319	1.166338306
AGI_MM_OLIGO_A_51_P251069	Pter	phosphotriesterase related	-2.659917926	-1.463333333	0.550142288	2.774002	0.148059224
AGI_MM_OLIGO_A_51_P501858	Plekha4	pleckstrin homology domain containing, family A (phosphoinositide binding specific) member 4	-2.101312623	-1.526666667	0.726530003	2.769623	0.148059224
AGI_MM_OLIGO_A_51_P221428	Cbx6	chromobox homolog 6	-2.32747528	-1.47	0.631585655	2.761821	0.148059224
AGI_MM_OLIGO_A_51_P437559	Timeless	timeless homolog (Drosophila)	-2.448933817	-1.49	0.608428039	2.761592	0.148059224
AGI_MM_OLIGO_A_51_P220026			-1.123980753	-1.19	1.058736991	2.7552	4.106222751
AGI_MM_OLIGO_A_51_P115098	2010109N14Rik	RIKEN cDNA 2010109N14 gene	-2.017268157	-1.42	0.70392228	2.742958	0.203884833
AGI_MM_OLIGO_A_51_P188211	Max	Max protein	-2.191788967	-1.43	0.652435075	2.740327	0.148059224
AGI_MM_OLIGO_A_51_P165822	Hmgb1	high mobility group box 1	-1.298263143	-1.256666667	0.967959904	2.738376	2.272482995
AGI_MM_OLIGO_A_51_P509125	Galr3	galanin receptor 3	-1.837293964	-1.363333333	0.742033316	2.733734	0.36388223
AGI_MM_OLIGO_A_51_P488283	C1qtnf4	C1q and tumor necrosis factor related protein 4	-1.648657235	-1.34	0.812782652	2.73351	0.471225026
AGI_MM_OLIGO_A_51_P428483	Fgb	fibrinogen, B beta polypeptide	-1.663292917	-1.34	0.805630798	2.731494	0.471225026
AGI_MM_OLIGO_A_51_P445882			-2.419399639	-1.42	0.586922465	2.727545	0.148059224
AGI_MM_OLIGO_A_51_P394676	Mef2d	myocyte enhancer factor 2D	-1.282100682	-1.22	0.951563334	2.72591	2.980737416
AGI_MM_OLIGO_A_51_P181851	Eml3	echinoderm microtubule associated protein like 3	-1.69245002	-1.33	0.785843	2.72346	0.422410595
AGI_MM_OLIGO_A_51_P450278	2010003K11Rik	RIKEN cDNA 2010003K11 gene	-1.94882733	-1.37	0.702986857	2.717391	0.248030836
AGI_MM_OLIGO_A_51_P240693	2210010N04Rik	RIKEN cDNA 2210010N04 gene	-1.078479701	-1.123333333	1.041589686	2.716874	4.484408549
AGI_MM_OLIGO_A_51_P350883	Dbt	dihydrolipoamide branched chain transacylase E2	-2.182942662	-1.48	0.677983909	2.71363	0.148059224
AGI_MM_OLIGO_A_51_P198694	Gckr	glucokinase regulatory protein	-1.090712747	-1.153333333	1.057412537	2.70658	4.484408549
AGI_MM_OLIGO_A_51_P328202	Daam2	dishevelled associated activator of morphogenesis 2	-2.440032145	-1.416666667	0.580593444	2.700003	0.148059224
AGI_MM_OLIGO_A_51_P172251	Ifrd2	interferon-related developmental regulator 2	-2.216810613	-1.393333333	0.628530613	2.695781	0.148059224
AGI_MM_OLIGO_A_51_P494825	Mfhas1	malignant fibrous histiocytoma amplified sequence 1	-1.707285709	-1.556666667	0.911778655	2.689184	0.422410595
AGI_MM_OLIGO_A_51_P133037	Ppp1r14b	protein phosphatase 1, regulatory (inhibitor) subunit 14B	-1.644275437	-1.303333333	0.792649032	2.679098	0.471225026
AGI_MM_OLIGO_A_51_P166167	Mapre3	microtubule-associated protein, RP/EB family, member 3	-2.841458127	-1.42	0.499743419	2.677448	0.148059224
AGI_MM_OLIGO_A_51_P176341	Syvn1	synovial apoptosis inhibitor 1, synoviolin	-1.851992751	-1.38	0.745143305	2.670084	0.36388223
AGI_MM_OLIGO_A_51_P275469	Setd1b	SET domain containing 1B	-1.23893442	-1.233333333	0.99547911	2.669657	3.336956959
AGI_MM_OLIGO_A_51_P307150	Indo	indoleamine-pyrrole 2,3 dioxygenase	-1.202058395	-1.396666667	1.161895855	2.666951	3.336956959
AGI_MM_OLIGO_A_51_P103499	Spesp1	sperm equatorial segment protein 1	-2.560334569	-1.403333333	0.548105451	2.666667	0.148059224
AGI_MM_OLIGO_A_51_P227502	Mfap2	microfibrillar-associated protein 2	-1.956851033	-1.383333333	0.706918058	2.664606	0.248030836
AGI_MM_OLIGO_A_51_P485405	1700006H03Rik	RIKEN cDNA 1700006H03 gene	-1.771179867	-1.32	0.745265924	2.664393	0.36388223
AGI_MM_OLIGO_A_51_P262759	Ccnd1	cyclin D1	-1.771482092	-1.353333333	0.763955413	2.659716	0.36388223
AGI_MM_OLIGO_A_51_P116421	Abcc5	ATP-binding cassette, sub-family C (CFTR/MRP), member 5	-2.175854792	-1.456666667	0.669468694	2.653013	0.148059224
AGI_MM_OLIGO_A_51_P209319	Slc35b1	solute carrier family 35, member B1	-2.509350771	-1.38	0.549943043	2.638662	0.148059224
AGI_MM_OLIGO_A_51_P506532	Olfr1022	olfactory receptor 1022	-2.240085357	-1.366666667	0.610095799	2.637618	0.148059224
AGI_MM_OLIGO_A_51_P493570	Olfr148	olfactory receptor 148	-1.486868393	-1.263333333	0.849660494	2.634074	1.010928962
AGI_MM_OLIGO_A_51_P328060	Sumo3	SMT3 suppressor of mif two 3 homolog 3 (yeast)	-2.505305509	-1.41	0.562805612	2.629572	0.148059224
AGI_MM_OLIGO_A_51_P183815	Slfn4	schlafen 4	-1.378645439	-1.263333333	0.916358403	2.62481	1.44968603
AGI_MM_OLIGO_A_51_P518600	Atp6v1c2	ATPase, H+ transporting, lysosomal V1 subunit C2	-2.298560771	-1.37	0.596025138	2.622813	0.148059224
AGI_MM_OLIGO_A_51_P231184	Anpep	alanyl (membrane) aminopeptidase	-1.664985018	-1.336666667	0.802810026	2.618212	0.471225026
AGI_MM_OLIGO_A_51_P217430	2410016O06Rik	RIKEN cDNA 2410016O06 gene	-2.382040768	-1.373333333	0.576536452	2.614516	0.148059224
AGI_MM_OLIGO_A_51_P147445	Lrrc28	leucine rich repeat containing 28	-1.82268869	-1.313333333	0.720547256	2.609195	0.36388223
AGI_MM_OLIGO_A_51_P468478	Entpd8	ectonucleoside triphosphate diphosphohydrolase 8	-1.384407076	-1.263333333	0.912544695	2.608855	1.44968603
AGI_MM_OLIGO_A_51_P425772	Ckb	creatine kinase, brain	-1.599775492	-1.603333333	1.002223963	2.604981	0.584777992
AGI_MM_OLIGO_A_51_P411182	Ppp1r1b	protein phosphatase 1, regulatory (inhibitor) subunit 1B	-1.109071579	-1.12	1.009853666	2.601457	4.106222751
AGI_MM_OLIGO_A_51_P158638	0610031G08Rik	RIKEN cDNA 0610031G08 gene	-1.678901131	-1.296666667	0.77233057	2.597403	0.471225026
AGI_MM_OLIGO_A_51_P361044	1810009M01Rik	RIKEN cDNA 1810009M01 gene	-1.746975767	-1.44	0.824281611	2.589131	0.36388223
AGI_MM_OLIGO_A_51_P281380	Tspan5	tetraspanin 5	-1.795480877	-1.356666667	0.755600733	2.587188	0.36388223
AGI_MM_OLIGO_A_51_P134816	Chac1	ChaC, cation transport regulator-like 1 (E. coli)	-1.179101491	-1.253333333	1.062956279	2.585382	3.71807916
AGI_MM_OLIGO_A_51_P357735	Inhbe	inhibin beta E	-1.84748973	-1.31	0.709070247	2.584447	0.36388223
AGI_MM_OLIGO_A_51_P329795	Alg1	asparagine-linked glycosylation 1 homolog (yeast, beta-1,4-mannosyltransferase)	-2.220725108	-1.353333333	0.609410561	2.581844	0.148059224
AGI_MM_OLIGO_A_51_P219594	1700123K08Rik	RIKEN cDNA 1700123K08 gene	-1.839128866	-1.33	0.723168466	2.575461	0.36388223
AGI_MM_OLIGO_A_51_P177242	Unc13b	unc-13 homolog B (C. elegans)	-2.122797688	-1.323333333	0.623391169	2.573804	0.148059224
AGI_MM_OLIGO_A_51_P258098	0610011I04Rik	RIKEN cDNA 0610011I04 gene	-1.591773679	-1.483333333	0.93187452	2.571686	0.681211452
AGI_MM_OLIGO_A_51_P201480	Stat3	signal transducer and activator of transcription 3	-1.098023769	-1.126666667	1.026085863	2.571091	4.106222751
AGI_MM_OLIGO_A_51_P327751	Ifit1	interferon-induced protein with tetratricopeptide repeats 1	-1.748398772	-1.466666667	0.838862787	2.57076	0.36388223
AGI_MM_OLIGO_A_51_P392134	Ube2n	ubiquitin-conjugating enzyme E2N	-1.320755572	-1.193333333	0.903523225	2.563445	2.272482995
AGI_MM_OLIGO_A_51_P480892	Rbm8a	RNA binding motif protein 8a	-2.077907269	-1.376666667	0.662525555	2.563051	0.148059224
AGI_MM_OLIGO_A_51_P173426	Tra1	tumor rejection antigen gp96	-1.374836918	-1.22	0.887377975	2.562723	1.44968603
AGI_MM_OLIGO_A_51_P189722	Cabin1	calcineurin binding protein 1	-1.6073297	-1.26	0.783908864	2.559247	0.584777992
AGI_MM_OLIGO_A_51_P153717	Rasd1	RAS, dexamethasone-induced 1	-1.227354307	-1.17	0.953269967	2.548095	3.336956959
AGI_MM_OLIGO_A_51_P271354	Brpf1	bromodomain and PHD finger containing, 1	-1.193980349	-1.146666667	0.960373148	2.545501	3.336956959
AGI_MM_OLIGO_A_51_P314812	2210419D22Rik	RIKEN cDNA 2210419D22 gene	-2.200457738	-1.346666667	0.611993879	2.537685	0.148059224
AGI_MM_OLIGO_A_51_P246001	Cpe	carboxypeptidase E	-1.948815068	-1.33	0.682465988	2.535883	0.248030836
AGI_MM_OLIGO_A_51_P321643	H6pd	hexose-6-phosphate dehydrogenase (glucose 1-dehydrogenase)	-1.868028315	-1.353333333	0.724471531	2.529788	0.36388223
AGI_MM_OLIGO_A_51_P110262	Sf3b2	splicing factor 3b, subunit 2	-1.064594154	-1.063333333	0.998815679	2.528893	4.484408549
AGI_MM_OLIGO_A_51_P385415	Egln2	EGL nine homolog 2 (C. elegans)	-1.875700741	-1.303333333	0.694851425	2.528381	0.344106022
AGI_MM_OLIGO_A_51_P236013	Rnf40	ring finger protein 40	-2.149008909	-1.32	0.614236635	2.526848	0.148059224
AGI_MM_OLIGO_A_51_P110931	1700022C21Rik	RIKEN cDNA 1700022C21 gene	-1.235839696	-1.153333333	0.933238621	2.522768	3.336956959
AGI_MM_OLIGO_A_51_P491715	Nfe2l1	nuclear factor, erythroid derived 2,-like 1	-1.679243956	-1.253333333	0.746367631	2.520352	0.471225026
AGI_MM_OLIGO_A_51_P323365	Xpot	exportin, tRNA (nuclear export receptor for tRNAs)	-2.369421294	-1.33	0.561318497	2.514205	0.148059224
AGI_MM_OLIGO_A_51_P144770	LOC545570	hypothetical LOC545570	-1.700888678	-1.246666667	0.732950182	2.51351	0.422410595
AGI_MM_OLIGO_A_51_P187222	1500015L24Rik	RIKEN cDNA 1500015L24 gene	-1.05517321	-1.053333333	0.998256327	2.505701	4.484408549
AGI_MM_OLIGO_A_51_P501730	Crispld2	cysteine-rich secretory protein LCCL domain containing 2	-1.569481992	-1.266666667	0.807060338	2.501689	0.681211452
AGI_MM_OLIGO_A_51_P215627	Plac9	placenta specific 9	-2.113872934	-1.343333333	0.635484429	2.501501	0.148059224
AGI_MM_OLIGO_A_51_P176352	Ndrg2	N-myc downstream regulated gene 2	-1.940461511	-1.313333333	0.676814936	2.500875	0.344106022
AGI_MM_OLIGO_A_51_P451338	Jag2	jagged 2	-1.714166457	-1.393333333	0.812834324	2.499625	0.422410595
AGI_MM_OLIGO_A_51_P392445	2610020C11Rik	RIKEN cDNA 2610020C11 gene	-1.100196036	-1.066666667	0.969524186	2.493206	4.106222751
AGI_MM_OLIGO_A_51_P355987	Setd1a	SET domain containing 1A	-1.329942007	-1.2	0.902294982	2.492957	1.605443519
AGI_MM_OLIGO_A_51_P380451	Pla2g10	phospholipase A2, group X	-1.203539928	-1.12	0.930588154	2.492088	3.336956959
AGI_MM_OLIGO_A_51_P293753	Cul7	cullin 7	-2.124961907	-1.3	0.611775673	2.47856	0.148059224
AGI_MM_OLIGO_A_51_P511429	Sag	retinal S-antigen	-1.998013103	-1.266666667	0.633963143	2.471027	0.248030836
AGI_MM_OLIGO_A_51_P473383	Odz4	odd Oz/ten-m homolog 4 (Drosophila)	-1.577695085	-1.206666667	0.764828818	2.471027	0.681211452
AGI_MM_OLIGO_A_51_P400107	Furin	furin (paired basic amino acid cleaving enzyme)	-1.714299921	-1.35	0.787493474	2.467917	0.422410595
AGI_MM_OLIGO_A_51_P427080	Ddef2	development and differentiation enhancing factor 2	-1.567220884	-1.236666667	0.78908256	2.464147	0.681211452
AGI_MM_OLIGO_A_51_P470589	Lars	leucyl-tRNA synthetase	-1.097151556	-1.07	0.975252684	2.463722	4.106222751
AGI_MM_OLIGO_A_51_P219862	Dnm1	dynamin 1	-1.265823236	-1.123333333	0.887433017	2.460569	2.980737416
AGI_MM_OLIGO_A_51_P116940	Ephx2	epoxide hydrolase 2, cytoplasmic	-1.742949228	-1.273333333	0.730562493	2.45809	0.36388223
