probeset_id	total_probes	gene_assignment	gene_id	T8A	T8B	T8C	T16A	T16B	T16C	T28	T32	N8A	N8B	N8C	N16A	N16B	N16C	N32	Log2 Fc T vs N	P T vs N	q T vs N
8158123	41	NM_004957	FPGS	245.25833	210.13534	195.67153	234.64826	238.25115	258.31564	296.47226	254.65658	421.21762	338.63641	348.94765	377.4192	383.92912	352.85365	389.58979	-0.720879301	8.10195E-06	0.000417412
8172447	30	NM_013271	PCSK1N	413.81323	419.13871	453.09276	442.07459	380.91161	540.97861	505.0768	632.28883	677.60569	726.75748	727.63306	587.27504	654.16738	633.40523	568.10027	-0.662851661	8.16323E-06	0.000417412
7941743	25	NM_024036	LRFN4	184.07068	194.92206	203.3297	219.89129	191.97321	306.74865	229.43315	322.93621	281.66815	310.03664	284.07314	309.6466	330.71584	341.55894	316.68957	-0.638893541	7.84954E-06	0.000417412
8148917	27	NM_138431	MFSD3	160.6647	170.44421	162.35493	164.76948	159.81043	224.69119	229.20982	174.80783	268.48197	258.38101	267.09971	268.51281	215.73351	238.87819	250.75437	-0.628019699	7.91432E-06	0.000417412
8004506	25	NR_002918	SNORA48	468.01584	478.57811	365.91596	536.22869	713.51349	619.54341	1006.18621	822.23936	1186.82238	1188.96289	1341.86091	1083.00535	1281.27002	1031.70477	1358.89804	-1.210138361	7.57936E-06	0.000411612
7992092	31	NM_022092	CHTF18	185.31616	210.25788	198.44447	177.30895	190.58019	243.22507	238.37149	213.85397	274.76552	258.49751	305.54073	316.09544	299.59212	298.84066	261.28854	-0.603094482	7.47534E-06	0.000410912
8026763	34	NM_198580	SLC27A1	65.31931	92.28417	69.05699	75.4752	80.24074	78.14801	106.21145	87.11737	119.4466	124.37747	120.38103	123.29117	120.62244	111.45947	126.70564	-0.649123513	7.16964E-06	0.000400407
8001147	28	NM_198490	RAB43	285.08243	283.95341	291.24819	296.60825	324.19367	394.61683	438.06717	350.4478	511.46954	449.82465	452.35263	495.5848	416.20589	433.74555	510.43426	-0.634551406	7.13128E-06	0.000400407
8010243	17	NM_004710	SYNGR2	442.16543	398.17896	547.56733	499.82619	553.67537	544.37928	729.43315	568.40231	914.6299	950.21208	898.87875	803.4809	829.14236	784.79219	961.66181	-0.822517565	0.000006917	0.000397577
8002057	32	NM_022914	ACD	219.97983	216.24067	190.9373	208.19325	218.93106	272.36821	300.44088	230.4985	427.41933	382.50316	347.98178	354.91678	341.89328	332.35256	391.17964	-0.789701977	6.82191E-06	0.000397577
8160857	28	NM_005866	OPRS1	215.98448	260.11943	246.2906	216.43569	228.28249	378.9734	289.49929	394.64306	397.29984	338.76461	375.75842	382.67641	332.71593	352.95433	323.25863	-0.638462057	6.73243E-06	0.000397577
7949645	28	NM_207340	ZDHHC24	162.45616	180.17536	191.30647	192.4604	183.86141	237.83776	200.41212	281.37957	287.48563	325.45479	335.31786	271.66619	315.71097	278.78487	282.33418	-0.732124016	6.46637E-06	0.000388699
8039937	17	BC072454	MGC10334	62.6737	65.71537	65.68942	62.60018	47.99364	139.28594	120.90909	83.45411	156.82582	121.35951	137.83918	142.05844	112.00455	130.12234	153.80377	-1.130085576	6.28717E-06	0.000380834
7963713	26	NM_005176	ATP5G2	706.26571	747.64486	696.71269	686.26815	728.73721	667.77638	959.99191	1136.80808	1197.72233	1092.43153	1127.29346	1061.90456	944.73688	1072.79558	1091.05912	-0.602557171	5.58527E-06	0.000363482
8148642	30	NM_024736	GSDMDC1	165.33141	180.96684	161.62603	187.52363	186.18664	240.11452	285.17109	198.3113	344.04558	264.90567	302.44456	286.87738	289.75039	304.00113	295.21756	-0.760303458	5.31276E-06	0.000354537
7945781	28	NM_003311	PHLDA2	288.91983	295.1133	289.60324	270.99639	263.26643	351.6735	350.04196	388.68597	430.13726	459.88986	449.05571	401.29819	457.55153	514.75262	523.64505	-0.683143179	5.27044E-06	0.000354537
8059244	22	NM_024536	CHPF	253.40805	272.02926	217.4978	238.1602	252.95071	364.70547	302.77595	304.54604	443.24362	453.20864	483.13025	368.0415	447.78156	414.44187	459.17027	-0.817534873	5.0359E-06	0.000341856
8031992	47	ENST00000382718	FLJ45445	850.32579	895.94501	835.25609	980.98398	1039.67023	972.86132	1502.63287	1052.23134	1638.49383	1763.24521	1818.85531	1490.88557	1675.73977	1457.11125	1961.92635	-0.833940995	4.53084E-06	0.000327323
8153664	32	uc003zbm.1	BOP1	162.0376	183.52266	198.47746	151.27969	197.25722	293.3518	250.42255	198.99013	273.60199	291.66339	299.81648	279.82165	261.5051	279.46479	262.30156	-0.654417089	4.30589E-06	0.000322041
8161024	25	NR_003051	RMRP	1256.79305	1357.00386	1332.73076	1768.28742	1912.1189	1990.02643	3185.86642	2579.78995	5016.67908	4740.45381	5095.7082	3840.12017	3980.95263	3855.66851	4414.91056	-1.53539244	3.9542E-06	0.000303263
8030525	31	NM_017432	PTOV1	270.63994	295.71716	312.91808	284.0949	348.18741	389.79313	395.76027	343.34572	539.12084	507.00442	557.4438	462.01576	472.2579	498.49694	535.76602	-0.743262931	4.00525E-06	0.000303263
8099037	37	NM_001120	TETRAN	393.47891	396.67485	324.59914	362.42097	441.625	437.15956	646.17176	573.88433	810.42765	855.82659	787.92568	722.43332	744.80313	645.45333	903.3859	-0.987967727	3.52243E-06	0.000288336
8024446	27	NM_001077238	SPPL2B	211.01487	248.78718	268.72946	243.34896	249.60553	284.59363	375.25733	271.46493	514.72298	477.77656	505.68053	456.0719	399.15022	437.5705	492.53134	-0.929096274	2.72073E-06	0.000288336
8133027	84	AK125790	LOC401357	365.21106	362.63047	361.00399	424.22222	418.4814	431.96638	645.15742	481.46849	707.25489	741.54766	819.54072	649.5487	762.18936	645.86339	849.55254	-0.900222442	3.26085E-06	0.000288336
7982185	24	NM_014015	DEXI	250.31703	254.14244	261.09461	259.3337	245.76088	372.08773	366.36899	456.34903	534.96985	480.12647	442.63099	482.34216	413.01504	421.16405	421.91783	-0.863497471	3.61218E-06	0.000288336
7975562	37	NM_173462	PAPLN	814.58857	991.88666	773.23326	796.98619	877.23973	644.98014	1453.95342	777.54066	1653.09925	1516.06422	1727.80886	1383.61445	1551.86203	1434.2732	1847.28502	-0.860226899	3.21629E-06	0.000288336
8032137	44	NM_001033026	C19orf6	619.16441	665.2637	602.03092	706.56779	755.71285	840.71462	976.63361	939.3554	1266.20535	1197.19036	1246.31628	1096.64358	1117.82039	1033.28878	1381.32725	-0.791909059	3.32676E-06	0.000288336
8049689	39	NM_018226	RNPEPL1	177.99157	174.61965	182.08353	184.04332	179.25999	240.06175	279.05989	256.20529	328.76781	299.03216	355.0503	297.89209	302.32171	275.47598	324.41204	-0.786351139	2.89622E-06	0.000288336
7973352	37	NM_014045	LRP10	250.85941	221.93765	228.35877	246.0578	197.52459	431.31213	386.15949	286.09381	394.11076	353.73973	369.48782	401.33141	344.58143	347.18734	443.73526	-0.686280465	3.62502E-06	0.000288336
7992775	28	NM_152341	PAQR4	528.78565	470.69741	430.29804	439.44048	474.74444	624.22808	589.42455	737.80822	752.98943	760.49252	674.08046	761.88091	727.03101	833.77809	665.68891	-0.681222116	3.49402E-06	0.000288336
7998267	33	NM_001005920	LOC339123	373.63121	389.97163	394.94481	423.53334	352.87504	464.45092	585.62393	487.18622	665.65148	580.87515	673.82463	625.00922	558.91824	607.99036	686.16162	-0.676966098	3.54739E-06	0.000288336
7937363	35	NM_007183	PKP3	144.74575	175.333	140.82383	166.72227	176.5122	299.89642	239.56223	206.19055	264.25599	261.34226	236.33781	277.8412	250.31087	249.64392	289.0569	-0.674131596	3.1269E-06	0.000288336
8019392	48	NM_004104	FASN	307.26893	379.48114	312.78765	327.92862	344.84879	387.01401	508.17931	252.9176	545.82372	470.17195	574.47027	540.59495	519.82735	548.23037	674.872	-0.672793344	3.5596E-06	0.000288336
8083214	41	NM_004267	CHST2	732.48784	759.36798	737.27762	739.23829	688.39061	857.44873	774.80446	774.40812	1263.25343	1155.86724	1012.2778	1213.16958	1181.3411	1090.33297	1298.9369	-0.656387103	3.39992E-06	0.000288336
8110382	31	NM_030567	PRR7	165.5493	161.52957	147.02159	148.61504	168.63409	195.38614	195.48543	223.92994	247.89724	243.83188	236.57886	217.14264	261.53482	260.26155	251.01732	-0.627690271	3.00944E-06	0.000288336
8030429	26	NM_138639	BCL2L12	147.76326	136.68365	147.31133	146.34814	148.93271	213.65864	221.00669	159.57179	226.77109	220.26049	199.45664	249.92158	224.86989	223.61701	234.98576	-0.62435612	2.49034E-06	0.000288336
8037166	27	NM_006494	ERF	162.44561	173.70231	142.9562	168.62769	162.10285	182.83812	215.54759	151.60809	258.26395	253.64679	260.90186	276.22158	250.46037	226.27885	267.27317	-0.650807016	2.3082E-06	0.00027963
8010354	27	NM_000152	GAA	150.41616	174.94751	163.9308	198.74079	199.93321	190.78464	285.30631	223.01769	381.42441	378.29743	383.79903	304.15594	342.98072	341.6144	385.80155	-1.000776676	2.13526E-06	0.000266613
7991846	36	NM_020664	DECR2	158.27943	165.35909	136.51003	168.19803	136.63143	138.27438	189.52072	188.96381	224.30627	239.72672	229.84458	231.75965	229.92218	248.84922	260.00637	-0.613438168	1.63185E-06	0.000221552
8077082	38	ENST00000216080	TMEM112B	213.38273	198.35539	188.87652	216.49995	225.76041	317.80315	348.25358	239.58542	441.74733	363.13289	392.35618	417.31102	347.86826	404.96124	438.63676	-0.91968877	1.49855E-06	0.000210721
7998902	32	NM_017885	HCFC1R1	220.23713	230.6261	243.13265	206.37518	246.50462	192.27298	256.60665	361.41161	402.67837	429.45012	373.13436	351.29858	407.60587	377.69052	372.53328	-0.766910069	1.37012E-06	0.000199797
8003401	27	NM_000485	APRT	230.39524	257.22845	268.01535	257.15171	299.49617	292.21589	396.06728	392.98153	445.96158	393.32305	444.39333	417.7291	421.57654	459.56193	429.22911	-0.71367619	1.24743E-06	0.000187372
8019754	36	NM_207368	LOC348262	195.99995	173.23761	178.30937	189.01021	175.03262	248.25398	262.52772	214.0874	352.58396	317.70774	326.17503	283.9169	322.83698	299.60077	320.09257	-0.79864911	8.43923E-07	0.000161925
7998233	33	NM_021259	TMEM8	292.63069	339.7184	260.84828	326.79997	285.10014	510.23517	433.64706	440.26608	576.65073	494.25678	526.07131	577.7465	535.05172	520.03093	580.69772	-0.838557057	7.57483E-07	0.00014912
8170009	14	NM_001078171	FAM127A	596.38588	629.76302	651.07076	732.19778	613.76832	587.84413	886.81308	779.25816	1005.14476	1054.13079	1015.04779	1119.52601	994.4959	975.56687	1139.48579	-0.67232455	7.52696E-07	0.00014912
8148715	32	NM_003801	GPAA1	279.526	298.20884	323.0806	308.23681	321.56431	466.45473	564.81296	399.56452	759.09457	646.08245	596.4456	635.63496	594.49059	659.44422	736.78234	-1.083064991	6.8585E-07	0.000148341
7977646	26	NM_016423	ZNF219	126.63199	133.78214	121.06174	141.27783	117.92925	206.08349	161.39412	194.03549	193.26255	189.99716	205.28601	186.96985	200.80272	211.48456	181.34111	-0.62757849	6.97009E-07	0.000148341
8153684	47	NM_012079	DGAT1	240.95271	291.38283	251.11608	300.49005	323.50673	472.09857	512.34351	441.89592	536.82669	478.44443	501.89662	506.90261	473.93204	482.35441	534.18214	-0.81936862	6.4993E-07	0.000146225
8148694	24	NM_000837	GRINA	507.17846	508.36016	497.21033	560.82011	575.60236	630.83562	818.71511	737.37346	872.23239	900.07095	842.7537	794.76773	822.41067	785.85746	1017.50506	-0.658563574	5.7505E-07	0.000146072
8148841	26	NM_024531	GPR172A	554.53918	551.2601	403.22428	617.53864	542.64285	864.32215	768.87261	769.09205	1016.49469	950.60227	985.66648	1095.23313	1024.43952	1036.86964	1036.96004	-0.931563894	5.41601E-07	0.000143098
7919659	29	NM_005850	SF3B4	195.26816	238.2969	232.26016	231.95829	218.92471	400.41019	312.60053	307.50575	382.49285	385.28437	352.75552	393.47237	430.30371	393.89581	387.82208	-0.80311451	5.19442E-07	0.000143098
7941985	45	NM_006019	TCIRG1	228.14989	234.90827	232.73707	251.5144	290.10584	335.76803	369.91904	391.24917	451.13517	423.12561	463.12699	411.6392	405.11292	423.95711	454.66671	-0.795942165	5.2198E-07	0.000143098
8007620	23	NM_002087	GRN	1437.8658	1497.53388	1397.53589	1436.35156	1525.7086	1603.98066	2294.84826	2263.83545	3124.35086	2979.26259	2668.98644	2668.81948	2541.70821	2703.83042	3819.11817	-0.930707534	4.03779E-07	0.000130715
7943160	25	NR_002569	SCARNA9	1101.16605	1049.7287	1172.24238	1313.03843	1453.39386	773.1775	2245.29525	691.45815	2145.56036	2148.93144	2129.6142	2231.47336	2147.1205	2170.91611	2424.80424	-0.828134106	2.33748E-07	9.68764E-05
8066031	33	NM_016558	SCAND1	251.92673	289.77813	244.29472	269.70372	275.19996	289.37278	363.93954	341.77556	461.0634	416.65547	413.04696	417.84837	410.29337	426.0757	461.78756	-0.672216058	2.00756E-07	9.29915E-05
8153497	47	NM_182706	SCRIB	140.41995	167.85428	168.34676	153.97981	165.98222	207.89985	210.51928	236.60932	248.96655	234.58371	252.96711	254.4255	238.56479	249.48248	252.63076	-0.629681397	1.68059E-07	8.82255E-05
7935855	26	NM_006562	LBX1	224.99248	270.39909	261.91582	244.17309	262.02081	383.67787	277.03395	359.57844	385.81491	388.15729	411.89173	377.02272	409.17866	406.69315	414.34279	-0.649747244	1.45341E-07	8.59835E-05
7945666	30	NM_001909	CTSD	1223.53075	1457.81926	1244.63985	1280.63175	1214.93178	1098.09627	1898.05617	1786.96812	2310.30707	2421.2473	2224.16618	2167.38649	2185.85367	2156.03757	2918.50202	-0.805185403	8.19861E-08	6.80272E-05
7991989	25	NM_138769	RHOT2	270.29853	249.70195	239.26183	236.76247	244.22241	317.68231	371.31933	297.55948	426.02633	407.68923	439.20112	389.75471	398.5175	409.26836	413.16939	-0.731115996	4.40625E-08	6.80272E-05
7992388	27	NM_012225	NUBP2	161.64011	181.26679	173.18285	152.5135	173.66862	223.77444	238.67147	211.95553	300.01831	270.52983	288.06003	271.74321	269.20865	276.75539	270.86457	-0.729901341	8.63891E-08	6.80272E-05
7994518	32	NM_032038	SPNS1	312.9743	308.41416	337.56862	299.3467	335.41841	392.60428	478.48382	455.43103	551.67429	521.74801	510.04924	522.70366	496.80922	508.04758	565.93949	-0.701958661	1.99603E-08	6.80272E-05
8049876	22	NM_032515	BOK	368.44748	360.95027	395.09559	413.30409	397.96688	483.25992	521.61093	424.0439	649.26635	607.90013	626.93909	583.98424	597.84655	592.39841	617.74692	-0.655249388	7.15759E-08	6.80272E-05
8019149	29	NM_001037984	MGC15523	335.80267	383.50682	403.79069	400.55019	354.37311	512.9513	540.64882	410.89357	587.79466	573.73202	579.5289	589.64725	603.80366	611.14704	564.74149	-0.653802061	6.95159E-08	6.80272E-05
8170882	25	NM_001183	ATP6AP1	869.76205	994.37133	943.00625	839.62654	914.78749	1081.59383	1356.3397	1322.62488	1440.68146	1464.31725	1380.74785	1404.3364	1374.03573	1489.23162	1852.7863	-0.643929934	6.90827E-08	6.80272E-05
