Gene Symbol	Rank	Gene Name	P-Value	Q-Value
MAP4K2	921	3377091_MAP4K2	0.0129148	0.245459304
ZNF501	922	2620222_ZNF501	0.01303025	0.247385112
C16orf67	923	3657286_C16orf67	0.01308852	0.248222055
PHF12	924	3751184_PHF12	0.01311631	0.248479986
RIN2	925	3878836_RIN2	0.01313288	0.248524936
CCNL2	926	4041923_CCNL2	0.0132152	0.249812638
BTBD8	927	2346657_BTBD8	0.01323445	0.249906521
PXMP4	928	3903169_PXMP4	0.01328362	0.250564832
AIG1	929	2928690_AIG1	0.01330287	0.250657704
RIMBP3	930	3953374_RIMBP3	0.01335525	0.251325258
DNAJC18	931	2877939_DNAJC18	0.01336701	0.251325258
ROR2	932	3214496_ROR2	0.01341458	0.251949103
WDHD1	933	3565571_WDHD1	0.01344986	0.252340952
C1RL	934	3442514_C1RL	0.01347979	0.252631783
RASA4	935	3065040_RASA4	0.01354875	0.253090642
NLRP1	936	3742783_NLRP1	0.01354982	0.253090642
DEDD2	937	3863504_DEDD2	0.01355677	0.253090642
SFXN5	938	2559386_SFXN5	0.01356211	0.253090642
ZNF277	939	3019401_ZNF277	0.01358884	0.25314939
GOLPH3L	940	2434527_GOLPH3L	0.01359418	0.25314939
DAP	941	2848464_DAP	0.01364764	0.253874707
PRKAG2	942	3079803_PRKAG2	0.01373904	0.255119016
CCDC115	943	2575980_CCDC115	0.01376791	0.255119016
ACTB	944	3036924_ACTB	0.01379036	0.255119016
WDR4	945	3933817_WDR4	0.01379784	0.255119016
VKORC1L1	946	3005266_VKORC1L1	0.01380693	0.255119016
KIF23	947	3599811_KIF23	0.01381655	0.255119016
C9orf127	948	3168210_C9orf127	0.01381655	0.255119016
TBC1D3G	949	3754147_TBC1D3G	0.01383419	0.255175552
LOC339483	950	2404958_LOC339483	0.01385022	0.255202422
C12orf52	951	3432641_C12orf52	0.01393735	0.256264512
TRUB1	952	3265494_TRUB1	0.01395072	0.256264512
C17orf85	953	3741668_C17orf85	0.01395179	0.256264512
BANP	954	3673091_BANP	0.01397477	0.256311837
SPATA7	955	3547500_SPATA7	0.01399829	0.256311837
LIG1	956	3866898_LIG1	0.01399829	0.256311837
FUSIP1	957	4045780_FUSIP1	0.01402074	0.256454649
LTBR	958	3402444_LTBR	0.01405442	0.256802268
PAAF1	959	3340066_PAAF1	0.01408275	0.257051595
BSCL2	960	3376054_BSCL2	0.01416667	0.258314049
FBXO44	961	2320347_FBXO44	0.01420836	0.258804695
---	962	3214430_---	0.01426823	0.259261086
TSEN34	963	3841310_TSEN34	0.01427143	0.259261086
TOP1MT	964	3157385_TOP1MT	0.01427785	0.259261086
C11orf71	965	3392044_C11orf71	0.01434253	0.259908167
KLHL12	966	2451428_KLHL12	0.01435001	0.259908167
KCTD13	967	3687308_KCTD13	0.01435803	0.259908167
IRF2	968	2796384_IRF2	0.01439865	0.260374286
ACLY	969	3757433_ACLY	0.01443767	0.260810475
FANCC	970	3215701_FANCC	0.01447188	0.260987384
ZNF211	971	3843419_ZNF211	0.01448739	0.260987384
ALDOC	972	3750767_ALDOC	0.0144922	0.260987384
HIST1H2BI	973	2899261_HIST1H2BI	0.0145093	0.260999046
MTAP	974	3164914_MTAP	0.01452266	0.260999046
PARP9	975	2692060_PARP9	0.01455367	0.261020247
C15orf42	976	3607698_C15orf42	0.01455367	0.261020247
DTL	977	2378937_DTL	0.01462048	0.261864269
FBXO11	978	2552153_FBXO11	0.01463492	0.261864269
TESK2	979	2410158_TESK2	0.01464561	0.261864269
REPIN1	980	3031383_REPIN1	0.01467607	0.262141279
DDEFL1	981	2401384_DDEFL1	0.01472739	0.262531625
CEP97	982	2634027_CEP97	0.01472792	0.262531625
MCM8	983	3875195_MCM8	0.01475839	0.262587575
TMEM71	984	3154185_TMEM71	0.01476106	0.262587575
TNFRSF12A	985	3645555_TNFRSF12A	0.01481024	0.262794313
MRPL49	986	3334919_MRPL49	0.01481773	0.262794313
NUBP1	987	3647956_NUBP1	0.01481773	0.262794313
ABHD4	988	3528759_ABHD4	0.01490272	0.264034117
ZNF19	989	3697683_ZNF19	0.01495403	0.264395876
SF3B2	990	3335907_SF3B2	0.01497488	0.264395876
FANCI	991	3607537_FANCI	0.0149845	0.264395876
C1orf90	992	2328837_C1orf90	0.01498931	0.264395876
C3orf26	993	2633460_C3orf26	0.01500695	0.264395876
DHCR7	994	3380697_DHCR7	0.01502833	0.264395876
AKR7A3	995	2399743_AKR7A3	0.01502886	0.264395876
ZNF462	996	3183604_ZNF462	0.01507377	0.26491954
AMDHD2	997	3644932_AMDHD2	0.01510904	0.265273226
MMS19	998	3302360_MMS19	0.01513684	0.265350945
ZFP28	999	3842794_ZFP28	0.01514379	0.265350945
WDR27	1000	2985964_WDR27	0.01517158	0.265484438
ATAD3A	1001	2315951_ATAD3A	0.01518174	0.265484438
XPNPEP3	1002	3946510_XPNPEP3	0.01520526	0.265630358
TMEM87A	1003	3620515_TMEM87A	0.01529827	0.266988724
C1orf26	1004	2371738_C1orf26	0.01532072	0.267114216
HOXA1	1005	3042730_HOXA1	0.01538807	0.267381633
LY6G5B	1006	2902574_LY6G5B	0.01538807	0.267381633
LSM4	1007	3854892_LSM4	0.01538967	0.267381633
HIST1H2BO	1008	2900116_HIST1H2BO	0.01539716	0.267381633
SCML2	1009	4001369_SCML2	0.01543778	0.267393394
BCL2L12	1010	3838795_BCL2L12	0.01543992	0.267393394
PAQR4	1011	3645477_PAQR4	0.01544366	0.267393394
PRUNE	1012	2358623_PRUNE	0.01547092	0.267600706
AGBL5	1013	2474161_AGBL5	0.01549925	0.26772805
KIAA0913	1014	3251926_KIAA0913	0.01550887	0.26772805
SENP1	1015	3452970_SENP1	0.01552812	0.267796143
MX2	1016	3922037_MX2	0.01554522	0.267827264
COPE	1017	3855324_COPE	0.01559654	0.268447145
C3orf23	1018	2620018_C3orf23	0.01563449	0.268636479
SLC25A16	1019	3292779_SLC25A16	0.01563823	0.268636479
PWP2	1020	3923498_PWP2	0.01566389	0.268734492
ZNHIT4	1021	2489258_ZNHIT4	0.01570344	0.268734492
KIAA0664	1022	3741171_KIAA0664	0.0157136	0.268734492
---	1023	2883661_---	0.01572375	0.268734492
PTP4A2	1024	2404819_PTP4A2	0.01573445	0.268734492
BCDIN3D	1025	3454147_BCDIN3D	0.01573605	0.268734492
PCCB	1026	2644014_PCCB	0.01575583	0.268809993
LIN9	1027	2458742_LIN9	0.01582318	0.269696204
CD97	1028	3822657_CD97	0.01586968	0.269705132
LRRC8A	1029	3190778_LRRC8A	0.01588839	0.269705132
POLS	1030	2800503_POLS	0.01589855	0.269705132
TSPAN10	1031	3738081_TSPAN10	0.01591672	0.269705132
DNAJA3	1032	3646164_DNAJA3	0.01591993	0.269705132
UQCC	1033	3903889_UQCC	0.0159242	0.269705132
PAFAH2	1034	2402493_PAFAH2	0.01594612	0.269705132
SH3GLB2	1035	3226804_SH3GLB2	0.01594933	0.269705132
SLFN11	1036	3753500_SLFN11	0.01596376	0.269705132
CRIM1	1037	2477073_CRIM1	0.01600759	0.269705132
SYT11	1038	2361154_SYT11	0.01601561	0.269705132
ARHGAP11A	1039	3587457_ARHGAP11A	0.01601882	0.269705132
C3orf31	1040	2663083_C3orf31	0.01604127	0.269705132
PDCD1LG2	1041	3161113_PDCD1LG2	0.01604608	0.269705132
PLCG1	1042	3885537_PLCG1	0.01608403	0.269705132
TSHZ2	1043	3889624_TSHZ2	0.0160851	0.269705132
ADAM33	1044	3895552_ADAM33	0.01608563	0.269705132
THAP8	1045	3860261_THAP8	0.01610167	0.269715655
ZFP90	1046	3666282_ZFP90	0.01614871	0.270244983
ACTN4	1047	3832643_ACTN4	0.01622194	0.271050899
MAP2K1	1048	3598662_MAP2K1	0.01623958	0.271050899
CASC2	1049	3266583_CASC2	0.01624332	0.271050899
TNIP1	1050	2881672_TNIP1	0.01629838	0.271540922
SERPINB8	1051	3791996_SERPINB8	0.01631601	0.271540922
COX5B	1052	2495121_COX5B	0.01631922	0.271540922
TRPV4	1053	3470927_TRPV4	0.01637695	0.272242713
HLA-DMA	1054	2950277_HLA-DMA	0.01639887	0.27234839
BBS2	1055	3692928_BBS2	0.01647156	0.273296415
THSD1	1056	3514879_THSD1	0.0165031	0.273560384
NOL6	1057	3203582_NOL6	0.01660145	0.274930373
APH1B	1058	3597521_APH1B	0.01665117	0.275492987
KIAA1333	1059	3530982_KIAA1333	0.01680458	0.277768615
SNRPB	1060	3894995_SNRPB	0.0168623	0.277987211
CYP27A1	1061	2528093_CYP27A1	0.0168917	0.277987211
TBC1D3B	1062	3754041_TBC1D3B	0.01689224	0.277987211
IFIT2	1063	3257192_IFIT2	0.01690453	0.277987211
TUBGCP6	1064	3965631_TUBGCP6	0.01691148	0.277987211
YPEL2	1065	3729052_YPEL2	0.01691309	0.277987211
RAP2B	1066	2648378_RAP2B	0.01695852	0.278410893
MIZF	1067	3351931_MIZF	0.01700075	0.278410893
ZNF75A	1068	3645816_ZNF75A	0.01700075	0.278410893
HTRA3	1069	2717688_HTRA3	0.01700449	0.278410893
FANCB	1070	4000370_FANCB	0.01701839	0.278410893
DIDO1	1071	3913544_DIDO1	0.01705527	0.278423669
C9orf150	1072	3162529_C9orf150	0.01706489	0.278423669
AFG3L1	1073	3674602_AFG3L1	0.0170681	0.278423669
ARHGDIA	1074	3774283_ARHGDIA	0.01709964	0.278423669
NDUFA3	1075	3841198_NDUFA3	0.01710231	0.278423669
ZNF592	1076	3605832_ZNF592	0.0171146	0.278423669
C20orf29	1077	3874485_C20orf29	0.01714293	0.278625603
TBC1D3B	1078	3765848_TBC1D3B	0.01719532	0.279194508
IFT172	1079	2545869_IFT172	0.01721777	0.279194508
HSPBAP1	1080	2692136_HSPBAP1	0.01722579	0.279194508
PTPRA	1081	3874023_PTPRA	0.01727176	0.279419888
PPM1G	1082	2545811_PPM1G	0.01729207	0.279419888
LOC401152	1083	2783484_LOC401152	0.01732414	0.279419888
LPIN1	1084	2469910_LPIN1	0.01738668	0.279419888
CHERP	1085	3853942_CHERP	0.01739363	0.279419888
ZRF1	1086	3065638_ZRF1	0.01740058	0.279419888
ELF4	1087	4021433_ELF4	0.01742677	0.279419888
CSGALNACT1	1088	3126504_CSGALNACT1	0.01744013	0.279419888
IER5	1089	2370355_IER5	0.01747381	0.279419888
CDK5	1090	3079313_CDK5	0.0174984	0.279419888
ZADH1	1091	3543857_ZADH1	0.01751336	0.279419888
FTSJ2	1092	3035682_FTSJ2	0.01751336	0.279419888
CTNS	1093	3706700_CTNS	0.01752085	0.279419888
NAP5	1094	2577106_NAP5	0.01752245	0.279419888
SFRS12	1095	2812539_SFRS12	0.01752673	0.279419888
PUS10	1096	2555174_PUS10	0.01754062	0.279419888
PARD6G	1097	3814791_PARD6G	0.01755078	0.279419888
DGCR6	1098	3936680_DGCR6	0.01755506	0.279419888
RNF138	1099	3783749_RNF138	0.01756682	0.279419888
PARP10	1100	3158011_PARP10	0.01757751	0.279419888
PRKCA	1101	3731826_PRKCA	0.01757858	0.279419888
RGL1	1102	2371346_RGL1	0.01759087	0.279419888
MBD5	1103	2509740_MBD5	0.01768976	0.280735913
FAM49A	1104	2541699_FAM49A	0.01780201	0.282261437
CC2D1B	1105	2412740_CC2D1B	0.01785012	0.282768083
ZMAT5	1106	3956984_ZMAT5	0.01788486	0.283062314
MGC3207	1107	3822322_MGC3207	0.01793992	0.283270661
CDKN1B	1108	3405440_CDKN1B	0.01796397	0.283270661
RPAIN	1109	3707715_RPAIN	0.01796558	0.283270661
RAD51AP1	1110	3401804_RAD51AP1	0.01797466	0.283270661
RIC8A	1111	3315512_RIC8A	0.01797894	0.283270661
SLC16A1	1112	2428501_SLC16A1	0.01804415	0.284042469
TJAP1	1113	2908008_TJAP1	0.01808317	0.284400959
RFC5	1114	3433747_RFC5	0.01811578	0.284658014
PPP1CA	1115	3378790_PPP1CA	0.01814411	0.284847475
CENPO	1116	2473284_CENPO	0.01816175	0.284868913
DYRK3	1117	2376894_DYRK3	0.01823124	0.285702849
LMBR1	1118	3081613_LMBR1	0.01834723	0.286884108
SATB1	1119	2665199_SATB1	0.0183483	0.286884108
SREBF2	1120	3947123_SREBF2	0.01835578	0.286884108
WBP1	1121	2489279_WBP1	0.01839801	0.287048214
ZNF550	1122	3872310_ZNF550	0.01839908	0.287048214
FMO5	1123	2433232_FMO5	0.0184242	0.287184206
CKLF	1124	3664785_CKLF	0.018452	0.287339024
EMG1	1125	3403140_EMG1	0.01846697	0.287339024
KIF15	1126	2620256_KIF15	0.01850652	0.287698756
LCMT2	1127	3621140_LCMT2	0.01855784	0.288240502
BTN3A1	1128	2899372_BTN3A1	0.01862572	0.288694879
IMMP1L	1129	3367965_IMMP1L	0.01863374	0.288694879
PLCZ1	1130	3446355_PLCZ1	0.01865993	0.288694879
RNASEL	1131	2447124_RNASEL	0.01866902	0.288694879
CORO1B	1132	3378830_CORO1B	0.01866955	0.288694879
TPCN2	1133	3337918_TPCN2	0.01868773	0.288720858
FAM50B	1134	2892652_FAM50B	0.01872782	0.288733794
FEZ2	1135	2548172_FEZ2	0.01874706	0.288733794
GAS8	1136	3674659_GAS8	0.01874973	0.288733794
EZR	1137	2981912_EZR	0.01875454	0.288733794
C16orf5	1138	3678186_C16orf5	0.01880425	0.289082002
IRF9	1139	3529701_IRF9	0.01881601	0.289082002
TBX19	1140	2366184_TBX19	0.01882671	0.289082002
TUBE1	1141	2970044_TUBE1	0.0189304	0.289584748
ENPP5	1142	2955673_ENPP5	0.01893361	0.289584748
RCAN2	1143	2955691_RCAN2	0.01893842	0.289584748
STK36	1144	2527971_STK36	0.01894163	0.289584748
ZNF236	1145	3794458_ZNF236	0.01894216	0.289584748
CLN6	1146	3630701_CLN6	0.01899027	0.289724836
UNQ6228	1147	3387708_UNQ6228	0.01899669	0.289724836
SMPD4	1148	2575897_SMPD4	0.01901326	0.289724836
FAM96A	1149	3628923_FAM96A	0.01901753	0.289724836
CCNDBP1	1150	3591327_CCNDBP1	0.01906136	0.290058714
C14orf139	1151	3578069_C14orf139	0.01907259	0.290058714
GABBR1	1152	2947889_GABBR1	0.0191084	0.290351112
SLC26A6	1153	2673547_SLC26A6	0.0191501	0.290732269
ARHGDIA	1154	4041384_ARHGDIA	0.01931847	0.293034382
GEMIN8	1155	4000269_GEMIN8	0.019435	0.294316189
GUCA1C	1156	2688070_GUCA1C	0.0194366	0.294316189
IPO13	1157	2333599_IPO13	0.01945799	0.294385293
FLJ23356	1158	3096545_FLJ23356	0.0195681	0.295540355
FLJ45445	1159	3844404_FLJ45445	0.0195681	0.295540355
DKFZp686I15217	1160	2892262_DKFZp686I15217	0.0196146	0.295987333
BAZ2B	1161	2583014_BAZ2B	0.01965469	0.296090393
RIOK1	1162	2893721_RIOK1	0.01968944	0.296090393
PRDX5	1163	3334501_PRDX5	0.0197012	0.296090393
PCDHGC5	1164	2832533_PCDHGC5	0.0197012	0.296090393
HERC5	1165	2735409_HERC5	0.01970601	0.296090393
C19orf61	1166	3864597_C19orf61	0.01975625	0.296360678
RIBC2	1167	3948590_RIBC2	0.01975786	0.296360678
BDH2	1168	2780143_BDH2	0.01978619	0.296531522
FAM128A	1169	2576554_FAM128A	0.01981773	0.296664407
NDUFA11	1170	3847515_NDUFA11	0.01982895	0.296664407
TUBGCP3	1171	3526151_TUBGCP3	0.01988454	0.297196017
CPT2	1172	2336706_CPT2	0.01989844	0.297196017
C18orf24	1173	3788049_C18orf24	0.01995456	0.297780212
KIAA0195	1174	3734797_KIAA0195	0.02002085	0.298514841
DIMT1L	1175	2859195_DIMT1L	0.02005399	0.298754503
SMPD1	1176	3318666_SMPD1	0.0200914	0.299057408
MAD2L2	1177	2396781_MAD2L2	0.02012668	0.299161705
ANKRD40	1178	3762416_ANKRD40	0.02015929	0.299161705
FIG4	1179	2920962_FIG4	0.02016357	0.299161705
TAL2	1180	3183348_TAL2	0.02016677	0.299161705
C16orf53	1181	3655708_C16orf53	0.02023412	0.299746798
ADRA2C	1182	2716328_ADRA2C	0.02024749	0.299746798
ZNF792	1183	3859622_ZNF792	0.02027421	0.299746798
LTA4H	1184	3466740_LTA4H	0.02028544	0.299746798
OR6X1	1185	3395765_OR6X1	0.0202956	0.299746798
RP3-377H14.5	1186	2947975_RP3-377H14.5	0.02030896	0.299746798
HSPA1L	1187	2949450_HSPA1L	0.02038326	0.30053606
LOC388610	1188	2326846_LOC388610	0.02043244	0.30053606
C1orf56	1189	2358671_C1orf56	0.02045435	0.30053606
GPR87	1190	2701049_GPR87	0.02045809	0.30053606
TRIM38	1191	2899022_TRIM38	0.02046558	0.30053606
RNPS1	1192	3676669_RNPS1	0.02046932	0.30053606
FAM134B	1193	2849992_FAM134B	0.02049123	0.30053606
MIS12	1194	3707759_MIS12	0.02049979	0.30053606
FURIN	1195	3608398_FURIN	0.02053881	0.3007063
SIRT3	1196	3357785_SIRT3	0.02054576	0.3007063
ARL15	1197	2856634_ARL15	0.02062487	0.301611973
BAK1	1198	2950753_BAK1	0.02066282	0.301914741
DVL2	1199	3743440_DVL2	0.02068901	0.301972953
B4GALT2	1200	2333678_B4GALT2	0.0207013	0.301972953
FBXO30	1201	2978026_FBXO30	0.02077026	0.302669285
FBXO5	1202	2980241_FBXO5	0.02078362	0.302669285
PABPC4	1203	2407934_PABPC4	0.02080714	0.302697286
TSKU	1204	3341024_TSKU	0.02082478	0.302697286
LIPC	1205	3595691_LIPC	0.02084883	0.302697286
SLC26A11	1206	3737242_SLC26A11	0.02085471	0.302697286
P15RS	1207	3804143_P15RS	0.02093222	0.303470805
BCKDHB	1208	2914820_BCKDHB	0.02095307	0.303470805
---	1209	3695907_---	0.02096002	0.303470805
MMP27	1210	3388730_MMP27	0.02104287	0.304418592
LCAT	1211	3696035_LCAT	0.02109312	0.304753335
CES3	1212	3665029_CES3	0.02110969	0.304753335
GFPT1	1213	2558045_GFPT1	0.02111824	0.304753335
PEX12	1214	3753690_PEX12	0.02121232	0.305622464
JMJD2A	1215	2333429_JMJD2A	0.02121338	0.305622464
C17orf39	1216	3712922_C17orf39	0.02124118	0.305771253
SPC25	1217	2585933_SPC25	0.02126898	0.305919798
CCNE1	1218	3828112_CCNE1	0.02132671	0.306446429
DDX55	1219	3435902_DDX55	0.0213406	0.306446429
C21orf51	1220	3919124_C21orf51	0.02139085	0.30669546
WSB1	1221	3715109_WSB1	0.02139299	0.30669546
TBC1D3G	1222	4040849_TBC1D3G	0.02143254	0.307011092
TBC1D3G	1223	3754942_TBC1D3G	0.02147156	0.307318558
HIST1H4J	1224	2900062_HIST1H4J	0.02155067	0.30819885
ANKRD35	1225	2356273_ANKRD35	0.02158969	0.308504844
---	1226	3480227_---	0.02168003	0.309473744
ZNF530	1227	3843386_ZNF530	0.02169286	0.309473744
SGCB	1228	2768981_SGCB	0.0217415	0.309915103
FLJ14082	1229	2494151_FLJ14082	0.02178426	0.310093752
OR10A2	1230	3318967_OR10A2	0.0218019	0.310093752
VPS28	1231	3158609_VPS28	0.02187674	0.310093752
NCLN	1232	3816834_NCLN	0.02187674	0.310093752
CDT1	1233	3673684_CDT1	0.02187888	0.310093752
NEUROD1	1234	2590491_NEUROD1	0.02189491	0.310093752
TLR1	1235	2766219_TLR1	0.02189972	0.310093752
SLC12A8	1236	2693014_SLC12A8	0.02191309	0.310093752
CDC7	1237	2346399_CDC7	0.02192805	0.310093752
FAM117A	1238	3761989_FAM117A	0.02194248	0.310093752
RFX5	1239	2434971_RFX5	0.0219489	0.310093752
HBEGF	1240	2878273_HBEGF	0.02201304	0.31060432
C8orf33	1241	3121023_C8orf33	0.02202053	0.31060432
BNC2	1242	3200040_BNC2	0.02205099	0.310783651
RSPH3	1243	2982028_RSPH3	0.02209857	0.311203575
TBC1D3G	1244	3719579_TBC1D3G	0.02212476	0.311321964
KIAA0133	1245	2384705_KIAA0133	0.02219959	0.311983632
ZNF260	1246	3860491_ZNF260	0.02221884	0.311983632
ASXL1	1247	3881874_ASXL1	0.02222525	0.311983632
TBC1D13	1248	3190737_TBC1D13	0.02225465	0.312146001
ATPAF2	1249	3748126_ATPAF2	0.0222787	0.312233196
C7orf31	1250	3042012_C7orf31	0.0223049	0.312350194
ZBTB40	1251	2324743_ZBTB40	0.02232467	0.312377251
TRPC4	1252	3510126_TRPC4	0.02239096	0.312783267
SORL1	1253	3352948_SORL1	0.0223979	0.312783267
NUS1	1254	2923060_NUS1	0.02242944	0.312783267
ANGEL1	1255	3572782_ANGEL1	0.0224412	0.312783267
FBXL19	1256	3656635_FBXL19	0.02244601	0.312783267
PTK2B	1257	3091301_PTK2B	0.02249359	0.312783267
RNF133	1258	3070499_RNF133	0.02250695	0.312783267
AMY1A	1259	2425961_AMY1A	0.02252138	0.312783267
PNPO	1260	3724969_PNPO	0.02252405	0.312783267
ZNF436	1261	2401333_ZNF436	0.0225465	0.312783267
EZH2	1262	3078348_EZH2	0.02255025	0.312783267
SH3BGR	1263	3921442_SH3BGR	0.0225882	0.313061608
NRSN2	1264	3873115_NRSN2	0.02267853	0.314064951
SETD3	1265	3579205_SETD3	0.02274428	0.31471437
RBM15B	1266	2623154_RBM15B	0.02276139	0.31471437
NPLOC4	1267	3774029_NPLOC4	0.02278223	0.314753989
TMEM101	1268	3758790_TMEM101	0.02286134	0.31527032
PFAS	1269	3709540_PFAS	0.02287257	0.31527032
SLC22A17	1270	3557350_SLC22A17	0.02287364	0.31527032
PLAUR	1271	3864551_PLAUR	0.02291586	0.315603846
TMEM106C	1272	3413278_TMEM106C	0.02296611	0.31598267
ZNF514	1273	2564634_ZNF514	0.02297947	0.31598267
PPP2CA	1274	2876046_PPP2CA	0.0230805	0.317122733
POLG	1275	3638337_POLG	0.02310081	0.317152876
ADC	1276	2329196_ADC	0.02313876	0.317424957
PHF17	1277	2743315_PHF17	0.02321734	0.318253473
C16orf80	1278	3693511_C16orf80	0.02324407	0.318370518
SPIN2B	1279	4010236_SPIN2B	0.02328683	0.318706849
SART3	1280	3470253_SART3	0.02331409	0.318830667
DHFR	1281	2864619_DHFR	0.02334028	0.318939683
SETD8	1282	3435817_SETD8	0.02344024	0.319995883
SRCAP	1283	3656418_SRCAP	0.02345414	0.319995883
PGLS	1284	3824395_PGLS	0.02357601	0.321194425
RBKS	1285	2546054_RBKS	0.02357868	0.321194425
SLC20A1	1286	2500919_SLC20A1	0.02361824	0.321257479
USP7	1287	3679564_USP7	0.02362145	0.321257479
USP48	1288	2400718_USP48	0.02368078	0.321257479
PLCE1	1289	3258477_PLCE1	0.0237059	0.321257479
TTC23	1290	3641391_TTC23	0.02370697	0.321257479
BTN3A2	1291	2899298_BTN3A2	0.0237075	0.321257479
ASTN2	1292	3222534_ASTN2	0.02371178	0.321257479
MCM7	1293	3063685_MCM7	0.02373797	0.321363606
TBC1D16	1294	3773241_TBC1D16	0.0237818	0.321546468
LIN54	1295	2775858_LIN54	0.02378822	0.321546468
TCP11L1	1296	3325839_TCP11L1	0.02382777	0.321832619
DCLRE1C	1297	3278977_DCLRE1C	0.02395232	0.322536275
C17orf37	1298	3755839_C17orf37	0.02395339	0.322536275
H2AFX	1299	3394183_H2AFX	0.02396408	0.322536275
RP11-336K24.9	1300	2361241_RP11-336K24.9	0.02397584	0.322536275
ZNF624	1301	3747324_ZNF624	0.02398546	0.322536275
TMEM104	1302	3734479_TMEM104	0.02400524	0.322536275
KIAA0831	1303	3565739_KIAA0831	0.024048	0.322536275
GRWD1	1304	3837796_GRWD1	0.02405067	0.322536275
PRCC	1305	2361731_PRCC	0.02406243	0.322536275
CLCN6	1306	2320472_CLCN6	0.02406511	0.322536275
PURB	1307	3048886_PURB	0.02408595	0.322536275
ESPL1	1308	3415857_ESPL1	0.02411054	0.322536275
GGNBP2	1309	3719161_GGNBP2	0.02415437	0.322536275
PIK3C2A	1310	3364759_PIK3C2A	0.02415598	0.322536275
TAS2R13	1311	3444406_TAS2R13	0.02416613	0.322536275
ARHGAP19	1312	3302187_ARHGAP19	0.02417468	0.322536275
NUDT16	1313	2642562_NUDT16	0.02426502	0.323273336
DEPDC2	1314	3102096_DEPDC2	0.0242848	0.323273336
TENC1	1315	3415668_TENC1	0.02428533	0.323273336
DICER1	1316	3577870_DICER1	0.0243452	0.323824005
SEP15	1317	2421271_SEP15	0.02441629	0.32412318
POLE3	1318	3221646_POLE3	0.02442324	0.32412318
NSUN2	1319	2847292_NSUN2	0.02442324	0.32412318
ACD	1320	3695786_ACD	0.02444569	0.324175346
AURKAIP1	1321	2391514_AURKAIP1	0.0244922	0.324546171
TKT	1322	2676671_TKT	0.02456382	0.325059825
TAZ	1323	3996339_TAZ	0.0245681	0.325059825
MED1	1324	3755714_MED1	0.02464935	0.325819087
TAS2R42	1325	4053709_TAS2R42	0.02466271	0.325819087
FIBP	1326	3377964_FIBP	0.02468463	0.325862682
SNAI1	1327	3888522_SNAI1	0.02472204	0.326110691
HMGB3	1328	3994915_HMGB3	0.02485033	0.326854381
HYOU1	1329	3394123_HYOU1	0.02485194	0.326854381
HTF9C	1330	3953033_HTF9C	0.02485728	0.326854381
PLAA	1331	3202171_PLAA	0.02486156	0.326854381
PRDM10	1332	3398145_PRDM10	0.02487225	0.326854381
ZSCAN21	1333	3015178_ZSCAN21	0.02489684	0.326854381
DUSP19	1334	2518729_DUSP19	0.02490913	0.326854381
NUDT21	1335	3692895_NUDT21	0.02493318	0.326924942
AASDH	1336	2770193_AASDH	0.02496632	0.327114457
EZH1	1337	3758078_EZH1	0.02502245	0.327380905
OXA1L	1338	3528805_OXA1L	0.02503368	0.327380905
ZNF786	1339	3078478_ZNF786	0.02504383	0.327380905
SGCD	1340	2837029_SGCD	0.02506147	0.327380905
FBXL14	1341	3440017_FBXL14	0.02508606	0.327381217
ATHL1	1342	3315607_ATHL1	0.02510584	0.327381217
ADAMTS6	1343	2859565_ADAMTS6	0.02512882	0.327381217
IFITM1	1344	3315675_IFITM1	0.02513631	0.327381217
WDR5B	1345	2691973_WDR5B	0.02518388	0.327569001
SOD3	1346	2721633_SOD3	0.0251935	0.327569001
POU2F2	1347	3863435_POU2F2	0.02520686	0.327569001
ARL6IP6	1348	2510884_ARL6IP6	0.0252662	0.327860191
NUP214	1349	3191900_NUP214	0.02526673	0.327860191
SMC5	1350	3174224_SMC5	0.02528597	0.327866845
S100A6	1351	4045577_S100A6	0.02532927	0.328185149
NUP35	1352	2518743_NUP35	0.02548375	0.32953653
LOC51035	1353	3376023_LOC51035	0.02549391	0.32953653
DBR1	1354	2697331_DBR1	0.02549391	0.32953653
CAMTA2	1355	3742460_CAMTA2	0.02550887	0.32953653
MCM5	1356	3944147_MCM5	0.02562861	0.330836693
UBE2T	1357	2451200_UBE2T	0.02564732	0.330836693
SUZ12	1358	3717395_SUZ12	0.02569275	0.331178729
MGC39900	1359	3985774_MGC39900	0.02573712	0.331506492
SCGB3A2	1360	2834472_SCGB3A2	0.02578736	0.331909453
BOLA1	1361	2357961_BOLA1	0.02595414	0.333464892
SMC3	1362	3263790_SMC3	0.02595788	0.333464892
MGC16385	1363	3705135_MGC16385	0.02596536	0.333464892
RAD1	1364	2852989_RAD1	0.02604715	0.334130974
NUP88	1365	3742652_NUP88	0.0260557	0.334130974
GYPC	1366	2504328_GYPC	0.02608777	0.334130974
TMEM27	1367	4000641_TMEM27	0.02610541	0.334130974
NUP98	1368	3359910_NUP98	0.0261439	0.334130974
THAP2	1369	3422215_THAP2	0.02614817	0.334130974
NLRP10	1370	3361531_NLRP10	0.02615084	0.334130974
HCG8	1371	2948169_HCG8	0.02621285	0.334222492
LSM11	1372	2837499_LSM11	0.02621552	0.334222492
FLJ45950	1373	3397951_FLJ45950	0.02624706	0.334222492
APOL1	1374	3944404_APOL1	0.0262492	0.334222492
