Affy ID	Gene Symbol	Gene name	Cellular location	Family	UniGene ID	RefSeq Transcript ID	MSC	MAPC- 1	MAPC-2	ESC
1428395_at	Smurf1	SMAD specific E3 ubiquitin protein ligase 1	Cytoplasm	enzyme	Mm.27735	NM_029438	288.8	260.4	447.3	92.2
1435601_at	Ai481772	expressed sequence AI481772			---	---	255.0	228.1	270.9	78.9
1427205_x_at	Mgc33887	coiled-coil domain containing 46			Mm.344071	NM_029586 /// NM_029606	97.0	164.1	68.0	25.8
1424210_at	Spfh1	SPFH domain family, member 1			Mm.279865	NM_145502	1631.1	2157.5	2389.8	561.1
1427535_s_at	Obsl1	obscurin-like 1			Mm.236454	NM_178884	268.1	462.5	359.5	85.6
1434565_at	Cgrrf1	cell growth regulator with ring finger domain 1	Unknown	other	Mm.343809	NM_026832	472.3	386.7	302.6	112.3
1434585_at	2210038L17Rik	RIKEN cDNA 2210038L17 gene			---	---	777.1	406.4	563.8	161.8
1437868_at	Fam46A	family with sequence similarity 46, member A			Mm.74610	XM_135029	121.6	126.2	113.1	34.0
1417621_at	Nfatc1	nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 1	Nucleus	transcription regulator	Mm.329560	NM_016791 /// NM_198429	256.9	100.1	75.9	23.0
1434285_at	Frmd4A	FERM domain containing 4A			---	NM_172475	568.1	1607.8	1238.5	192.5
1424906_at	Pqlc3	PQ loop repeat containing 3			Mm.5675	NM_172574	779.3	159.2	260.7	66.1
1419569_a_at	Isg20	interferon stimulated exonuclease gene 20kDa	Nucleus	enzyme	Mm.322843	NM_020583	124.9	47.1	48.6	8.9
1449942_a_at	Ilk	integrin-linked kinase	Plasma Membrane	kinase	Mm.274846	NM_010562	1081.1	1009.5	971.4	342.6
1434935_at	Aak1	AP2 associated kinase 1	Cytoplasm	kinase	Mm.221038	NM_177762	1730.8	2311.2	2348.4	605.0
1416408_at	Acox1	acyl-Coenzyme A oxidase 1, palmitoyl	Cytoplasm	enzyme	Mm.383812	NM_015729	700.4	373.4	673.2	177.4
1450646_at	Cyp51A1	cytochrome P450, family 51, subfamily A, polypeptide 1	Cytoplasm	enzyme	Mm.140158	NM_020010	1100.6	541.5	1078.2	279.4
1450649_at	Gng10	guanine nucleotide binding protein (G protein), gamma 10	Plasma Membrane	enzyme	Mm.41780	NM_025277	3475.8	1828.0	795.1	457.7
1416066_at	Cd9	CD9 antigen (p24)	Plasma Membrane	other	Mm.210676	NM_007657	2268.9	5169.8	5488.1	800.4
1437342_x_at	Pttg1Ip	pituitary tumor-transforming 1 interacting protein			Mm.28853	NM_145925	3447.3	1760.4	2018.5	666.3
1428241_at	C20Orf29	chromosome 20 open reading frame 29			Mm.2937	NM_027129	256.8	192.9	197.6	62.0
1417344_at	C15Orf24	chromosome 15 open reading frame 24			Mm.268027	NM_133749	3659.7	3256.5	2898.3	1096.8
1440167_s_at	Lpp	LIM domain containing preferred translocation partner in lipoma	Nucleus	other	Mm.209385	NM_178665	4452.5	1735.1	1564.1	584.7
1460709_a_at	Bat5	HLA-B associated transcript 5			Mm.43745	NM_178592	638.2	810.0	753.7	221.4
1424160_at	Alg5	asparagine-linked glycosylation 5 homolog (yeast, dolichyl-phosphate beta-glucosyltransferase)	Cytoplasm	enzyme	Mm.144218	NM_025442	1538.2	1193.6	1225.2	427.7
1451450_at	C20Orf108	chromosome 20 open reading frame 108			Mm.30013	NM_025912	131.8	96.5	244.3	39.6
1423309_at	Tgoln1	trans-golgi network protein 1			Mm.246563	NM_009443	1783.6	2774.1	3161.5	635.7
1455487_at	Et	hypothetical protein ET			---	NM_178620	763.0	551.4	522.0	186.0
1451210_at	Ppap2C	phosphatidic acid phosphatase type 2C	Plasma Membrane	phosphatase	Mm.28873	NM_015817	1740.1	892.8	571.3	256.9
1450782_at	Wnt4	wingless-type MMTV integration site family, member 4	Extracellular Space	other	Mm.20355	NM_009523	135.7	200.8	216.3	41.2
1427407_s_at	Trip11	thyroid hormone receptor interactor 11	Nucleus	transcription regulator	Mm.208618	XM_127084	597.8	915.3	766.0	208.6
1448625_at	Golga2	golgi autoantigen, golgin subfamily a, 2	Cytoplasm	other	Mm.106376	XM_622099	591.7	617.8	577.3	206.5
1415687_a_at	Psap	prosaposin (variant Gaucher disease and variant metachromatic leukodystrophy)	Extracellular Space	other	Mm.277498	NM_011179	5243.7	2063.3	2657.1	848.5
1420540_a_at	Rit1	Ras-like without CAAX 1	Plasma Membrane	enzyme	Mm.4009	NM_009069	478.8	303.7	285.6	99.0
1436175_at	A430107N12Rik	RIKEN cDNA A430107N12 gene			---	---	314.4	285.0	261.7	91.4
1416836_at	Lrp10	low density lipoprotein receptor-related protein 10			Mm.28465	NM_022993	632.0	357.2	338.3	118.7
1418571_at	Tnfrsf12A	tumor necrosis factor receptor superfamily, member 12A			Mm.28518	NM_013749	2147.2	450.4	541.3	172.7
1453021_at	Stxbp5	syntaxin binding protein 5 (tomosyn)	Plasma Membrane	other	Mm.286868	XM_125517	127.5	168.9	120.9	38.6
1419198_at	Cbx8	chromobox homolog 8 (Pc class homolog, Drosophila)	Nucleus	other	Mm.99953	NM_013926	112.8	152.4	118.8	33.2
1429712_at	Etohi1	ethanol induced 1			---	XM_485125	99.9	132.1	109.2	28.6
1418436_at	Stx7	syntaxin 7	Plasma Membrane	transporter	Mm.248042	NM_016797	1863.0	3191.4	2935.8	674.6
1417267_s_at	Fkbp11	FK506 binding protein 11, 19 kDa			Mm.30729	NM_024169	617.8	628.9	529.0	204.7
1427070_at	C20Orf161	chromosome 20 open reading frame 161			Mm.295647	NM_133924	120.7	83.6	91.8	24.3
1448657_a_at	Dnajb2	DnaJ (Hsp40) homolog, subfamily B, member 2	Nucleus	other	Mm.248776	NM_020266 /// NM_178055	411.1	233.4	177.1	67.7
1450641_at	Vim	vimentin	Cytoplasm	other	Mm.268000	NM_011701	12820.6	6873.0	3984.3	1996.5
1426644_at	Tbc1D20	TBC1 domain family, member 20			Mm.288733	NM_024196	1138.7	745.0	900.8	296.0
1460594_a_at	Gmppa	GDP-mannose pyrophosphorylase A	Unknown	enzyme	Mm.23951	NM_133708	721.0	681.5	616.1	231.8
1418164_at	Epim	epimorphin	Cytoplasm	transporter	Mm.260716	NM_007941	427.3	237.6	282.7	88.7
1434657_at	Gls	glutaminase	Cytoplasm	enzyme	Mm.244215	XM_129846	1304.1	444.2	326.5	135.2
1426972_at	Sec24D	SEC24 related gene family, member D (S. cerevisiae)			Mm.29293	NM_027135	1687.3	4672.2	2655.0	619.3
1456691_s_at	Srd5A2L	steroid 5 alpha-reductase 2-like			Mm.289446	NM_020611	290.1	224.4	227.7	76.0
1428197_at	Net-5	tetraspanin 9			Mm.21814	NM_175414	797.8	1573.7	2153.7	288.7
1451253_at	Pxk	PX domain containing serine/threonine kinase			Mm.29515	NM_145458 /// NM_178279	697.0	290.3	337.0	108.7
1423236_at	Galnt1	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 1 (GalNAc-T1)	Cytoplasm	enzyme	Mm.30249	NM_013814	1861.6	1888.9	1982.0	685.2
1416937_at	Gabarap	GABA(A) receptor-associated protein	Plasma Membrane	transporter	Mm.272460	NM_019749	2582.5	1000.4	964.8	358.6
1460350_at	Osbp	oxysterol binding protein			Mm.291279	XM_148904	809.9	1060.3	1258.6	294.3
1458370_at	Bmp2K	BMP2 inducible kinase	Unknown	kinase	Mm.281490	NM_080708	352.0	186.7	140.2	53.1
1434436_at	Zcwcc2	MORC family CW-type zinc finger 4			Mm.23269	NM_029413	106.5	180.9	217.6	31.9
1418967_a_at	St7	suppression of tumorigenicity 7			Mm.12051	NM_022332	172.3	71.2	39.6	12.7
1415670_at	Copg	coatomer protein complex, subunit gamma	Cytoplasm	transporter	Mm.258785	NM_017477 /// NM_201244	2541.3	2774.4	2482.7	944.0
1441757_at	1190002F15Rik	RIKEN cDNA 1190002F15 gene			---	---	43.3	42.1	30.6	5.6
1437393_at	Ai875142	expressed sequence AI875142			---	---	470.2	69.0	109.4	25.5
1420646_at	D10Ertd438E	DNA segment, Chr 10, ERATO Doi 438, expressed			Mm.199964	NM_030250	420.2	823.4	512.8	150.4
1452387_a_at	Amotl2	angiomotin like 2	Unknown	other	Mm.21145	NM_019764	1003.6	1504.6	1311.4	370.4
1434310_at	Bmpr2	bone morphogenetic protein receptor, type II (serine/threonine kinase)	Plasma Membrane	kinase	Mm.7106	NM_007561	2274.7	2229.4	2157.9	823.9
1425025_at	0610008L10Rik	transmembrane protein 106A			Mm.280559	NM_144830	228.6	216.8	133.7	58.5
1425340_a_at	Ptpra	protein tyrosine phosphatase, receptor type, A	Plasma Membrane	phosphatase	Mm.224246	NM_008980	1346.8	573.0	631.4	221.6
1455359_at	C130080N23Rik	RIKEN cDNA C130080N23 gene			---	---	1386.5	1080.1	1176.4	422.4
1419872_at	Csf1R	colony stimulating factor 1 receptor, formerly McDonough feline sarcoma viral (v-fms) oncogene homolog	Plasma Membrane	kinase	Mm.22574	NM_007779	86.7	97.1	173.4	25.2
1449674_s_at	Pdcd6Ip	programmed cell death 6 interacting protein	Cytoplasm	other	Mm.29816	NM_011052	803.4	932.7	1037.9	299.7
1452759_s_at	Ppfibp1	PTPRF interacting protein, binding protein 1 (liprin beta 1)			Mm.103382	NM_026221	1343.4	620.5	719.6	249.4
1451218_at	Edem1	ER degradation enhancer, mannosidase alpha-like 1	Cytoplasm	enzyme	Mm.21596	NM_138677	914.9	2318.7	1842.7	343.6
1448028_at	Kiaa1171	KIAA1171 protein			Mm.301585	NM_173186	419.1	619.0	762.1	153.1
1416766_at	Flj20605	MOCO sulphurase C-terminal domain containing 2			Mm.177724	NM_133684	1217.7	2018.6	2052.7	461.3
1417245_at	Itr	intimal thickness-related receptor			Mm.275411	NM_021434	990.6	1941.5	1554.5	373.8
1449852_a_at	Ehd4	EH-domain containing 4	Plasma Membrane	enzyme	Mm.132226	NM_133838	503.2	430.8	618.9	186.2
1429217_at	Znf655	zinc finger protein 655	Unknown	other	Mm.206555	NM_028298	123.4	80.6	197.5	39.6
1433700_at	C14Orf129	chromosome 14 open reading frame 129			Mm.248019	NM_178613	855.7	641.4	719.6	254.8
1453767_a_at	Nt5M	5,3-nucleotidase, mitochondrial	Cytoplasm	phosphatase	Mm.41761	NM_134029	228.6	356.7	141.1	80.3
1419459_a_at	Dkfzp564K142	implantation-associated protein	Extracellular Space	enzyme	Mm.275943	NM_025952	568.1	772.0	735.5	211.7
1437044_a_at	Gba	glucosidase, beta; acid (includes glucosylceramidase)	Cytoplasm	enzyme	Mm.5031	NM_008094	2342.4	852.3	834.7	318.3
1451924_a_at	Edn1	endothelin 1	Extracellular Space	other	Mm.14543	NM_010104	233.7	45.3	90.1	18.3
1423558_at	Ifngr2	interferon gamma receptor 2 (interferon gamma transducer 1)	Plasma Membrane	transmembrane receptor	Mm.249364	NM_008338	116.7	74.1	84.8	22.9
1436729_at	Afap	actin filament associated protein	Cytoplasm	other	Mm.125167	NM_027373	1268.8	698.9	776.6	278.5
1448276_at	Tm4Sf7	tetraspanin 4	Plasma Membrane	other	Mm.259477	NM_053082	1851.1	1396.0	1194.3	495.6
1416866_at	Bet1	BET1 homolog (S. cerevisiae)	Cytoplasm	transporter	Mm.286457	NM_009748	486.0	617.2	708.7	181.7
1438040_a_at	Tra1	tumor rejection antigen (gp96) 1	Plasma Membrane	other	Mm.87773	NM_011631	1952.3	2633.6	2073.0	755.3
1447720_x_at	Prkaca	protein kinase, cAMP-dependent, catalytic, alpha	Cytoplasm	kinase	Mm.19111	NM_008854	1806.6	1835.0	1990.9	699.1
1428082_at	Acsl5	acyl-CoA synthetase long-chain family member 5	Cytoplasm	enzyme	Mm.292056	NM_027976	1916.7	1819.9	1418.3	627.4
1448300_at	Mgst3	microsomal glutathione S-transferase 3	Cytoplasm	enzyme	Mm.218286	NM_025569	297.5	485.2	474.2	108.8
1433842_at	Lrrfip1	leucine rich repeat (in FLII) interacting protein 1	Nucleus	transcription regulator	Mm.45039	NM_008515	4692.8	3222.9	4941.8	1594.6
1417409_at	Jun	v-jun sarcoma virus 17 oncogene homolog (avian)	Nucleus	transcription regulator	Mm.275071	NM_010591	337.1	259.8	262.8	94.8
1434689_at	Znf32	zinc finger protein 32 (KOX 30)			Mm.290847	NM_177684	516.3	479.3	426.0	170.2
1434441_at	C9Orf21	chromosome 9 open reading frame 21			Mm.227240	NM_025370	687.3	489.3	502.5	187.3
1454961_at	Synj1	synaptojanin 1	Cytoplasm	phosphatase	Mm.187079	XM_358889 /// XM_489610	630.2	1082.6	1262.9	240.3
1433508_at	Klf6	Kruppel-like factor 6			Mm.275036	NM_011803	853.1	927.6	1185.8	329.2
1416472_at	Syap1	synapse associated protein 1, SAP47 homolog (Drosophila)	Nucleus	other	Mm.44207	NM_025932	1867.1	802.7	923.9	333.4
1436143_at	Nag	neuroblastoma-amplified protein			Mm.177520	XM_484121	454.3	524.4	378.3	170.6
1455733_at	A430105I05Rik	RIKEN cDNA A430105I05 gene			---	---	133.2	121.0	139.2	43.5
1430295_at	Gna13	guanine nucleotide binding protein (G protein), alpha 13	Plasma Membrane	enzyme	Mm.193925	NM_010303	327.7	222.1	194.9	74.6
1415696_at	Sara1	SAR1 gene homolog A (S. cerevisiae)	Cytoplasm	enzyme	Mm.6698	NM_009120	3377.0	2937.5	3465.3	1260.7
1426825_at	Fmnl3	formin-like 3			Mm.29043	NM_011711	276.8	237.1	293.2	97.1
1451175_at	Spcs3	signal peptidase complex subunit 3 homolog (S. cerevisiae)			Mm.86437	---	3450.1	3323.2	4189.7	1362.4
1425333_at	1810048P08Rik	RIKEN cDNA 1810048P08 gene			Mm.37380	NM_133717	259.8	80.3	88.9	25.7
1450965_at	Tex261	testis expressed sequence 261			Mm.28371	NM_009357	437.1	767.8	727.7	166.0
1423052_at	Arf4	ADP-ribosylation factor 4	Cytoplasm	enzyme	Mm.297768	NM_007479	4958.4	4251.5	3511.8	1538.0
1428442_at	Bc029722	cDNA sequence BC029722			---	---	397.2	155.4	161.7	55.2
1437008_x_at	Mgc5508	transmembrane protein 109	Unknown	other	Mm.251890	NM_134142	2494.4	2415.7	2279.3	928.7
1418928_a_at	Loc151194	similar to hepatocellular carcinoma-associated antigen HCA557b			Mm.46394	NM_025964	546.9	373.6	342.8	134.9
1433897_at	Ai597468	expressed sequence AI597468			---	NM_001013028	2806.0	4125.8	4309.1	1113.3
1455350_at	Tmem62	transmembrane protein 62			Mm.315212	NM_175285	357.1	147.8	132.0	48.0
1454753_at	Rnpepl1	arginyl aminopeptidase (aminopeptidase B)-like 1			Mm.200971	NM_181405	329.5	355.7	451.7	124.1
1422807_at	Arf5	ADP-ribosylation factor 5	Cytoplasm	transporter	Mm.4996	NM_007480	118.4	163.3	199.7	39.5
1426343_at	Simp	source of immunodominant MHC-associated peptides			Mm.296158	NM_024222	619.9	705.3	536.8	241.2
1428508_at	Kiaa1055	TBC1 domain family, member 2B			Mm.335347	NM_194334	178.9	182.5	142.2	57.3
1419898_s_at	Zc3H7A	zinc finger CCCH-type containing 7A			Mm.226860	NM_145931	265.1	237.2	248.7	89.9
1423704_at	Lypla3	lysophospholipase 3 (lysosomal phospholipase A2)	Cytoplasm	enzyme	Mm.284770	NM_133792	382.4	641.8	741.3	146.2
1423247_at	Txndc4	thioredoxin domain containing 4 (endoplasmic reticulum)			Mm.317701	NM_029572	996.5	1881.5	1680.3	394.0
1415987_at	Hdlbp	high density lipoprotein binding protein (vigilin)			Mm.30012	NM_133808	3287.0	3953.7	3309.9	1318.3
1426558_x_at	3100002L24Rik	RIKEN cDNA 3100002L24 gene			---	---	1048.0	1261.0	971.7	415.5
1450469_at	Ddc8	testis specific protein, Ddc8			Mm.358685	NM_021440	47.3	29.5	38.3	5.7
1422449_s_at	Rcn2	reticulocalbin 2, EF-hand calcium binding domain	Cytoplasm	other	Mm.1782	NM_011992	2971.6	3575.0	2484.9	1195.5
1448569_at	Cd8B1	CD8 antigen, beta polypeptide 1 (p37)	Plasma Membrane	other	Mm.333148	NM_009858	1025.1	1127.3	1037.2	407.8
1454810_s_at	Kiaa0804	KIAA0804			Mm.235683	XM_484535 /// XM_489536	229.5	360.3	259.3	85.1
1419497_at	Cdkn1B	cyclin-dependent kinase inhibitor 1B (p27, Kip1)	Nucleus	other	Mm.2958	NM_009875	74.1	87.7	81.0	22.1
1449110_at	Rhob	ras homolog gene family, member B	Cytoplasm	enzyme	Mm.687	NM_007483	1750.0	800.9	629.6	282.9
1448559_at	Flot1	flotillin 1	Plasma Membrane	other	Mm.2931	NM_008027	867.4	545.1	643.8	234.5
1423782_at	Mobk1B	MOB1, Mps One Binder kinase activator-like 1B (yeast)	Plasma Membrane	other	Mm.29500	NM_145571	2396.3	2716.0	3062.4	969.9
1428138_s_at	Arl10C	ADP-ribosylation factor-like 8B			Mm.271178	NM_026011	1241.2	1310.2	1237.6	498.6
1416303_at	Litaf	lipopolysaccharide-induced TNF factor			Mm.294753	NM_019980	3256.4	2349.2	1890.3	857.7
1451368_at	Alg1	asparagine-linked glycosylation 1 homolog (yeast, beta-1,4-mannosyltransferase)	Unknown	enzyme	Mm.34581	NM_145362 /// XM_622595	863.3	628.3	594.9	242.0
1423596_at	Nek6	NIMA (never in mitosis gene a)-related kinase 6	Nucleus	kinase	Mm.386786	NM_021606	381.3	339.5	240.6	111.2
1441737_s_at	Rassf1	Ras association (RalGDS/AF-6) domain family 1	Nucleus	other	Mm.12091	NM_019713	1116.2	995.9	1059.1	414.6
1427163_at	Ubr2	ubiquitin protein ligase E3 component n-recognin 2	Unknown	enzyme	Mm.28234	NM_146078	215.8	256.8	195.9	80.8
1449622_s_at	Atp6Ap1	ATPase, H+ transporting, lysosomal accessory protein 1	Cytoplasm	transporter	Mm.21961	NM_018794	2566.3	1348.9	1572.3	593.1
1460556_at	Mical-L1	MICAL-like 1			---	---	463.0	187.0	252.8	82.7
1434205_at	Ppp2R5C	protein phosphatase 2, regulatory subunit B (B56), gamma isoform	Nucleus	other	Mm.240396	NM_012023	801.9	653.4	722.3	275.9
1448567_at	Pl6	placental protein 6			Mm.260153	NM_019704	532.2	544.0	577.6	211.8
1424366_at	Tmem15	transmembrane protein 15			Mm.26690	NM_177648	774.8	471.6	457.9	184.0
1422467_at	Ppt1	palmitoyl-protein thioesterase 1 (ceroid-lipofuscinosis, neuronal 1, infantile)			Mm.277719	NM_008917	463.8	318.5	438.2	148.3
1417624_at	Nab1	NGFI-A binding protein 1 (EGR1 binding protein 1)	Nucleus	transcription regulator	Mm.25903	NM_008667	1299.1	723.6	593.2	264.1
1426220_at	C2Orf18	chromosome 2 open reading frame 18			Mm.247985	NM_175675	158.3	143.7	118.0	46.1
1416831_at	Neu1	sialidase 1 (lysosomal sialidase)	Cytoplasm	enzyme	Mm.8856	NM_010893	145.8	176.3	263.6	52.3
1424442_a_at	Pja2	praja 2, RING-H2 motif containing			Mm.41711	NM_001025309 /// NM_144859	1276.2	697.6	503.7	240.7
1423785_at	Egln1	egl nine homolog 1 (C. elegans)	Cytoplasm	enzyme	Mm.140619	NM_053207	817.2	676.1	375.4	210.0
1438682_at	Pik3R1	phosphoinositide-3-kinase, regulatory subunit 1 (p85 alpha)	Cytoplasm	kinase	Mm.259333	NM_001024955 /// NM_011085	527.3	171.1	192.0	67.3
1418872_at	Abcb1B	ATP-binding cassette, sub-family B (MDR/TAP), member 1B	Plasma Membrane	transporter	Mm.146649	NM_011075	503.7	457.0	548.4	200.6
1448317_at	Mgc13159	hypothetical protein MGC13159			Mm.256185	NM_025480	1190.7	2363.3	2053.3	486.2
1428894_at	Selo	selenoprotein O			Mm.358861	NM_027905	150.8	82.4	60.6	21.7
1452342_at	Apbb2	amyloid beta (A4) precursor protein-binding, family B, member 2 (Fe65-like)			Mm.5159	NM_009686	529.1	340.7	310.6	127.4
1427245_at	Arfgap1	ADP-ribosylation factor GTPase activating protein 1	Cytoplasm	transporter	Mm.33765	NM_145760	1054.7	1888.1	1633.8	431.4
1422572_at	Rhog	ras homolog gene family, member G (rho G)	Cytoplasm	enzyme	Mm.259795	NM_019566	237.8	256.6	256.7	91.1
1436196_at	C030046G05	hypothetical protein C030046G05			---	---	136.6	95.5	123.5	37.6
1454418_at	5330421C15Rik	RIKEN cDNA 5330421C15 gene			---	---	39.2	72.0	50.5	8.4
1426974_at	Os9	amplified in osteosarcoma	Nucleus	other	Mm.295246	NM_177614	420.1	256.9	234.1	94.7
1423621_a_at	Slc33A1	solute carrier family 33 (acetyl-CoA transporter), member 1			Mm.135619	NM_015728	780.0	468.3	577.5	211.6
1418710_at	Cd59	CD59 antigen p18-20 (antigen identified by monoclonal antibodies 16.3A5, EJ16, EJ30, EL32 and G344)	Plasma Membrane	other	Mm.247265	NM_007652	292.5	154.6	185.1	63.3
1423332_at	Sdcbp	syndecan binding protein (syntenin)	Plasma Membrane	enzyme	Mm.247473	NM_016807	3756.4	2198.3	2493.1	977.9
1448937_at	Slc35B3	solute carrier family 35, member B3			Mm.255506	NM_134060	481.0	851.8	883.4	194.4
1452410_a_at	Fes	feline sarcoma oncogene	Cytoplasm	kinase	Mm.48757	NM_010194	129.1	44.7	62.5	14.6
1454787_at	Zdhhc9	zinc finger, DHHC-type containing 9	Nucleus	other	Mm.207367	NM_172465	109.9	108.7	157.8	38.3
1432073_at	1700113I22Rik	RIKEN cDNA 1700113I22 gene			Mm.358756	NM_026865	245.7	263.5	144.8	78.0
1416733_at	Mkln1	muskelin 1, intracellular mediator containing kelch motifs	Cytoplasm	other	Mm.238038	NM_013791	705.8	995.9	553.5	289.7
1423347_at	Sec23A	Sec23 homolog A (S. cerevisiae)			Mm.209207	NM_009147	2138.5	3408.9	3688.4	894.8
1415749_a_at	Rragc	Ras-related GTP binding C	Cytoplasm	enzyme	Mm.220922	NM_017475	1773.9	1750.2	2089.2	741.6
1416895_at	Efna1	ephrin-A1	Plasma Membrane	other	Mm.15675	NM_010107	53.4	40.3	52.1	11.6
1449559_at	Msx2	msh homeobox homolog 2 (Drosophila)	Nucleus	transcription regulator	Mm.1763	NM_013601	114.8	219.1	263.9	40.6
1430133_at	4921505D17Rik	RIKEN cDNA 4921505D17 gene			---	---	712.0	208.9	173.1	73.0
1426648_at	Mapkapk2	mitogen-activated protein kinase-activated protein kinase 2	Nucleus	kinase	Mm.221235	NM_008551	284.8	312.8	337.4	112.8
1434123_at	Fut11	fucosyltransferase 11 (alpha (1,3) fucosyltransferase)			Mm.277552	NM_028428	194.9	136.2	166.0	56.1
1416253_at	Cdkn2D	cyclin-dependent kinase inhibitor 2D (p19, inhibits CDK4)	Nucleus	transcription regulator	Mm.29020	NM_009878	314.2	241.5	280.9	102.9
1422538_at	Extl2	exostoses (multiple)-like 2	Cytoplasm	enzyme	Mm.41739	NM_021388	505.9	727.0	631.5	206.8
1430125_s_at	Pqlc1	PQ loop repeat containing 1			Mm.29247	NM_025861	354.5	227.9	193.3	81.5
1420772_a_at	Tsc22D3	TSC22 domain family, member 3	Nucleus	transcription regulator	Mm.22216	NM_010286	373.4	68.4	82.8	24.1
1424183_at	Acat1	acetyl-Coenzyme A acetyltransferase 1 (acetoacetyl Coenzyme A thiolase)	Cytoplasm	enzyme	Mm.293233	NM_144784	2776.9	1076.8	886.4	409.3
1433730_at	Elmod2	ELMO domain containing 2			Mm.38762	NM_178736	663.5	654.4	525.9	243.5
1454775_at	Hdac10	histone deacetylase 10	Nucleus	transcription regulator	Mm.203954	NM_199198	220.3	173.3	120.7	54.7
1438011_at	Pcyt1A	phosphate cytidylyltransferase 1, choline, alpha	Cytoplasm	enzyme	Mm.209300	NM_009981	376.6	272.7	275.1	108.9
1451622_at	Lmbrd1	LMBR1 domain containing 1			Mm.336563	NM_026719	680.2	739.5	727.3	282.8
1418135_at	Aff1	AF4/FMR2 family, member 1	Nucleus	transcription regulator	Mm.6949	NM_133919	478.2	792.5	650.1	197.0
1443932_at	Klhdc1	kelch domain containing 1			Mm.180969	NM_178253	136.4	38.4	50.1	11.0
1415766_at	4930564D15Rik				---	---	327.9	442.4	433.6	132.8
1428372_at	St5	suppression of tumorigenicity 5	Unknown	enzyme	Mm.252009	NM_001001326 /// NM_029811	225.6	267.3	299.6	88.8
1416548_at	Slc35B4	solute carrier family 35, member B4			Mm.245527	NM_021435	309.4	302.5	333.9	124.9
1419308_at	Invs	inversin	Nucleus	transcription regulator	Mm.317706	NM_010569	122.9	47.2	38.4	10.4
1422944_a_at	Diaph3	diaphanous homolog 3 (Drosophila)	Cytoplasm	enzyme	Mm.308690	NM_019670	321.7	305.6	215.6	104.3
1452134_at	Mgc4618	hypothetical protein MGC4618			Mm.258324	NM_028223	123.5	94.7	61.6	25.7
1450623_at	Gnb2	guanine nucleotide binding protein (G protein), beta polypeptide 2	Plasma Membrane	enzyme	Mm.30141	NM_010312	1646.1	1344.4	1847.0	680.2
1417490_at	Ctsb	cathepsin B	Cytoplasm	peptidase	Mm.236553	NM_007798	6294.9	1915.3	2208.1	881.5
1425704_at	Mgc4172	short-chain dehydrogenase/reductase			Mm.192213	NM_177564	97.8	74.3	64.6	22.0
1452307_at	Cables2	Cdk5 and Abl enzyme substrate 2	Unknown	other	Mm.386884	NM_145851	130.5	124.1	130.5	47.1
1436732_s_at	Fbxw8	F-box and WD-40 domain protein 8	Unknown	other	Mm.221769	NM_172721	898.2	1207.6	937.5	380.7
1454916_s_at	Arfip1	ADP-ribosylation factor interacting protein 1 (arfaptin 1)			Mm.316536	XM_130985	2277.0	2232.8	1787.2	862.7
1435074_at	Flj11273	transmembrane protein 106B			Mm.27742	NM_027992	1522.9	598.3	398.0	207.8
1431798_a_at	Syde1	synapse defective 1, Rho GTPase, homolog 1 (C. elegans)			Mm.86439	XM_109598 /// XM_359260	224.6	146.3	107.5	47.0
1428784_at	Gmip	GEM interacting protein			Mm.324305	NM_198101	50.5	116.3	78.2	13.9
1448477_at	Chst12	carbohydrate (chondroitin 4) sulfotransferase 12	Unknown	enzyme	Mm.28934	NM_021528	253.9	203.3	213.5	82.5
1427918_a_at	Rhoq	ras homolog gene family, member Q	Plasma Membrane	enzyme	Mm.826	NM_145491	3277.3	1025.4	1195.1	474.3
1452302_at	Arhgef10	Rho guanine nucleotide exchange factor (GEF) 10			Mm.240298	NM_172751	133.7	83.1	65.9	24.5
1439942_at	Prep	prolyl endopeptidase	Cytoplasm	peptidase	Mm.37294	NM_011156	127.5	167.1	148.7	47.7
1423965_at	Cd99L2	CD99 antigen-like 2			Mm.283879	NM_138309	381.7	166.1	144.1	59.9
1417723_at	Ube2J1	ubiquitin-conjugating enzyme E2, J1 (UBC6 homolog, yeast)	Unknown	enzyme	Mm.259095	NM_019586	903.4	254.7	290.3	111.4
1427363_at	Myo10	myosin X	Cytoplasm	other	Mm.60590	NM_019472	82.9	67.8	43.1	16.3
1446090_at	6530409C15Rik	RIKEN cDNA 6530409C15 gene			Mm.367108	XM_485734	74.7	141.4	94.3	24.7
1416735_at	Asah1	N-acylsphingosine amidohydrolase (acid ceramidase) 1	Cytoplasm	enzyme	Mm.22547	NM_019734	4221.8	4314.4	4519.0	1843.4
1451462_a_at	Ifnar2	interferon (alpha, beta and omega) receptor 2	Plasma Membrane	transmembrane receptor	Mm.6834	NM_010509	582.2	338.6	223.9	115.4
1417180_at	Pcsk7	proprotein convertase subtilisin/kexin type 7	Extracellular Space	peptidase	Mm.3255	NM_008794	247.5	216.4	219.4	87.8
1423730_at	Crr9	cisplatin resistance related protein CRR9p			Mm.30099	NM_146047	3851.5	3432.4	3121.2	1432.0
1448118_a_at	Ctsd	cathepsin D (lysosomal aspartyl peptidase)	Cytoplasm	peptidase	Mm.231395	NM_009983	3040.6	2132.7	1879.0	873.6
