RefSeq	Definition	Gene ID	Symbol	Name	Synonyms	Chr	Fold Change	p Value	Cluster Id
NM_015629	Homo sapiens PRP31 pre-mRNA processing factor 31 homolog (S. cerevisiae) (PRPF31), mRNA.	26121	PRPF31	PRP31 pre-mRNA processing factor 31 homolog (S. cerevisiae)	DKFZp566J153|NY-BR-99|PRP31|RP11	19	0.974	0.000524	4
NM_001009905	Homo sapiens UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase-like 1 (B3GNTL1), mRNA.	146712	B3GNTL1	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase-like 1	B3GNT8|MGC126253|MGC126256	17	0.974	0.000938	4
NM_017528	Homo sapiens Williams Beuren syndrome chromosome region 22 (WBSCR22), mRNA.	114049	WBSCR22	Williams Beuren syndrome chromosome region 22	HASJ4442|HUSSY-3|MGC19709|MGC2022|MGC5140|PP3381|WBMT	7	0.974	0.000748	4
NM_001039550	Homo sapiens DnaJ (Hsp40) homolog, subfamily B, member 2 (DNAJB2), transcript variant 1, mRNA.	3300	DNAJB2	DnaJ (Hsp40) homolog, subfamily B, member 2	HSJ1|HSPF3	2	0.974	0.000102	4
NM_006736	Homo sapiens DnaJ (Hsp40) homolog, subfamily B, member 2 (DNAJB2), transcript variant 2, mRNA.	3300	DNAJB2	DnaJ (Hsp40) homolog, subfamily B, member 2	HSJ1|HSPF3	2	0.974	0.000102	4
NM_003624	Homo sapiens RAN binding protein 3 (RANBP3), transcript variant RANBP3-a, mRNA.	8498	RANBP3	RAN binding protein 3	DKFZp586I1520	19	0.973	0.000688	4
NM_021940	Homo sapiens small ArfGAP 1 (SMAP1), transcript variant 2, mRNA.	60682	SMAP1	small ArfGAP 1	FLJ13159|FLJ42245|SMAP-1	6	0.973	0.000444	4
NM_001024957	Homo sapiens breast cancer metastasis suppressor 1 (BRMS1), transcript variant 2, mRNA.	25855	BRMS1	breast cancer metastasis suppressor 1	DKFZp564A063	11	0.973	0.0000822	4
NM_000262	Homo sapiens N-acetylgalactosaminidase, alpha- (NAGA), mRNA.	4668	NAGA	N-acetylgalactosaminidase, alpha-	D22S674|GALB	22	0.973	0.000147	4
NM_004628	Homo sapiens xeroderma pigmentosum, complementation group C (XPC), mRNA.	7508	XPC	xeroderma pigmentosum, complementation group C	XP3|XPCC	3	0.973	0.0000918	4
NM_002028	Homo sapiens farnesyltransferase, CAAX box, beta (FNTB), mRNA.	2342	FNTB	farnesyltransferase, CAAX box, beta	FPTB|MGC31935	14	0.972	0.000323	4
NM_003919	Homo sapiens sarcoglycan, epsilon (SGCE), transcript variant 2, mRNA.	8910	SGCE	sarcoglycan, epsilon	DYT11|ESG	7	0.972	0.000104	4
NM_013299	Homo sapiens SAC3 domain containing 1 (SAC3D1), mRNA.	29901	SAC3D1	SAC3 domain containing 1	HSU79266|SHD1	11	0.972	0.00027	4
NM_005886	Homo sapiens katanin p80 (WD repeat containing) subunit B 1 (KATNB1), mRNA.	10300	KATNB1	katanin p80 (WD repeat containing) subunit B 1	KAT	16	0.972	0.0000263	4
NM_002643	Homo sapiens phosphatidylinositol glycan anchor biosynthesis, class F (PIGF), transcript variant 1, mRNA.	5281	PIGF	phosphatidylinositol glycan anchor biosynthesis, class F	MGC32646|MGC33136	2	0.972	0.000977	4
NM_173074	Homo sapiens phosphatidylinositol glycan anchor biosynthesis, class F (PIGF), transcript variant 2, mRNA.	5281	PIGF	phosphatidylinositol glycan anchor biosynthesis, class F	MGC32646|MGC33136	2	0.972	0.000977	4
NM_182812							0.971	0.000639	4
NM_152341	Homo sapiens progestin and adipoQ receptor family member IV (PAQR4), mRNA.	124222	PAQR4	progestin and adipoQ receptor family member IV	FLJ30002	16	0.971	0.000176	4
NM_005091	Homo sapiens peptidoglycan recognition protein 1 (PGLYRP1), mRNA.	8993	PGLYRP1	peptidoglycan recognition protein 1	MGC126894|MGC126896|PGLYRP|PGRP|PGRP-S|PGRPS|TAG7|TNFSF3L	19	0.971	0.00014	4
NM_005225	Homo sapiens E2F transcription factor 1 (E2F1), mRNA.	1869	E2F1	E2F transcription factor 1	E2F-1|RBAP1|RBBP3|RBP3	20	0.97	0.000647	4
NM_014972	Homo sapiens transcription factor 25 (basic helix-loop-helix) (TCF25), mRNA.	22980	TCF25	transcription factor 25 (basic helix-loop-helix)	FKSG26|Hulp1|KIAA1049|NULP1|PRO2620|hKIAA1049	16	0.97	0.000871	4
NM_000122	Homo sapiens excision repair cross-complementing rodent repair deficiency, complementation group 3 (xeroderma pigmentosum group B complementing) (ERCC3), mRNA.	2071	ERCC3	excision repair cross-complementing rodent repair deficiency, complementation group 3 (xeroderma pigmentosum group B complementing)	BTF2|GTF2H|RAD25|TFIIH|XPB	2	0.97	0.00028	4
NM_015143	Homo sapiens methionyl aminopeptidase 1 (METAP1), mRNA.	23173	METAP1	methionyl aminopeptidase 1	DKFZp781C0419|KIAA0094	4	0.969	0.000271	4
NM_015058	Homo sapiens KIAA0564 (KIAA0564), transcript variant 1, mRNA.	23078	KIAA0564	KIAA0564	FLJ21779	13	0.969	0.000302	4
NM_003908	Homo sapiens eukaryotic translation initiation factor 2, subunit 2 beta, 38kDa (EIF2S2), mRNA.	8894	EIF2S2	eukaryotic translation initiation factor 2, subunit 2 beta, 38kDa	DKFZp686L18198|EIF2|EIF2B|EIF2beta|MGC8508	20	0.969	0.0000559	4
NM_014328	Homo sapiens RUN and SH3 domain containing 1 (RUSC1), transcript variant 4, mRNA.	23623	RUSC1	RUN and SH3 domain containing 1	DKFZp761A1822|NESCA	1	0.969	0.000879	4
NM_001382	Homo sapiens dolichyl-phosphate (UDP-N-acetylglucosamine) N-acetylglucosaminephosphotransferase 1 (GlcNAc-1-P transferase) (DPAGT1), mRNA.	1798	DPAGT1	dolichyl-phosphate (UDP-N-acetylglucosamine) N-acetylglucosaminephosphotransferase 1 (GlcNAc-1-P transferase)	ALG7|CDG-Ij|D11S366|DGPT|DPAGT|DPAGT2|G1PT|GPT|UAGT|UGAT	11	0.969	0.000508	4
NM_203316		1798	DPAGT1	dolichyl-phosphate (UDP-N-acetylglucosamine) N-acetylglucosaminephosphotransferase 1 (GlcNAc-1-P transferase)	ALG7|CDG-Ij|D11S366|DGPT|DPAGT|DPAGT2|G1PT|GPT|UAGT|UGAT	11	0.969	0.000508	4
NM_014716	Homo sapiens ArfGAP with coiled-coil, ankyrin repeat and PH domains 1 (ACAP1), mRNA.	9744	ACAP1	ArfGAP with coiled-coil, ankyrin repeat and PH domains 1	CENTB1|KIAA0050	17	0.968	0.000032	4
NM_015100	Homo sapiens pogo transposable element with ZNF domain (POGZ), transcript variant 1, mRNA.	23126	POGZ	pogo transposable element with ZNF domain	KIAA0461|MGC71543|SUHW5|ZNF280E|ZNF635|ZNF635m	1	0.968	0.000152	4
NM_207171	Homo sapiens pogo transposable element with ZNF domain (POGZ), transcript variant 2, mRNA.	23126	POGZ	pogo transposable element with ZNF domain	KIAA0461|MGC71543|SUHW5|ZNF280E|ZNF635|ZNF635m	1	0.968	0.000152	4
NM_003172	Homo sapiens surfeit 1 (SURF1), nuclear gene encoding mitochondrial protein, mRNA.	6834	SURF1	surfeit 1	-	9	0.967	0.000787	4
NM_013236	Homo sapiens ataxin 10 (ATXN10), mRNA.	25814	ATXN10	ataxin 10	E46L|FLJ37990|SCA10	22	0.967	0.000278	4
NM_015356	Homo sapiens scribbled homolog (Drosophila) (SCRIB), transcript variant 2, mRNA.	23513	SCRIB	scribbled homolog (Drosophila)	CRIB1|SCRB1|SCRIB1|Vartul	8	0.966	0.000539	4
NM_182706	Homo sapiens scribbled homolog (Drosophila) (SCRIB), transcript variant 1, mRNA.	23513	SCRIB	scribbled homolog (Drosophila)	CRIB1|SCRB1|SCRIB1|Vartul	8	0.966	0.000539	4
NM_006339	Homo sapiens high-mobility group 20B (HMG20B), mRNA.	10362	HMG20B	high-mobility group 20B	BRAF25|BRAF35|FLJ26127|HMGX2|HMGXB2|PP7706|SMARCE1r|SOXL|pp8857	19	0.966	5.81E-08	4
NM_000532	Homo sapiens propionyl Coenzyme A carboxylase, beta polypeptide (PCCB), nuclear gene encoding mitochondrial protein, mRNA.	5096	PCCB	propionyl Coenzyme A carboxylase, beta polypeptide	DKFZp451E113	3	0.966	0.000942	4
NM_000302	Homo sapiens procollagen-lysine 1, 2-oxoglutarate 5-dioxygenase 1 (PLOD1), mRNA.	5351	PLOD1	procollagen-lysine 1, 2-oxoglutarate 5-dioxygenase 1	FLJ42041|LH|LH1|LLH|PLOD	1	0.966	0.000174	4
NM_003086	Homo sapiens small nuclear RNA activating complex, polypeptide 4, 190kDa (SNAPC4), mRNA.	6621	SNAPC4	small nuclear RNA activating complex, polypeptide 4, 190kDa	FLJ13451|PTFalpha|SNAP190	9	0.966	0.000164	4
NM_014309	Homo sapiens RNA binding motif protein 9 (RBM9), transcript variant 2, mRNA.	23543	RBM9	RNA binding motif protein 9	FOX2|Fox-2|HNRBP2|HRNBP2|RTA|dJ106I20.3|fxh	22	0.965	0.000491	4
NM_006673							0.965	0.0000275	4
NM_212481	Homo sapiens AT rich interactive domain 5A (MRF1-like) (ARID5A), mRNA.	10865	ARID5A	AT rich interactive domain 5A (MRF1-like)	MRF-1|MRF1|RP11-363D14	2	0.965	0.0000275	4
NM_007319							0.965	0.000886	4
NM_203456	Homo sapiens peptidylprolyl isomerase E (cyclophilin E) (PPIE), transcript variant 2, mRNA.	10450	PPIE	peptidylprolyl isomerase E (cyclophilin E)	CYP-33|MGC111222|MGC3736	1	0.965	0.000267	4
NM_001259	Homo sapiens cyclin-dependent kinase 6 (CDK6), mRNA.	1021	CDK6	cyclin-dependent kinase 6	MGC59692|PLSTIRE	7	0.964	0.0000554	4
NM_004722	Homo sapiens adaptor-related protein complex 4, mu 1 subunit (AP4M1), mRNA.	9179	AP4M1	adaptor-related protein complex 4, mu 1 subunit	MU-4|MU-ARP2	7	0.964	0.000558	4
NM_002496	Homo sapiens NADH dehydrogenase (ubiquinone) Fe-S protein 8, 23kDa (NADH-coenzyme Q reductase) (NDUFS8), mRNA.	4728	NDUFS8	NADH dehydrogenase (ubiquinone) Fe-S protein 8, 23kDa (NADH-coenzyme Q reductase)	TYKY	11	0.964	0.0000969	4
NM_003789	Homo sapiens TNFRSF1A-associated via death domain (TRADD), mRNA.	8717	TRADD	TNFRSF1A-associated via death domain	Hs.89862|MGC11078	16	0.964	0.00053	4
NM_153425							0.964	0.00053	4
NM_000249	Homo sapiens mutL homolog 1, colon cancer, nonpolyposis type 2 (E. coli) (MLH1), mRNA.	4292	MLH1	mutL homolog 1, colon cancer, nonpolyposis type 2 (E. coli)	COCA2|FCC2|HNPCC|HNPCC2|MGC5172|hMLH1	3	0.964	0.0000827	4
NM_002561	Homo sapiens purinergic receptor P2X, ligand-gated ion channel, 5 (P2RX5), transcript variant 1, mRNA.	5026	P2RX5	purinergic receptor P2X, ligand-gated ion channel, 5	MGC47755|P2X5|P2X5R	17	0.964	0.000465	4
NM_175080	Homo sapiens purinergic receptor P2X, ligand-gated ion channel, 5 (P2RX5), transcript variant 2, mRNA.	5026	P2RX5	purinergic receptor P2X, ligand-gated ion channel, 5	MGC47755|P2X5|P2X5R	17	0.964	0.000465	4
NM_004341	Homo sapiens carbamoyl-phosphate synthetase 2, aspartate transcarbamylase, and dihydroorotase (CAD), mRNA.	790	CAD	carbamoyl-phosphate synthetase 2, aspartate transcarbamylase, and dihydroorotase	-	2	0.963	0.000000258	4
NM_005533	Homo sapiens interferon-induced protein 35 (IFI35), mRNA.	3430	IFI35	interferon-induced protein 35	FLJ21753|IFP35	17	0.963	0.0000118	4
NM_000159	Homo sapiens glutaryl-Coenzyme A dehydrogenase (GCDH), nuclear gene encoding mitochondrial protein, transcript variant 1, mRNA.	2639	GCDH	glutaryl-Coenzyme A dehydrogenase	ACAD5|GCD	19	0.963	0.000896	4
NM_175066	Homo sapiens DEAD (Asp-Glu-Ala-Asp) box polypeptide 51 (DDX51), mRNA.	317781	DDX51	DEAD (Asp-Glu-Ala-Asp) box polypeptide 51	DKFZp686N2081|MGC42193	12	0.963	0.0000936	4
NM_001642	Homo sapiens amyloid beta (A4) precursor-like protein 2 (APLP2), mRNA.	334	APLP2	amyloid beta (A4) precursor-like protein 2	APPH|APPL2|CDEBP	11	0.963	0.000928	4
NM_004486	Homo sapiens golgi autoantigen, golgin subfamily a, 2 (GOLGA2), mRNA.	2801	GOLGA2	golgi autoantigen, golgin subfamily a, 2	GM130|MGC20672	9	0.962	0.000237	4
NM_006031	Homo sapiens pericentrin (PCNT), mRNA.	5116	PCNT	pericentrin	KEN|MOPD2|PCN|PCNT2|PCNTB|PCTN2|SCKL4	21	0.962	0.000497	4
NM_005441	Homo sapiens chromatin assembly factor 1, subunit B (p60) (CHAF1B), mRNA.	8208	CHAF1B	chromatin assembly factor 1, subunit B (p60)	CAF-1|CAF-IP60|CAF1|CAF1A|CAF1P60|MPHOSPH7|MPP7	21	0.961	0.0000785	4
XM_032996							0.961	0.000121	4
XM_937571							0.961	0.000121	4
NM_021078	Homo sapiens K(lysine) acetyltransferase 2A (KAT2A), mRNA.	2648	KAT2A	K(lysine) acetyltransferase 2A	GCN5|GCN5L2|MGC102791|PCAF-b|hGCN5	17	0.961	0.00000439	4
NM_006888	Homo sapiens calmodulin 1 (phosphorylase kinase, delta) (CALM1), mRNA.	801	CALM1	calmodulin 1 (phosphorylase kinase, delta)	CALML2|CAMI|DD132|PHKD	14	0.96	0.0000937	4
NM_003394	Homo sapiens wingless-type MMTV integration site family, member 10B (WNT10B), mRNA.	7480	WNT10B	wingless-type MMTV integration site family, member 10B	SHFM6|WNT-12	12	0.96	0.0000601	4
NM_004958	Homo sapiens FK506 binding protein 12-rapamycin associated protein 1 (FRAP1), mRNA.	2475	FRAP1	FK506 binding protein 12-rapamycin associated protein 1	FLJ44809|FRAP|FRAP2|MTOR|RAFT1|RAPT1	1	0.96	0.00079	4
NM_015386	Homo sapiens component of oligomeric golgi complex 4 (COG4), mRNA.	25839	COG4	component of oligomeric golgi complex 4	COD1|DKFZp586E1519	16	0.96	0.0000639	4
NM_004145	Homo sapiens myosin IXB (MYO9B), transcript variant 1, mRNA.	4650	MYO9B	myosin IXB	CELIAC4|MYR5	19	0.959	0.00000675	4
NM_024051	Homo sapiens gamma-glutamyl cyclotransferase (GGCT), mRNA.	79017	GGCT	gamma-glutamyl cyclotransferase	C7orf24|CRF21|FLJ11717|GCTG|Ggc|MGC3077	7	0.959	0.0000232	4
NM_003827	Homo sapiens N-ethylmaleimide-sensitive factor attachment protein, alpha (NAPA), mRNA.	8775	NAPA	N-ethylmaleimide-sensitive factor attachment protein, alpha	SNAPA	19	0.959	0.00068	4
NM_003562	Homo sapiens solute carrier family 25 (mitochondrial carrier; oxoglutarate carrier), member 11 (SLC25A11), nuclear gene encoding mitochondrial protein, mRNA.	8402	SLC25A11	solute carrier family 25 (mitochondrial carrier; oxoglutarate carrier), member 11	OGC|SLC20A4	17	0.959	0.000478	4
NM_006114	Homo sapiens translocase of outer mitochondrial membrane 40 homolog (yeast) (TOMM40), nuclear gene encoding mitochondrial protein, transcript variant 3, mRNA.	10452	TOMM40	translocase of outer mitochondrial membrane 40 homolog (yeast)	C19orf1|D19S1177E|PER-EC1|PEREC1|TOM40	19	0.958	0.000125	4
NM_002622	Homo sapiens prefoldin subunit 1 (PFDN1), mRNA.	5201	PFDN1	prefoldin subunit 1	PDF|PFD1	5	0.958	0.000665	4
NM_020319	Homo sapiens ankyrin repeat and MYND domain containing 2 (ANKMY2), mRNA.	57037	ANKMY2	ankyrin repeat and MYND domain containing 2	DKFZp564O043|ZMYND20	7	0.958	0.0000566	4
NM_000289	Homo sapiens phosphofructokinase, muscle (PFKM), mRNA.	5213	PFKM	phosphofructokinase, muscle	GSD7|MGC8699|PFK-1|PFK-M|PFKX	12	0.958	0.000962	4
NM_019052	Homo sapiens coiled-coil alpha-helical rod protein 1 (CCHCR1), transcript variant 3, mRNA.	54535	CCHCR1	coiled-coil alpha-helical rod protein 1	C6orf18|HCR|MGC126371|MGC126372|SBP	6	0.958	0.0000571	4
NM_004252	Homo sapiens solute carrier family 9 (sodium/hydrogen exchanger), member 3 regulator 1 (SLC9A3R1), mRNA.	9368	SLC9A3R1	solute carrier family 9 (sodium/hydrogen exchanger), member 3 regulator 1	EBP50|NHERF|NHERF1|NPHLOP2	17	0.958	0.000715	4
NM_032815	Homo sapiens nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 2 interacting protein (NFATC2IP), mRNA.	84901	NFATC2IP	nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 2 interacting protein	FLJ14639|MGC126790|MGC138387	16	0.958	0.000598	4
NM_000319	Homo sapiens peroxisomal biogenesis factor 5 (PEX5), transcript variant 2, mRNA.	5830	PEX5	peroxisomal biogenesis factor 5	FLJ50634|FLJ50721|FLJ51948|PTS1-BP|PTS1R|PXR1	12	0.958	0.000052	4
NM_015918	Homo sapiens processing of precursor 5, ribonuclease P/MRP subunit (S. cerevisiae) (POP5), transcript variant 1, mRNA.	51367	POP5	processing of precursor 5, ribonuclease P/MRP subunit (S. cerevisiae)	HSPC004|RPP2|RPP20	12	0.958	0.000541	4
NM_003366	Homo sapiens ubiquinol-cytochrome c reductase core protein II (UQCRC2), mRNA.	7385	UQCRC2	ubiquinol-cytochrome c reductase core protein II	QCR2|UQCR2	16	0.957	0.000551	4
NM_006825	Homo sapiens cytoskeleton-associated protein 4 (CKAP4), mRNA.	10970	CKAP4	cytoskeleton-associated protein 4	CLIMP-63|ERGIC-63|MGC99554|p63	12	0.957	0.000477	4
NM_004969	Homo sapiens insulin-degrading enzyme (IDE), mRNA.	3416	IDE	insulin-degrading enzyme	FLJ35968|INSULYSIN	10	0.957	0.000261	4
NM_014291	Homo sapiens glycine C-acetyltransferase (2-amino-3-ketobutyrate coenzyme A ligase) (GCAT), nuclear gene encoding mitochondrial protein, mRNA.	23464	GCAT	glycine C-acetyltransferase (2-amino-3-ketobutyrate coenzyme A ligase)	KBL|MGC23053	22	0.957	0.000129	4
NM_000221	Homo sapiens ketohexokinase (fructokinase) (KHK), transcript variant a, mRNA.	3795	KHK	ketohexokinase (fructokinase)	-	2	0.956	0.0000964	4
NM_006488	Homo sapiens ketohexokinase (fructokinase) (KHK), transcript variant b, mRNA.	3795	KHK	ketohexokinase (fructokinase)	-	2	0.956	0.0000964	4
NM_004051	Homo sapiens 3-hydroxybutyrate dehydrogenase, type 1 (BDH1), nuclear gene encoding mitochondrial protein, transcript variant 1, mRNA.	622	BDH1	3-hydroxybutyrate dehydrogenase, type 1	BDH|MGC2723|MGC4347|MGC9788|SDR9C1	3	0.956	0.0000396	4
NM_203314	Homo sapiens 3-hydroxybutyrate dehydrogenase, type 1 (BDH1), nuclear gene encoding mitochondrial protein, transcript variant 3, mRNA.	622	BDH1	3-hydroxybutyrate dehydrogenase, type 1	BDH|MGC2723|MGC4347|MGC9788|SDR9C1	3	0.956	0.0000396	4
NM_203315	Homo sapiens 3-hydroxybutyrate dehydrogenase, type 1 (BDH1), nuclear gene encoding mitochondrial protein, transcript variant 2, mRNA.	622	BDH1	3-hydroxybutyrate dehydrogenase, type 1	BDH|MGC2723|MGC4347|MGC9788|SDR9C1	3	0.956	0.0000396	4
NM_001007468	Homo sapiens SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily b, member 1 (SMARCB1), transcript variant 2, mRNA.	6598	SMARCB1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily b, member 1	BAF47|INI1|RDT|SNF5|SNF5L1|Sfh1p|Snr1|hSNFS	22	0.956	0.000000316	4
NM_003073	Homo sapiens SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily b, member 1 (SMARCB1), transcript variant 1, mRNA.	6598	SMARCB1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily b, member 1	BAF47|INI1|RDT|SNF5|SNF5L1|Sfh1p|Snr1|hSNFS	22	0.956	0.000000316	4
NM_138501	Homo sapiens glycoprotein, synaptic 2 (GPSN2), mRNA.	9524	GPSN2	glycoprotein, synaptic 2	SC2|TER	19	0.955	0.000923	4
NM_004358	Homo sapiens cell division cycle 25 homolog B (S. pombe) (CDC25B), transcript variant 2, mRNA.	994	CDC25B	cell division cycle 25 homolog B (S. pombe)	-	20	0.955	0.000355	4
NM_021872	Homo sapiens cell division cycle 25 homolog B (S. pombe) (CDC25B), transcript variant 3, mRNA.	994	CDC25B	cell division cycle 25 homolog B (S. pombe)	-	20	0.955	0.000355	4
NM_021873	Homo sapiens cell division cycle 25 homolog B (S. pombe) (CDC25B), transcript variant 1, mRNA.	994	CDC25B	cell division cycle 25 homolog B (S. pombe)	-	20	0.955	0.000355	4
NM_199444	Homo sapiens coatomer protein complex, subunit epsilon (COPE), transcript variant 3, mRNA.	11316	COPE	coatomer protein complex, subunit epsilon	FLJ13241|epsilon-COP	19	0.955	0.000418	4
NM_002737	Homo sapiens protein kinase C, alpha (PRKCA), mRNA.	5578	PRKCA	protein kinase C, alpha	AAG6|MGC129900|MGC129901|PKC-alpha|PKCA|PRKACA	17	0.955	0.000475	4
NM_017443	Homo sapiens polymerase (DNA directed), epsilon 3 (p17 subunit) (POLE3), mRNA.	54107	POLE3	polymerase (DNA directed), epsilon 3 (p17 subunit)	CHARAC17|CHRAC17|YBL1|p17	9	0.954	0.000715	4
NM_006231	Homo sapiens polymerase (DNA directed), epsilon (POLE), mRNA.	5426	POLE	polymerase (DNA directed), epsilon	DKFZp434F222|FLJ21434|POLE1	12	0.954	0.00000358	4
NM_000713	Homo sapiens biliverdin reductase B (flavin reductase (NADPH)) (BLVRB), mRNA.	645	BLVRB	biliverdin reductase B (flavin reductase (NADPH))	BVRB|FLR|MGC117413|SDR43U1	19	0.954	0.000000837	4
NM_004723	Homo sapiens rho/rac guanine nucleotide exchange factor (GEF) 2 (ARHGEF2), mRNA.	9181	ARHGEF2	rho/rac guanine nucleotide exchange factor (GEF) 2	DKFZp547L106|DKFZp547P1516|GEF|GEF-H1|GEFH1|KIAA0651|LFP40|P40	1	0.954	0.000634	4
XM_371474							0.954	0.000000467	4
NM_013976	Homo sapiens glutaryl-Coenzyme A dehydrogenase (GCDH), nuclear gene encoding mitochondrial protein, transcript variant 2, mRNA.	2639	GCDH	glutaryl-Coenzyme A dehydrogenase	ACAD5|GCD	19	0.954	0.000457	4
NM_000687	Homo sapiens S-adenosylhomocysteine hydrolase (AHCY), mRNA.	191	AHCY	S-adenosylhomocysteine hydrolase	SAHH	20	0.954	0.0000495	4
NM_006000	Homo sapiens tubulin, alpha 4a (TUBA4A), mRNA.	7277	TUBA4A	tubulin, alpha 4a	FLJ30169|H2-ALPHA|TUBA1	2	0.954	0.0000648	4
NM_015391	Homo sapiens anaphase promoting complex subunit 13 (ANAPC13), transcript variant 1, mRNA.	25847	ANAPC13	anaphase promoting complex subunit 13	APC13|DKFZp566D193|SWM1	3	0.954	0.000894	4
NM_005827	Homo sapiens solute carrier family 35, member B1 (SLC35B1), mRNA.	10237	SLC35B1	solute carrier family 35, member B1	UGTREL1	17	0.953	0.000306	4
NM_006397	Homo sapiens ribonuclease H2, subunit A (RNASEH2A), mRNA.	10535	RNASEH2A	ribonuclease H2, subunit A	AGS4|JUNB|RNASEHI|RNHIA|RNHL	19	0.953	0.0000429	4
XM_936643							0.953	0.0000754	4
NM_006726	Homo sapiens LPS-responsive vesicle trafficking, beach and anchor containing (LRBA), mRNA.	987	LRBA	LPS-responsive vesicle trafficking, beach and anchor containing	BGL|CDC4L|DKFZp686A09128|DKFZp686K03100|DKFZp686P2258|FLJ16600|FLJ25686|LAB300|LBA|MGC72098	4	0.953	0.000623	4
NM_012080	Homo sapiens haloacid dehalogenase-like hydrolase domain containing 1A (HDHD1A), transcript variant 2, mRNA.	8226	HDHD1A	haloacid dehalogenase-like hydrolase domain containing 1A	DXF68S1E|FAM16AX|GS1	X	0.953	0.0000245	4
NM_005825							0.953	0.000572	4
NM_153819	Homo sapiens RAS guanyl releasing protein 2 (calcium and DAG-regulated) (RASGRP2), transcript variant 2, mRNA.	10235	RASGRP2	RAS guanyl releasing protein 2 (calcium and DAG-regulated)	CALDAG-GEFI|CDC25L	11	0.953	0.000572	4
NM_001064	Homo sapiens transketolase (TKT), transcript variant 1, mRNA.	7086	TKT	transketolase	FLJ34765|TKT1	3	0.953	0.00000317	4
NM_005530	Homo sapiens isocitrate dehydrogenase 3 (NAD+) alpha (IDH3A), nuclear gene encoding mitochondrial protein, mRNA.	3419	IDH3A	isocitrate dehydrogenase 3 (NAD+) alpha	-	15	0.953	0.000215	4
NM_007190	Homo sapiens SEC23 interacting protein (SEC23IP), mRNA.	11196	SEC23IP	SEC23 interacting protein	MSTP053|P125	10	0.952	0.000838	4
NM_024407	Homo sapiens NADH dehydrogenase (ubiquinone) Fe-S protein 7, 20kDa (NADH-coenzyme Q reductase) (NDUFS7), nuclear gene encoding mitochondrial protein, mRNA.	374291	NDUFS7	NADH dehydrogenase (ubiquinone) Fe-S protein 7, 20kDa (NADH-coenzyme Q reductase)	CI-20KD|FLJ45860|FLJ46880|MGC120002|MY017|PSST	19	0.952	0.00026	4
NM_001003803	Homo sapiens ATP synthase, H+ transporting, mitochondrial F0 complex, subunit s (factor B) (ATP5S), nuclear gene encoding mitochondrial protein, transcript variant 1, mRNA.	27109	ATP5S	ATP synthase, H+ transporting, mitochondrial F0 complex, subunit s (factor B)	ATPW|HSU79253	14	0.952	0.000767	4
XM_938245							0.952	0.00000068	4
NM_003707	Homo sapiens RuvB-like 1 (E. coli) (RUVBL1), mRNA.	8607	RUVBL1	RuvB-like 1 (E. coli)	ECP54|INO80H|NMP238|PONTIN|Pontin52|RVB1|TIH1|TIP49|TIP49A	3	0.952	0.0000292	4
NM_182919	Homo sapiens toll-like receptor adaptor molecule 1 (TICAM1), mRNA.	148022	TICAM1	toll-like receptor adaptor molecule 1	MGC35334|PRVTIRB|TICAM-1|TRIF	19	0.952	0.000449	4
NM_006297	Homo sapiens X-ray repair complementing defective repair in Chinese hamster cells 1 (XRCC1), mRNA.	7515	XRCC1	X-ray repair complementing defective repair in Chinese hamster cells 1	RCC	19	0.952	0.0000144	4
NM_016827	Homo sapiens 8-oxoguanine DNA glycosylase (OGG1), nuclear gene encoding mitochondrial protein, transcript variant 2c, mRNA.	4968	OGG1	8-oxoguanine DNA glycosylase	HMMH|HOGG1|MUTM|OGH1	3	0.951	0.000235	4
NM_000709	Homo sapiens branched chain keto acid dehydrogenase E1, alpha polypeptide (BCKDHA), mRNA.	593	BCKDHA	branched chain keto acid dehydrogenase E1, alpha polypeptide	BCKDE1A|FLJ45695|MSU|MSUD1|OVD1A	19	0.951	0.0000129	4
NM_000947	Homo sapiens primase, DNA, polypeptide 2 (58kDa) (PRIM2), mRNA.	5558	PRIM2	primase, DNA, polypeptide 2 (58kDa)	MGC75142|PRIM2A|p58	6	0.951	0.000179	4
NM_052969	Homo sapiens ribosomal protein L39-like (RPL39L), mRNA.	116832	RPL39L	ribosomal protein L39-like	RPL39L1	3	0.951	0.00023	4
NM_001037811	Homo sapiens hydroxysteroid (17-beta) dehydrogenase 10 (HSD17B10), nuclear gene encoding mitochondrial protein, transcript variant 2, mRNA.	3028	HSD17B10	hydroxysteroid (17-beta) dehydrogenase 10	17b-HSD10|ABAD|CAMR|DUPXp11.22|ERAB|HADH2|HCD2|MHBD|MRPP2|MRX17|MRX31|MRXS10|SCHAD|SDR5C1	X	0.951	0.000469	4
