Probe Set ID	Gene Symbol	Gene Title	Fold change([GFP+CD133+] vs [GFP-CD133-])	Regulation([GFP+CD133+] vs [GFP-CD133-])	Fold change([GFP-CD133+] vs [GFP-CD133-])	Regulation ([GFP-CD133+] vs [GFP-CD133-])	Fold change([GFP+CD133+] vs [GFP-CD133+])	Regulation([GFP+CD133+] vs [GFP-CD133+])
1435484_at	Slc5a3	solute carrier family 5 (inositol transporters), member 3	2.0714083	up	2.5543458	up	1.2331446	down
1419045_at	Slc25a23	solute carrier family 25 (mitochondrial carrier; phosphate carrier), member 23	2.0650244	up	2.4059534	up	1.1650969	down
1434331_at	Eif2c1	eukaryotic translation initiation factor 2C, 1	2.0597534	up	2.1114416	up	1.0250944	down
1415895_at	Snrpn /// Snurf	small nuclear ribonucleoprotein N /// SNRPN upstream reading frame	2.0593312	up	2.9867744	up	1.4503613	down
1439314_at	Clock	circadian locomoter output cycles kaput	2.0572658	up	2.1563332	up	1.0481548	down
1455096_at	Flrt2	fibronectin leucine rich transmembrane protein 2	2.0569277	up	3.6056201	up	1.7529153	down
1418201_at	Plekhg2	pleckstrin homology domain containing, family G (with RhoGef domain) member 2	2.0520196	up	2.4650278	up	1.2012691	down
1440123_at			2.0509381	up	2.1348603	up	1.040919	down
1437885_at	D030029J20Rik	RIKEN cDNA D030029J20 gene	2.0472877	up	2.2462053	up	1.0971617	down
1459185_at			2.047279	up	2.07506	up	1.0135697	down
1460384_a_at	Arid4b	AT rich interactive domain 4B (Rbp1 like)	2.0449564	up	2.1042278	up	1.0289841	down
1450113_at	Mpp5	membrane protein, palmitoylated 5 (MAGUK p55 subfamily member 5)	2.0435188	up	2.3303173	up	1.1403455	down
1429500_at	Ppm1a	protein phosphatase 1A, magnesium dependent, alpha isoform	2.0419185	up	2.1616588	up	1.0586411	down
1448928_at	Hdac6	histone deacetylase 6	2.0371673	up	2.0343497	up	1.001385	up
1426784_at	Trim47	tripartite motif-containing 47	2.033349	up	2.9889452	up	1.4699616	down
1436258_at	Arhgef9	Cdc42 guanine nucleotide exchange factor (GEF) 9	2.033085	up	2.4760854	up	1.2178957	down
1435775_at	Clock	circadian locomoter output cycles kaput	2.0305858	up	2.739304	up	1.3490216	down
1443097_at			2.0293715	up	2.4365184	up	1.2006272	down
1453214_at	Lrrc15	leucine rich repeat containing 15	2.0287192	up	2.883625	up	1.4214017	down
1440789_at	Neo1	neogenin	2.0281627	up	2.0791001	up	1.025115	down
1426223_at	2810439F02Rik	RIKEN cDNA 2810439F02 gene	2.0276246	up	3.0087638	up	1.483886	down
1423505_at	Tagln	transgelin	2.0265236	up	2.0195322	up	1.0034618	up
1456887_at	Cmklr1	chemokine-like receptor 1	2.0256443	up	2.7092054	up	1.3374536	down
1456874_at	Flrt2	fibronectin leucine rich transmembrane protein 2	2.0198674	up	2.900082	up	1.4357784	down
1427104_at	Zfp612	zinc finger protein 612	2.019044	up	2.1276217	up	1.0537769	down
1428268_at	Psd2	pleckstrin and Sec7 domain containing 2	2.0158784	up	3.7222855	up	1.8464831	down
1453510_s_at	4930589M24Rik	RIKEN cDNA 4930589M24 gene	2.009656	up	2.2756946	up	1.1323801	down
1450626_at	Manba	mannosidase, beta A, lysosomal	2.0083597	up	2.1632636	up	1.0771296	down
1453002_at	Sox11	SRY-box containing gene 11	2.003877	up	3.933064	up	1.9627272	down
1429372_at	Sox11	SRY-box containing gene 11	2.0037076	up	2.777122	up	1.3859917	down
1442007_at	Zmym5	zinc finger, MYM-type 5	2.0034263	up	2.1507788	up	1.0735502	down
1449378_at	Krt27	keratin 27	27.317225	down	14.338303	down	1.9051923	down
1418173_at	Krt25	keratin 25	21.860016	down	14.477873	down	1.5098912	down
1425967_a_at	Mcpt4	mast cell protease 4	20.989895	down	10.495322	down	1.9999286	down
1449456_a_at	Cma1	chymase 1, mast cell	19.083311	down	9.987413	down	1.910736	down
1437529_at	Mrgprb1	MAS-related GPR, member B1	17.402302	down	13.078559	down	1.3305975	down
1451206_s_at	Pscdbp	pleckstrin homology, Sec7 and coiled-coil domains, binding protein	17.297352	down	16.942204	down	1.0209622	down
1420819_at	Sla	src-like adaptor	16.730087	down	10.888232	down	1.5365292	down
1422892_s_at	H2-Ea	histocompatibility 2, class II antigen E alpha	16.397318	down	9.975856	down	1.6437005	down
1422008_a_at	Aqp3	aquaporin 3	15.79271	down	12.692187	down	1.2442861	down
1417601_at	Rgs1	regulator of G-protein signaling 1	14.996882	down	8.194114	down	1.830202	down
1455735_at	Ap1s3	adaptor-related protein complex AP-1, sigma 3	14.993571	down	7.726414	down	1.94056	down
1416318_at	Serpinb1a	serine (or cysteine) peptidase inhibitor, clade B, member 1a	14.722381	down	7.4004025	down	1.9894025	down
1417089_a_at	Ckmt1	creatine kinase, mitochondrial 1, ubiquitous	14.625014	down	12.858541	down	1.1373775	down
1444061_at	A030004J04Rik	RIKEN cDNA A030004J04 gene	14.226459	down	19.71027	down	1.3854657	up
1423323_at	Tacstd2	tumor-associated calcium signal transducer 2	13.882014	down	8.164667	down	1.7002544	down
1448730_at	Cpa3	carboxypeptidase A3, mast cell	13.667737	down	7.332652	down	1.8639555	down
1448756_at	S100a9	S100 calcium binding protein A9 (calgranulin B)	13.625413	down	6.918371	down	1.9694537	down
1454713_s_at	Hdc	histidine decarboxylase	13.531835	down	7.481717	down	1.8086536	down
1435290_x_at	H2-Aa	histocompatibility 2, class II antigen A, alpha	12.162151	down	12.717508	down	1.0456628	up
1449175_at	Gpr65	G-protein coupled receptor 65	12.14053	down	9.688538	down	1.2530817	down
1460347_at	Krt14	keratin 14	11.985038	down	11.651651	down	1.0286126	down
1443264_at	Ms4a2	membrane-spanning 4-domains, subfamily A, member 2	11.350851	down	9.305222	down	1.2198367	down
1425145_at	Il1rl1	interleukin 1 receptor-like 1	11.292881	down	10.38617	down	1.0872997	down
1448301_s_at	Serpinb1a	serine (or cysteine) peptidase inhibitor, clade B, member 1a	11.224869	down	6.833701	down	1.6425754	down
1435697_a_at	Pscdbp	pleckstrin homology, Sec7 and coiled-coil domains, binding protein	10.952641	down	9.955823	down	1.1001241	down
1422667_at	Krt15	keratin 15	10.779349	down	10.89744	down	1.0109553	up
1422180_a_at	Tpsb2	tryptase beta 2	10.599434	down	7.483959	down	1.4162868	down
1420940_x_at	Rgs5	regulator of G-protein signaling 5	10.551421	down	8.725726	down	1.2092313	down
1458000_at	Dsg1a	desmoglein 1 alpha	10.544379	down	13.395114	down	1.2703559	up
1418488_s_at	Ripk4	receptor-interacting serine-threonine kinase 4	10.266315	down	8.037224	down	1.277346	down
1420942_s_at	Rgs5	regulator of G-protein signaling 5	10.164478	down	7.774768	down	1.3073674	down
1430132_at	Krt28	keratin 28	10.050971	down	6.6169167	down	1.518981	down
1420818_at	Sla	src-like adaptor	9.967119	down	8.067852	down	1.2354119	down
1417679_at	Gfi1	growth factor independent 1	9.825345	down	6.3107977	down	1.55691	down
1422481_at	Krt1	keratin 1	9.822157	down	18.905487	down	1.92478	up
1452431_s_at	H2-Aa	histocompatibility 2, class II antigen A, alpha	9.771468	down	11.397141	down	1.1663694	up
1420409_at	Krt35	keratin 35	9.770338	down	8.837698	down	1.1055298	down
1436869_at	Shh	sonic hedgehog	9.75451	down	11.0827055	down	1.1361623	up
1419709_at	Stfa1 /// Stfa3	stefin A1 /// stefin A3	9.735819	down	8.008569	down	1.2156752	down
1456203_at	1110020A10Rik	RIKEN cDNA 1110020A10 gene	9.695826	down	12.294121	down	1.2679807	up
1423935_x_at	Krt14	keratin 14	9.643229	down	9.414413	down	1.0243047	down
1436453_at	BB144871	expressed sequence BB144871	9.617216	down	8.902782	down	1.0802482	down
1421752_a_at	Serpinb5	serine (or cysteine) peptidase inhibitor, clade B, member 5	9.524392	down	9.824163	down	1.0314741	up
1448575_at	Il7r	interleukin 7 receptor	9.4473	down	7.4145255	down	1.274161	down
1448804_at	Cyp11a1	cytochrome P450, family 11, subfamily a, polypeptide 1	9.360873	down	7.377555	down	1.2688314	down
1426175_a_at	Tpsab1	tryptase alpha/beta 1	9.069685	down	5.754315	down	1.5761539	down
1448457_at	Krt71	keratin 71	8.943052	down	11.259206	down	1.2589891	up
1428781_at	Dmkn	dermokine	8.933854	down	11.284273	down	1.2630913	up
1449586_at	Pkp1	plakophilin 1	8.901541	down	8.5002985	down	1.0472034	down
1424890_at	Bnc1	basonuclin 1	8.816877	down	12.05084	down	1.3667922	up
1418487_at	Ripk4	receptor-interacting serine-threonine kinase 4	8.755949	down	8.208014	down	1.0667562	down
1416225_at	Adh1	alcohol dehydrogenase 1 (class I)	8.704088	down	5.675664	down	1.5335807	down
1449166_at	S100a14	S100 calcium binding protein A14	8.627428	down	10.401119	down	1.2055873	up
1426251_at	Cpz	carboxypeptidase Z	8.413246	down	6.8644657	down	1.225623	down
1436557_at	Krt73	keratin 73	8.389147	down	8.618613	down	1.0273527	up
1449133_at	Sprr1a	small proline-rich protein 1A	8.335851	down	9.611401	down	1.1530197	up
1425519_a_at	Cd74	CD74 antigen (invariant polypeptide of major histocompatibility complex, class II antigen-associated)	8.280042	down	7.840764	down	1.0560249	down
1423271_at	Gjb2	gap junction protein, beta 2	8.257069	down	8.95659	down	1.0847179	up
1441941_x_at	Serpinb5	serine (or cysteine) peptidase inhibitor, clade B, member 5	8.142924	down	8.123901	down	1.0023417	down
1424096_at	Krt5	keratin 5	8.102341	down	10.385717	down	1.281817	up
1452417_x_at	2010205A11Rik /// EG628498 /// ENSMUSG00000076577 /// Igk-C /// Igk-V28 /// LOC100046552 /// LOC100047628	immunoglobulin kappa chain, constant region /// immunoglobulin kappa chain variable 28 (V28) /// RIKEN cDNA 2010205A11 gene /// predicted gene, EG628498 /// similar to Unknown (protein for MGC:103328) /// similar to Chain L, Structural Basis Of Antigen Mimicry In A Clinically Relevant Melanoma Antigen System /// predicted gene, ENSMUSG00000076577	8.010396	down	8.004843	down	1.0006937	down
1454254_s_at	1600029D21Rik	RIKEN cDNA 1600029D21 gene	7.9980106	down	6.238911	down	1.2819562	down
1449994_at	Epgn	epithelial mitogen	7.9694285	down	6.576342	down	1.2118331	down
1418301_at	Irf6	interferon regulatory factor 6	7.955528	down	8.399704	down	1.0558323	up
1434534_at	Dsc3	desmocollin 3	7.9347024	down	7.9036503	down	1.0039289	down
1422651_at	Adipoq	adiponectin, C1Q and collagen domain containing	7.914686	down	4.5670037	down	1.733015	down
1428816_a_at	Gata2	GATA binding protein 2	7.5899777	down	4.6246214	down	1.6412107	down
1454681_at	Rbm35a	RNA binding motif protein 35A	7.5332036	down	8.501116	down	1.1284862	up
1438856_x_at	Serpinb5	serine (or cysteine) peptidase inhibitor, clade B, member 5	7.4955306	down	9.825803	down	1.3108883	up
1451796_s_at	Hdc	histidine decarboxylase	7.435759	down	5.775164	down	1.2875407	down
1448265_x_at	Mpzl2	myelin protein zero-like 2	7.4081616	down	6.2776556	down	1.1800842	down
1420941_at	Rgs5	regulator of G-protein signaling 5	7.4058223	down	9.716576	down	1.3120184	up
1423933_a_at	1600029D21Rik	RIKEN cDNA 1600029D21 gene	7.380236	down	6.2144833	down	1.1875864	down
1419082_at	Serpinb2	serine (or cysteine) peptidase inhibitor, clade B, member 2	7.2998667	down	7.404755	down	1.0143687	up
1415927_at	Actc1 /// LOC100048431	actin, alpha, cardiac /// similar to alpha-actin (AA 27-375)	7.2922354	down	3.8585124	down	1.8899084	down
1422124_a_at	Ptprc	protein tyrosine phosphatase, receptor type, C	7.262196	down	6.0592527	down	1.19853	down
1452117_a_at	Fyb	FYN binding protein	7.254313	down	4.8079243	down	1.5088242	down
1433434_at	AW551984	expressed sequence AW551984	7.2407274	down	3.6776414	down	1.968851	down
1435761_at	BC100530 /// Stfa1 /// Stfa3	stefin A1 /// stefin A3 /// cDNA sequence BC100530	7.2164426	down	8.260199	down	1.1446357	up
1416697_at	Dpp4	dipeptidylpeptidase 4	7.2137156	down	5.373071	down	1.3425684	down
1438953_at	Figf	C-fos induced growth factor	7.1021	down	3.6600487	down	1.9404385	down
1452027_a_at	Trp63	transformation related protein 63	7.098663	down	6.9090905	down	1.0274382	down
1436999_at	5033414K04Rik	RIKEN cDNA 5033414K04 gene	7.0151033	down	3.6738632	down	1.9094623	down
1448261_at	Cdh1	cadherin 1	6.9908533	down	6.824678	down	1.0243491	down
1418799_a_at	Col17a1	collagen, type XVII, alpha 1	6.945177	down	6.1840334	down	1.123082	down
1417789_at	Ccl11	small chemokine (C-C motif) ligand 11	6.900166	down	5.629328	down	1.2257533	down
1427610_at			6.894106	down	7.5489163	down	1.0949812	up
1424623_at	Serpinb5	serine (or cysteine) peptidase inhibitor, clade B, member 5	6.893886	down	7.373614	down	1.0695875	up
1450633_at	Calm4	calmodulin 4	6.882124	down	7.8714437	down	1.1437522	up
1450645_at	Mt4	metallothionein 4	6.880104	down	6.541275	down	1.0517987	down
1435494_s_at	Dsp	desmoplakin	6.8619485	down	9.719606	down	1.4164499	up
1438954_x_at	Figf	C-fos induced growth factor	6.8141727	down	3.7641237	down	1.8102944	down
1418028_at	Dct	dopachrome tautomerase	6.7835093	down	5.309748	down	1.2775576	down
1423859_a_at	Ptgds	prostaglandin D2 synthase (brain)	6.694674	down	4.471749	down	1.4971042	down
1423227_at	Krt17	keratin 17	6.67289	down	11.322678	down	1.6968175	up
1427660_x_at	EG628498 /// ENSMUSG00000076577 /// Igk-C /// Igk-V28 /// LOC100046552 /// LOC100047628	immunoglobulin kappa chain, constant region /// immunoglobulin kappa chain variable 28 (V28) /// predicted gene, EG628498 /// similar to Unknown (protein for MGC:103328) /// similar to Chain L, Structural Basis Of Antigen Mimicry In A Clinically Relevant Melanoma Antigen System /// predicted gene, ENSMUSG00000076577	6.532329	down	5.262375	down	1.2413273	down
1451802_at	Tpsb2	tryptase beta 2	6.516891	down	6.280277	down	1.0376759	down
1429313_at	Ror1	receptor tyrosine kinase-like orphan receptor 1	6.506475	down	4.331224	down	1.5022255	down
1422837_at	Scel	sciellin	6.4944477	down	11.036582	down	1.6993873	up
1422734_a_at	Myb	myeloblastosis oncogene	6.49325	down	5.668139	down	1.1455702	down
1416271_at	Perp	PERP, TP53 apoptosis effector	6.451978	down	5.892954	down	1.0948632	down
1427455_x_at	EG628498 /// ENSMUSG00000076577 /// Igk-C /// Igk-V28 /// LOC100046552 /// LOC100047628	immunoglobulin kappa chain, constant region /// immunoglobulin kappa chain variable 28 (V28) /// predicted gene, EG628498 /// similar to Unknown (protein for MGC:103328) /// similar to Chain L, Structural Basis Of Antigen Mimicry In A Clinically Relevant Melanoma Antigen System /// predicted gene, ENSMUSG00000076577	6.4446125	down	6.210555	down	1.0376872	down
1457666_s_at	Ifi202b	interferon activated gene 202B	6.4114375	down	7.003558	down	1.0923538	up
1438968_x_at	Spint2	serine protease inhibitor, Kunitz type 2	6.3870254	down	3.7487571	down	1.7037716	down
1452732_at	Asprv1	aspartic peptidase, retroviral-like 1	6.331733	down	6.0562315	down	1.0454907	down
1427352_at	Krt79	keratin 79	6.3093514	down	6.090177	down	1.0359882	down
1460185_at	Krt85 /// LOC100044179	keratin 85 /// hypothetical protein LOC100044179	6.2891088	down	6.897993	down	1.0968157	up
1434201_at	Chrdl1	chordin-like 1	6.2785406	down	3.5008368	down	1.79344	down
1447083_at			6.2530046	down	4.3369403	down	1.4418012	down
1421594_a_at	Sytl2	synaptotagmin-like 2	6.252181	down	4.649785	down	1.3446174	down
1435760_at	Csta	cystatin A	6.2509995	down	8.964875	down	1.4341507	up
1427492_at	Pof1b	premature ovarian failure 1B	6.2361813	down	5.9877396	down	1.0414917	down
1442936_at		Transcribed locus	6.1806507	down	6.1250396	down	1.0090793	down
1434227_at	Krtdap	keratinocyte differentiation associated protein	6.171317	down	6.1390533	down	1.0052555	down
1419391_at	Myog	myogenin	6.1554427	down	3.106929	down	1.9811984	down
1460419_a_at	Prkcb1	protein kinase C, beta 1	6.1177344	down	3.5754268	down	1.7110503	down
1421856_at	S100a3	S100 calcium binding protein A3	6.0626493	down	3.8884952	down	1.559125	down
1419463_at	Clca2	chloride channel calcium activated 2	5.9864187	down	7.830102	down	1.3079776	up
1448617_at	Cd53	CD53 antigen	5.936376	down	6.807661	down	1.1467705	up
1417214_at	Rab27b	RAB27b, member RAS oncogene family	5.900658	down	3.8281198	down	1.5413985	down
1435751_at	Abcc9	ATP-binding cassette, sub-family C (CFTR/MRP), member 9	5.8833556	down	2.9717145	down	1.979785	down
1418158_at	Trp63	transformation related protein 63	5.827721	down	5.7673926	down	1.0104601	down
1459973_x_at	Dpp4	dipeptidylpeptidase 4	5.8153515	down	5.6275873	down	1.0333651	down
1455269_a_at	Coro1a	coronin, actin binding protein 1A	5.8090487	down	5.8700123	down	1.0104947	up
1450194_a_at	Myb	myeloblastosis oncogene	5.803446	down	5.372645	down	1.0801841	down
1422139_at	Plau	plasminogen activator, urokinase	5.7659035	down	3.5615108	down	1.6189486	down
1456017_x_at	LOC666466 /// Obox2	oocyte specific homeobox 2 /// similar to OBOX2	5.7081976	down	5.42617	down	1.0519754	down
1423607_at	Lum	lumican	5.6748114	down	3.0065262	down	1.8874979	down
1452514_a_at	Kit	kit oncogene	5.6592274	down	2.8963606	down	1.95391	down
1440879_at	Abca9	ATP-binding cassette, sub-family A (ABC1), member 9	5.6584735	down	3.3775046	down	1.6753415	down
1431056_a_at	Lpl	lipoprotein lipase	5.6286306	down	4.034381	down	1.3951658	down
1417025_at	H2-Eb1	histocompatibility 2, class II antigen E beta	5.615151	down	5.735476	down	1.0214287	up
1444646_at	8430420F16Rik	RIKEN cDNA 8430420F16 gene	5.60799	down	3.2073073	down	1.7485039	down
1443509_at			5.6076045	down	6.34539	down	1.1315686	up
1453813_at	Cd200r3	CD200 receptor 3	5.606284	down	4.0541015	down	1.3828671	down
1423420_at	Adrb1	adrenergic receptor, beta 1	5.6007195	down	3.7429583	down	1.496335	down
1450309_at	Astn2	astrotactin 2	5.580782	down	5.393546	down	1.0347147	down
1418374_at	Fxyd3	FXYD domain-containing ion transport regulator 3	5.554378	down	6.391212	down	1.150662	up
1450648_s_at	H2-Ab1 /// LOC641240 /// Rmcs2 /// Rmcs5	histocompatibility 2, class II antigen A, beta 1 /// response to metastatic cancers 5 /// response to metastatic cancers 2 /// similar to H-2 class II histocompatibility antigen, A-D beta chain precursor	5.518545	down	4.4354715	down	1.2441847	down
1435842_at	Nat8l	N-acetyltransferase 8-like	5.501718	down	3.1070302	down	1.770732	down
1436160_at	Krt26	keratin 26	5.495231	down	4.6111956	down	1.1917151	down
1449856_at	Rgs18	regulator of G-protein signaling 18	5.4229035	down	4.0577097	down	1.3364443	down
1437355_at	Zcchc5	zinc finger, CCHC domain containing 5	5.39335	down	2.8947089	down	1.863175	down
1415904_at	Lpl	lipoprotein lipase	5.3739395	down	3.7470489	down	1.4341792	down
1437788_at	Sp6	trans-acting transcription factor 6	5.3738747	down	5.196109	down	1.0342114	down
1417466_at	Rgs5	regulator of G-protein signaling 5	5.372445	down	5.0593753	down	1.0618792	down
1436312_at	Ikzf1	IKAROS family zinc finger 1	5.368407	down	4.5254493	down	1.1862706	down
1438160_x_at	Slco4a1	solute carrier organic anion transporter family, member 4a1	5.349317	down	4.272893	down	1.2519193	down
1429925_at	Clec12b	C-type lectin domain family 12, member B	5.3392673	down	4.696489	down	1.1368635	down
1422308_a_at	Lgals7	lectin, galactose binding, soluble 7	5.324165	down	6.694534	down	1.2573866	up
1421551_s_at	Ifi202b	interferon activated gene 202B	5.3117275	down	6.497505	down	1.2232378	up
1416286_at	Rgs4	regulator of G-protein signaling 4	5.30253	down	3.8583174	down	1.3743116	down
1421936_at	Dapp1	dual adaptor for phosphotyrosine and 3-phosphoinositides 1	5.292398	down	3.3748186	down	1.5682023	down
1442339_at	Stfa2l1	stefin A2 like 1	5.2878695	down	4.155076	down	1.272629	down
1438068_at		Transcribed locus	5.276741	down	2.7528129	down	1.9168545	down
1449396_at	Aoc2 /// Aoc3	amine oxidase, copper containing 3 /// amine oxidase, copper containing 2 (retina-specific)	5.2509747	down	3.965116	down	1.3242929	down
1453264_at	Marveld3	MARVEL (membrane-associating) domain containing 3	5.234231	down	5.3464684	down	1.021443	up
1436739_at	Agtr1a	angiotensin II receptor, type 1a	5.231214	down	3.5533984	down	1.472172	down
1420804_s_at	Clec4d	C-type lectin domain family 4, member d	5.225977	down	6.988906	down	1.3373396	up
1434141_at	Gucy1a3	guanylate cyclase 1, soluble, alpha 3	5.203031	down	2.6299462	down	1.9783794	down
1459091_at			5.2014647	down	4.454142	down	1.1677815	down
1455186_a_at	1190003J15Rik	RIKEN cDNA 1190003J15 gene	5.1964126	down	6.044446	down	1.1631958	up
1449434_at	Car3	carbonic anhydrase 3	5.17086	down	4.1201816	down	1.2550077	down
1435493_at	Dsp	desmoplakin	5.161773	down	5.9660096	down	1.1558062	up
1437019_at	2200001I15Rik	RIKEN cDNA 2200001I15 gene	5.1576767	down	5.0825095	down	1.0147893	down
1426268_at	C130090K23Rik	RIKEN cDNA C130090K23 gene	5.125986	down	2.979525	down	1.7204036	down
1430950_at	Osr2	odd-skipped related 2 (Drosophila)	5.1142426	down	3.0315378	down	1.6870127	down
1437578_at	Clca2	chloride channel calcium activated 2	5.105151	down	5.7340174	down	1.1231827	up
1417942_at	Lypd3	Ly6/Plaur domain containing 3	5.089929	down	4.73272	down	1.0754765	down
1419532_at	Il1r2	interleukin 1 receptor, type II	5.0707	down	2.8305442	down	1.7914225	down
1459740_s_at	Ucp2	uncoupling protein 2 (mitochondrial, proton carrier)	5.0476856	down	7.0450273	down	1.3956946	up
1437059_at	Sox21	SRY-box containing gene 21	5.034722	down	4.8415165	down	1.0399059	down
1448932_at	Krt16	keratin 16	5.00346	down	5.237282	down	1.0467321	up
1420398_at	Rgs18	regulator of G-protein signaling 18	4.9999814	down	4.3848357	down	1.1402893	down
1457273_at	Odz2	odd Oz/ten-m homolog 2 (Drosophila)	4.9939146	down	6.9967523	down	1.4010557	up
1421460_at	Dsc1	desmocollin 1	4.9806385	down	3.36037	down	1.4821696	down
1427038_at	Penk1	preproenkephalin 1	4.96812	down	3.3871975	down	1.4667346	down
1417123_at	Vav3	vav 3 oncogene	4.9521904	down	2.997041	down	1.6523601	down
1415900_a_at	Kit	kit oncogene	4.937035	down	5.271975	down	1.0678422	up
1419594_at	Ctsg	cathepsin G	4.9303126	down	3.7327728	down	1.3208177	down
1450798_at	Tnxb	tenascin XB	4.8874474	down	6.400726	down	1.3096256	up
1421058_at	Adh7	alcohol dehydrogenase 7 (class IV), mu or sigma polypeptide	4.878844	down	2.468879	down	1.9761373	down
1429086_at	Grhl2	grainyhead-like 2 (Drosophila)	4.865766	down	4.5630965	down	1.06633	down
1420364_at	Gpr87	G protein-coupled receptor 87	4.859689	down	4.9284186	down	1.0141428	up
1435752_s_at	Abcc9	ATP-binding cassette, sub-family C (CFTR/MRP), member 9	4.8582315	down	2.492765	down	1.9489326	down
1427942_at	Rassf9	Ras association (RalGDS/AF-6) domain family (N-terminal) member 9	4.856599	down	4.1005874	down	1.1843667	down
1435313_at	Cd200r2 /// Cd200r4 /// LOC100044182	Cd200 receptor 4 /// Cd200 receptor 2 /// hypothetical protein LOC100044182	4.852072	down	3.3352854	down	1.4547696	down
1448288_at	Nfib	nuclear factor I/B	4.8506103	down	2.4720125	down	1.9622108	down
1427537_at	Eppk1	epiplakin 1	4.826588	down	6.859874	down	1.4212676	up
1437559_at	Rgs7bp	regulator of G-protein signalling 7 binding protein	4.823723	down	2.441065	down	1.9760731	down
1422188_s_at	Tcrg-V3	T-cell receptor gamma, variable 3	4.8077197	down	4.007282	down	1.1997457	down
1450333_a_at	Gata2	GATA binding protein 2	4.8052287	down	3.709328	down	1.2954445	down
1428662_a_at	Hopx	HOP homeobox	4.7347007	down	3.7433045	down	1.2648454	down
1452166_a_at	Krt10	keratin 10	4.725637	down	4.9613776	down	1.0498855	up
1449939_s_at	Dlk1	delta-like 1 homolog (Drosophila)	4.68551	down	2.5859222	down	1.8119301	down
1441975_at	Acpp	acid phosphatase, prostate	4.6624503	down	4.177131	down	1.1161851	down
1416411_at	Gstm2	glutathione S-transferase, mu 2	4.645107	down	3.1106682	down	1.4932827	down
1448482_at	Slc39a8	solute carrier family 39 (metal ion transporter), member 8	4.6310277	down	2.3529801	down	1.968154	down
1460463_at	4632413I24Rik	RIKEN cDNA 4632413I24 gene	4.6278825	down	3.162449	down	1.4633856	down
1438244_at	Nfib	nuclear factor I/B	4.6158743	down	2.9351068	down	1.5726429	down
1448877_at	Dlx2	distal-less homeobox 2	4.598447	down	6.853177	down	1.4903244	up
1455050_at	E130203B14Rik	RIKEN cDNA E130203B14 gene	4.5642934	down	3.562533	down	1.2811933	down
1421225_a_at	Slc4a4	solute carrier family 4 (anion exchanger), member 4	4.5416026	down	2.295967	down	1.9780784	down
1442977_at			4.533686	down	3.4346275	down	1.3199935	down
1419086_at	Fgfbp1	fibroblast growth factor binding protein 1	4.5208955	down	5.2055225	down	1.1514363	up
1436932_at	Grhl3	grainyhead-like 3 (Drosophila)	4.5172534	down	2.7891474	down	1.6195819	down
1416579_a_at	Tacstd1	tumor-associated calcium signal transducer 1	4.516348	down	5.0493093	down	1.1180072	up
1418499_a_at	Kcne3	potassium voltage-gated channel, Isk-related subfamily, gene 3	4.49787	down	2.3389525	down	1.9230273	down
1434253_s_at	Tmcc3	transmembrane and coiled coil domains 3	4.4845057	down	2.3883564	down	1.8776536	down
1449528_at	Figf	c-fos induced growth factor	4.4833245	down	2.977606	down	1.5056806	down
1444189_at		Transcribed locus	4.476413	down	3.337908	down	1.3410832	down
1418831_at	Pkp3	plakophilin 3	4.4462223	down	3.4558153	down	1.2865913	down
1418317_at	Lhx2	LIM homeobox protein 2	4.4435544	down	4.202195	down	1.0574363	down
1448748_at	Plek	pleckstrin	4.4429917	down	4.9089913	down	1.1048841	up
1421317_x_at	Myb	myeloblastosis oncogene	4.442472	down	4.7469826	down	1.0685453	up
1430712_at	Arhgap24	Rho GTPase activating protein 24	4.439154	down	4.8264236	down	1.0872395	up
1439604_at	Adamts16	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 16	4.4245586	down	2.2308304	down	1.9833684	down
1419429_at	Cntfr	ciliary neurotrophic factor receptor	4.421758	down	4.058258	down	1.0895704	down
1449740_s_at	Dsg2	desmoglein 2	4.419903	down	2.5879288	down	1.707892	down
1416136_at	Mmp2	matrix metallopeptidase 2	4.4109445	down	2.5345783	down	1.7403071	down
1417561_at	Apoc1	apolipoprotein C-I	4.4050727	down	5.9804254	down	1.3576223	up
1427477_at	Tmprss13	transmembrane protease, serine 13	4.3990283	down	4.8450894	down	1.1014	up
1451810_at	ORF63	open reading frame 63	4.3960695	down	4.445344	down	1.0112088	up
1417898_a_at	Gzma	granzyme A	4.3909936	down	3.9694974	down	1.1061838	down
1437932_a_at	Cldn1	claudin 1	4.364334	down	4.348398	down	1.0036647	down
1455267_at	Esrrg	estrogen-related receptor gamma	4.3588696	down	4.8509564	down	1.1128933	up
1450678_at	Itgb2	integrin beta 2	4.3578672	down	6.009673	down	1.3790399	up
1438236_at	Nfia	nuclear factor I/A	4.355316	down	2.2535932	down	1.9326097	down
1431079_at	C1qtnf2	C1q and tumor necrosis factor related protein 2	4.345441	down	2.389428	down	1.8186114	down
1424968_at	2210023G05Rik	RIKEN cDNA 2210023G05 gene	4.3335032	down	3.4163017	down	1.2684778	down
1425357_a_at	Grem1	gremlin 1	4.3012815	down	2.5590804	down	1.6807919	down
1434083_a_at	Elmod1	ELMO domain containing 1	4.2991776	down	4.4314227	down	1.0307605	up
1458194_at			4.299042	down	4.3409534	down	1.0097489	up
