Grp1 Mean	Grp1 SEM	Grp2 Mean	Grp2 SEM	Ratio	Direction	p-value	Gene Identifier	Other ID	Gene Name	UG Cluster	LocusLink	Gene ID
7.701823	0.05247	6.920627	0.091956	1.72	Down	0.001798222	NM_003710	202826_at	Serine peptidase inhibitor, Kunitz type 1	Hs.233950	6692	SPINT1
7.750783	0.17437	8.531573	0.204047	1.72	Up	0.043720926	AB020695	213954_at	KIAA0888 protein	Hs.652457	26049	KIAA0888
9.538933	0.140022	8.759513	0.061539	1.72	Down	0.007002311	U87836	210180_s_at	Splicing factor, arginine/serine-rich 10 (transformer 2 homolog, Drosophila)	Hs.533122	6434	SFRS10
8.97067	0.120022	8.1915	0.061845	1.72	Down	0.004476112	AI928035	228462_at	Iroquois homeobox protein 2	Hs.282089	153572	IRX2
3.549427	0.072062	4.328297	0.137641	1.72	Up	0.007420969	H08345	240068_at	Chromosome 21 open reading frame 130	Hs.106234	284835	C21orf130
10.128393	0.125312	9.349753	0.094735	1.72	Down	0.007724758	AI638420	221881_s_at	Chloride intracellular channel 4	Hs.440544	25932	CLIC4
5.58057	0.087406	4.802833	0.176305	1.71	Down	0.016785956	NM_138366	1553702_at	-	-	-	-
4.98667	0.046737	5.763427	0.054126	1.71	Up	0.000407727	AW027359	205254_x_at	Transcribed locus, moderately similar to XP_517932.1  similar to T-cell-specific transcription factor 1 splice form E - human	Hs.608171	-	-
5.785473	0.049146	5.009133	0.118057	1.71	Down	0.003718639	BC022892	1562110_at	IWS1 homolog (S. cerevisiae)	Hs.469879	55677	IWS1
5.196903	0.087607	5.9731	0.096016	1.71	Up	0.003950136	AI808625	209254_at	KIAA0265 protein	Hs.520710	23008	KIAA0265
9.98717	0.070752	10.763233	0.122991	1.71	Up	0.005436089	NM_016839	203748_x_at	RNA binding motif, single stranded interacting protein 1	Hs.470412	5937	RBMS1
5.248077	0.133679	6.023483	0.083052	1.71	Up	0.00788953	NM_000864	207368_at	5-hydroxytryptamine (serotonin) receptor 1D	Hs.121482	3352	HTR1D
9.38524	0.104284	8.609943	0.065552	1.71	Down	0.003255453	NM_019027	218035_s_at	RNA-binding protein	Hs.518727	54502	FLJ20273
7.976067	0.106842	7.201	0.090119	1.71	Down	0.005173053	AF007135	215698_at	Jumonji, AT rich interactive domain 1A	Hs.76272	5927	JARID1A
6.92806	0.067617	7.70311	0.03561	1.71	Up	0.000532148	AA728758	222809_x_at	Chromosome 14 open reading frame 65	Hs.648374	317762	C14orf65
7.179133	0.060759	7.954057	0.052333	1.71	Up	0.000641516	AL136885	223058_at	Family with sequence similarity 107, member B	Hs.446315	83641	FAM107B
6.212333	0.075904	5.43744	0.13252	1.71	Down	0.007110503	AL445192	224925_at	-	-	-	-
5.414323	0.0765	6.18877	0.121955	1.71	Up	0.005770566	AL512728	216813_at	-	-	-	-
9.159057	0.127633	9.933467	0.237449	1.71	Up	0.045346099	AV699657	234989_at	Trophoblast-derived noncoding RNA	Hs.523789	283131	TncRNA
6.488897	0.059256	5.716947	0.0688	1.71	Down	0.001049822	BF115739	212985_at	MRNA; cDNA DKFZp434E033 (from clone DKFZp434E033)	Hs.570821	-	-
6.316783	0.136806	7.088493	0.095277	1.71	Up	0.009815059	AI951144	235123_at	NLR family, apoptosis inhibitory protein	Hs.191356	4671	NAIP
9.093723	0.08642	9.864683	0.106958	1.71	Up	0.004970727	AL137679	226416_at	Three prime histone mRNA exonuclease 1	Hs.20000	90459	THEX1
9.587317	0.058253	8.81644	0.052544	1.71	Down	0.000601404	NM_007203	202760_s_at	PALM2-AKAP2 protein	Hs.591908	445815	PALM2-AKAP2
7.141077	0.00447	6.370637	0.077833	1.71	Down	0.00058834	BF740077	218430_s_at	Regulatory factor X domain containing 2	Hs.282855	64864	RFXDC2
7.49857	0.064183	6.728167	0.07327	1.71	Down	0.001382644	AW139179	212373_at	MRNA; cDNA DKFZp686G22120 (from clone DKFZp686G22120)	Hs.592737	-	-
4.874247	0.092789	5.644403	0.085675	1.71	Up	0.003658102	AI469960	230653_at	Small EDRK-rich factor 1A (telomeric)	Hs.202179	8293	SERF1A
9.078147	0.120409	8.308207	0.041976	1.71	Down	0.003793671	NM_001273	201182_s_at	Chromodomain helicase DNA binding protein 4	Hs.162233	1108	CHD4
6.667453	0.085503	5.89762	0.052854	1.71	Down	0.001562296	AW471145	226279_at	Protease, serine, 23	Hs.25338	11098	PRSS23
6.470557	0.085189	7.24033	0.220489	1.71	Up	0.031180739	NM_005414	206675_s_at	SKI-like oncogene	Hs.581632	6498	SKIL
6.44419	0.10604	7.213113	0.043044	1.7	Up	0.002555183	AI821935	241457_at	F-box and leucine-rich repeat protein 7	Hs.433057	23194	FBXL7
4.284377	0.049227	5.05291	0.139134	1.7	Up	0.006483372	AF081583	209504_s_at	Pleckstrin homology domain containing, family B (evectins) member 1	Hs.445489	58473	PLEKHB1
5.164093	0.08613	5.932457	0.04564	1.7	Up	0.001400353	AL831967	1553971_a_at	Opposite strand transcription unit to STAG3	Hs.556063	352954	GATS
6.79688	0.155727	7.56441	0.101058	1.7	Up	0.014441871	AL022328	206106_at	-	-	-	-
6.04984	0.098467	6.817273	0.210166	1.7	Up	0.029748177	AA843122	235803_at	-	-	-	-
3.88502	0.028123	4.65238	0.169853	1.7	Up	0.011185287	BU739339	1556606_at	Neuron navigator 2	Hs.551898	89797	NAV2
10.2771	0.10017	9.50991	0.070921	1.7	Down	0.003339795	NM_015874	207785_s_at	Recombining binding protein suppressor of hairless (Drosophila)	Hs.479396	3516	RBPSUH
5.610163	0.15649	6.376797	0.055742	1.7	Up	0.009918982	AL133570	232535_at	MRNA; cDNA DKFZp434L201 (from clone DKFZp434L201)	Hs.594486	-	-
8.69285	0.023667	7.926457	0.139434	1.7	Down	0.005620927	AI823917	227931_at	MRNA; cDNA DKFZp686D22106 (from clone DKFZp686D22106)	Hs.445036	-	-
11.7045	0.062921	10.938167	0.150065	1.7	Down	0.009243399	NM_005952	208581_x_at	Metallothionein 1X	Hs.374950	4501	MT1X
8.25168	0.160247	9.01749	0.091923	1.7	Up	0.014314252	AU145293	222111_at	Transcribed locus, moderately similar to NP_001013658.1  protein LOC387873 [Homo sapiens]	Hs.595874	-	-
4.293663	0.118024	5.059383	0.058348	1.7	Up	0.004350978	NM_000860	203914_x_at	Hydroxyprostaglandin dehydrogenase 15-(NAD)	Hs.77348	3248	HPGD
7.118713	0.087081	6.353313	0.062842	1.7	Down	0.002048696	NM_030379	207034_s_at	GLI-Kruppel family member GLI2	-	2736	-
8.78364	0.090003	8.01851	0.077423	1.7	Down	0.002983012	BF511685	201718_s_at	Erythrocyte membrane protein band 4.1-like 2	Hs.486470	2037	EPB41L2
6.382503	0.078833	7.147623	0.240863	1.7	Up	0.039202053	AI632223	226804_at	Family with sequence similarity 20, member A	Hs.268874	54757	FAM20A
7.268323	0.106652	6.50363	0.242064	1.7	Down	0.04452274	M55575	210653_s_at	Branched chain keto acid dehydrogenase E1, beta polypeptide (maple syrup urine disease)	Hs.436387	594	BCKDHB
7.606467	0.099107	8.370743	0.08528	1.7	Up	0.004271328	AW165999	228485_s_at	Solute carrier family 44, member 1	Hs.573495	23446	SLC44A1
5.367427	0.101981	4.603743	0.108208	1.7	Down	0.006809883	AI492892	235180_at	Serine/threonine/tyrosine interacting protein	Hs.364980	6815	STYX
5.914423	0.067311	6.67795	0.02864	1.7	Up	0.000476	AW977527	235668_at	Transcribed locus	Hs.611098	-	-
4.787003	0.060344	4.023727	0.036142	1.7	Down	0.000409284	W01876	1565867_a_at	Zinc finger CCCH-type containing 11A	Hs.532399	9877	ZC3H11A
5.347367	0.149554	4.584143	0.045084	1.7	Down	0.008124598	AA731709	222290_at	Olfactory receptor, family 2, subfamily A, member 9 pseudogene	Hs.591830	441295	OR2A9P
6.293063	0.141212	5.52984	0.076567	1.7	Down	0.008962253	AL525504	212384_at	HLA-B associated transcript 1	Hs.254042	7919	BAT1
6.07437	0.122982	6.83655	0.181471	1.7	Up	0.025425341	AL040178	228618_at	Platelet endothelial aggregation receptor 1	Hs.591470	375033	PEAR1
5.15919	0.151341	4.397297	0.106661	1.7	Down	0.014672054	BF358386	242405_at	Mastermind-like 2 (Drosophila)	Hs.428214	84441	MAML2
5.181057	0.118151	4.419513	0.101817	1.7	Down	0.008145005	T78074	236386_at	-	-	-	-
8.829337	0.102086	8.068083	0.190135	1.69	Down	0.024286093	BC005193	222502_s_at	Ubiquitin-fold modifier 1	Hs.652145	51569	UFM1
6.43494	0.146012	7.19563	0.109429	1.69	Up	0.014043445	BC005907	211732_x_at	Histamine N-methyltransferase	Hs.42151	3176	HNMT
10.106457	0.095101	10.866667	0.13668	1.69	Up	0.010295441	D28482	209868_s_at	RNA binding motif, single stranded interacting protein 1	Hs.470412	5937	RBMS1
5.98855	0.049035	6.748533	0.181185	1.69	Up	0.015490245	NM_020382	220200_s_at	SET domain containing (lysine methyltransferase) 8	Hs.652395	387893	SETD8
8.314457	0.069963	9.07439	0.11104	1.69	Up	0.00442153	NM_024572	219271_at	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 14 (GalNAc-T14)	Hs.468058	79623	GALNT14
6.757897	0.062157	5.99846	0.056712	1.69	Down	0.000834602	NM_001987	205585_at	Ets variant gene 6 (TEL oncogene)	Hs.504765	2120	ETV6
11.235933	0.092342	10.477233	0.134882	1.69	Down	0.009723662	NM_002851	204469_at	Protein tyrosine phosphatase, receptor-type, Z polypeptide 1	Hs.489824	5803	PTPRZ1
4.919573	0.059971	4.161347	0.095265	1.69	Down	0.00253148	M61870	1562133_x_at	Similar to 40S ribosomal protein S16	Hs.55304	729903	LOC729903
9.05776	0.156346	9.815637	0.175347	1.69	Up	0.03209668	M22865	209366_x_at	Cytochrome b5 type A (microsomal)	Hs.465413	1528	CYB5A
7.075237	0.086708	6.31796	0.046876	1.69	Down	0.001543654	NM_005296	206960_at	G protein-coupled receptor 23	Hs.522701	2846	GPR23
6.595523	0.11072	7.35278	0.158272	1.69	Up	0.017241096	BC036508	1559156_at	Protein inhibitor of activated STAT, 1	Hs.162458	8554	PIAS1
8.030417	0.174762	7.273823	0.146555	1.69	Down	0.029454533	BE672260	225612_s_at	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 5	Hs.208267	84002	B3GNT5
4.323117	0.183114	3.566533	0.004887	1.69	Down	0.014490394	AI022387	213472_at	Heterogeneous nuclear ribonucleoprotein H1 (H)	Hs.604001	3187	HNRPH1
5.43475	0.109956	6.19105	0.057729	1.69	Up	0.003676304	AA156240	212444_at	CDNA clone IMAGE:6025865	Hs.632997	-	-
7.32588	0.116947	6.569647	0.136845	1.69	Down	0.013683774	AI670947	229116_at	CDNA clone IMAGE:30721737	Hs.555917	-	-
8.246083	0.044969	7.49003	0.117448	1.69	Down	0.003854785	U80736	215108_x_at	Trinucleotide repeat containing 9	Hs.460789	27324	TNRC9
5.584187	0.159278	4.82873	0.141569	1.69	Down	0.023903778	BE379761	235852_at	Stonin 2	Hs.14248	85439	STON2
6.70632	0.134743	5.950873	0.081279	1.69	Down	0.008643245	BC046147	1555677_s_at	-	-	-	-
5.76606	0.036415	5.011213	0.029378	1.69	Down	8.63E-05	BE465380	231016_s_at	Aryl hydrocarbon receptor nuclear translocator	Hs.632446	405	ARNT
5.105547	0.109873	4.350827	0.116499	1.69	Down	0.009219568	AL514445	204338_s_at	RGS4	-	-	-
6.577463	0.075156	5.823113	0.077466	1.69	Down	0.002205004	AI829089	222897_s_at	Zinc finger protein 64 homolog (mouse)	Hs.473082	55734	ZFP64
9.562007	0.046044	8.80771	0.04656	1.69	Down	0.000324315	NM_005103	203562_at	Fasciculation and elongation protein zeta 1 (zygin I)	Hs.224008	9638	FEZ1
5.844053	0.143454	5.09016	0.015193	1.69	Down	0.006400852	AW665790	1557292_a_at	Mucolipin 3	Hs.535239	55283	MCOLN3
4.148633	0.136162	4.902027	0.053578	1.69	Up	0.006750079	AW664903	240061_at	Hypothetical protein LOC54103	Hs.186649	54103	LOC54103
4.397763	0.029881	5.150603	0.04687	1.69	Up	0.000172013	AI363206	1559266_s_at	Hypothetical protein LOC387640	Hs.350848	387640	FLJ45187
7.454057	0.091732	6.701317	0.143255	1.68	Down	0.011465761	NM_018964	218928_s_at	Solute carrier family 37 (glycerol-3-phosphate transporter), member 1	Hs.547009	54020	SLC37A1
5.413177	0.013806	6.164817	0.10524	1.68	Up	0.002099061	NM_003033	208322_s_at	ST3 beta-galactoside alpha-2,3-sialyltransferase 1	Hs.584803	6482	ST3GAL1
7.070003	0.114552	6.318423	0.102959	1.68	Down	0.008162408	AA554045	222773_s_at	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 12 (GalNAc-T12)	Hs.47099	79695	GALNT12
7.000017	0.144742	7.751483	0.03459	1.68	Up	0.007233321	BE616972	227580_s_at	Transcribed locus	Hs.592281	-	-
5.065157	0.065836	5.815883	0.115831	1.68	Up	0.004881806	AW975050	222274_at	FLJ31568 protein	Hs.386693	150244	FLJ31568
7.57029	0.073491	6.819597	0.214005	1.68	Down	0.02944283	AL042120	242665_at	Formin-like 2	Hs.149566	114793	FMNL2
12.929467	0.010596	12.1788	0.053888	1.68	Down	0.000165942	AI671581	231061_at	Transcribed locus, moderately similar to NP_001037755.1  protein LOC686883 [Rattus norvegicus]	Hs.642978	-	-
8.529943	0.007966	7.77977	0.060948	1.68	Down	0.000258734	AF493872	1555765_a_at	Guanine nucleotide binding protein (G protein), gamma 4	Hs.591531	2786	GNG4
7.284647	0.05953	6.534497	0.005161	1.68	Down	0.00023166	AF109294	211363_s_at	Methylthioadenosine phosphorylase	Hs.193268	4507	MTAP
5.651757	0.027454	6.40109	0.100195	1.68	Up	0.001958921	BC004474	1558212_at	Hypothetical LOC401491	Hs.416043	401491	FLJ35024
9.96655	0.057191	9.21745	0.159919	1.68	Down	0.011594521	NM_017445	208579_x_at	H2B histone family, member S	-	54145	-
7.073623	0.14261	7.822347	0.158501	1.68	Up	0.024636301	H48516	1556821_x_at	Deleted in lymphocytic leukemia, 2	Hs.547964	8847	DLEU2
5.159743	0.05728	5.90808	0.142887	1.68	Up	0.008272043	H17038	226612_at	Similar to CG4502-PA	Hs.126856	134111	FLJ25076
8.485783	0.082875	7.737943	0.132477	1.68	Down	0.008738748	AI339426	228990_at	Chromosome 1 open reading frame 79	Hs.632377	85028	C1orf79
5.46526	0.096603	4.717737	0.044886	1.68	Down	0.00217165	AW117765	1556009_at	Peroxisome biogenesis factor 13	Hs.567316	5194	PEX13
4.622083	0.155167	5.36942	0.059664	1.68	Up	0.010860154	AF180475	210867_at	CCR4-NOT transcription complex, subunit 4	Hs.490224	4850	CNOT4
9.472657	0.045383	8.725643	0.067968	1.68	Down	0.000795093	BC004472	210892_s_at	General transcription factor II, i	Hs.647041	2969	GTF2I
6.61159	0.082321	7.358583	0.166897	1.68	Up	0.015942905	NM_018275	220659_s_at	Chromosome 7 open reading frame 43	Hs.533139	55262	C7orf43
4.978167	0.147637	4.231477	0.138876	1.68	Down	0.021131598	AJ224168	1564911_at	Matrin 3	Hs.268939	9782	MATR3
6.611733	0.045255	7.35761	0.089552	1.68	Up	0.001748526	M62324	213138_at	AT rich interactive domain 5A (MRF1-like)	Hs.920	10865	ARID5A
7.66419	0.031893	6.918487	0.12308	1.68	Down	0.00421966	AA580691	1557081_at	RNA binding motif protein 25	Hs.531106	58517	RBM25
8.104363	0.050525	8.849987	0.077998	1.68	Up	0.001309347	AI340239	204315_s_at	G-2 and S-phase expressed 1	Hs.386189	51512	GTSE1
6.46239	0.149091	5.71688	0.133073	1.68	Down	0.02028786	AA531287	235468_at	Transcribed locus	Hs.135229	-	-
9.082453	0.085417	8.33827	0.073508	1.68	Down	0.002725045	W80468	226675_s_at	Metastasis associated lung adenocarcinoma transcript 1 (non-coding RNA)	Hs.642877	378938	MALAT1
7.4777	0.13662	6.733643	0.191733	1.67	Down	0.034169771	AA194584	212851_at	DCN1, defective in cullin neddylation 1, domain containing 4 (S. cerevisiae)	Hs.605388	23142	DCUN1D4
5.70461	0.068973	4.960917	0.023418	1.67	Down	0.000518552	X61094	215891_s_at	GM2 ganglioside activator	Hs.483873	2760	GM2A
5.790763	0.038489	5.04797	0.048502	1.67	Down	0.000276751	J05008	222802_at	endothelin 1	-	1906	-
6.097663	0.15551	6.840247	0.176572	1.67	Up	0.034314326	BE046461	215303_at	Clones 24632 and 24634 mRNA sequence	Hs.593611	-	-
3.974807	0.046919	4.717387	0.061308	1.67	Up	0.000653152	AI733564	236439_at	B-cell CLL/lymphoma 6 (zinc finger protein 51)	Hs.478588	604	BCL6
5.218813	0.148512	4.476367	0.091769	1.67	Down	0.013128458	AI732913	231257_at	Transcription elongation regulator 1-like	Hs.126575	256536	TCERG1L
6.526833	0.134485	5.784867	0.145456	1.67	Down	0.020026694	NM_005207	206184_at	V-crk sarcoma virus CT10 oncogene homolog (avian)-like	Hs.592205	1399	CRKL
6.25284	0.104908	5.51105	0.119254	1.67	Down	0.009516108	Z25430	211085_s_at	Serine/threonine kinase 4	Hs.472838	6789	STK4
6.508597	0.018669	5.767543	0.034905	1.67	Down	4.79E-05	BC028290	1554701_a_at	TBC1 domain family, member 16	Hs.369819	125058	TBC1D16
6.905697	0.101769	6.164933	0.093913	1.67	Down	0.005888526	NM_000722	207050_at	Calcium channel, voltage-dependent, alpha 2/delta subunit 1	Hs.282151	781	CACNA2D1
6.242993	0.125577	6.98369	0.117046	1.67	Up	0.012499073	BC002669	209261_s_at	Nuclear receptor subfamily 2, group F, member 6	Hs.466148	2063	NR2F6
6.70767	0.057279	5.966977	0.07158	1.67	Down	0.00127506	BG168850	238706_at	PAP associated domain containing 4	Hs.418198	167153	PAPD4
5.20928	0.05257	5.949903	0.172343	1.67	Up	0.014727331	NM_000248	207233_s_at	Microphthalmia-associated transcription factor	Hs.166017	4286	MITF
8.500637	0.074957	7.760057	0.118723	1.67	Down	0.006192897	AI761561	202934_at	Hexokinase 2	Hs.591588	3099	HK2
7.038463	0.078153	7.77899	0.116211	1.67	Up	0.006137916	AI672159	226550_at	Homo sapiens, Similar to LOC169932, clone IMAGE:4499203, mRNA	Hs.91389	-	-
6.403843	0.166606	5.66346	0.029121	1.67	Down	0.011897697	BE674055	236109_at	RNA pseudouridylate synthase domain containing 4	Hs.150458	84881	RPUSD4
5.945947	0.073221	6.686247	0.009577	1.67	Up	0.000556572	AF070592	212921_at	SET and MYND domain containing 2	Hs.66170	56950	SMYD2
9.459653	0.118463	10.199167	0.067621	1.67	Up	0.005611425	NM_003507	203706_s_at	Frizzled homolog 7 (Drosophila)	Hs.173859	8324	FZD7
7.150963	0.106924	6.411767	0.167718	1.67	Down	0.020539227	AF242522	211392_s_at	POZ (BTB) and AT hook containing zinc finger 1	-	23598	-
7.62474	0.015757	8.363867	0.115103	1.67	Up	0.003128921	U28169	211385_x_at	Sulfotransferase family, cytosolic, 1A, phenol-preferring, member 2	Hs.546304	6799	SULT1A2
6.93835	0.065322	6.199517	0.173354	1.67	Down	0.016288702	AI242023	240458_at	Inositol 1,4,5-triphosphate receptor, type 2	Hs.512235	3709	ITPR2
6.558907	0.048814	5.82009	0.13756	1.67	Down	0.007172318	BF510098	235129_at	Protein phosphatase 1, regulatory (inhibitor) subunit 1A	Hs.505662	5502	PPP1R1A
9.496687	0.102777	8.758433	0.097236	1.67	Down	0.006436726	NM_001356	201211_s_at	DEAD (Asp-Glu-Ala-Asp) box polypeptide 3, X-linked	Hs.380774	1654	DDX3X
7.86911	0.163998	8.607277	0.062896	1.67	Up	0.01366722	AI624156	235534_at	CDNA clone IMAGE:5723825	Hs.153944	-	-
5.355417	0.111853	4.6174	0.107218	1.67	Down	0.008884234	AC_002985	222222_s_at	-	-	-	-
5.314853	0.082587	6.0522	0.092711	1.67	Up	0.004031417	AU158442	215555_at	Chromosome 1 open reading frame 63	Hs.259412	57035	C1orf63
8.863827	0.0966	8.126587	0.136024	1.67	Down	0.011520064	M65254	202886_s_at	Protein phosphatase 2 (formerly 2A), regulatory subunit A (PR 65), beta isoform	Hs.584790	5519	PPP2R1B
5.372933	0.013445	6.11014	0.111926	1.67	Up	0.002825678	W94001	227394_at	Neural cell adhesion molecule 1	Hs.503878	4684	NCAM1
6.1943	0.142265	5.458033	0.05057	1.67	Down	0.008181864	NM_007236	207993_s_at	Calcium binding protein P22	Hs.406234	11261	CHP
8.91988	0.064186	8.183813	0.079735	1.67	Down	0.001981489	NM_004485	205184_at	Guanine nucleotide binding protein (G protein), gamma 4	Hs.591531	2786	GNG4
9.22482	0.027155	9.960667	0.031484	1.67	Up	5.99E-05	NM_016245	217989_at	Hydroxysteroid (17-beta) dehydrogenase 11	Hs.282984	51170	HSD17B11
7.79773	0.112409	8.53338	0.119888	1.67	Up	0.011021267	NM_001055	203615_x_at	Sulfotransferase family, cytosolic, 1A, phenol-preferring, member 1	Hs.567342	6817	SULT1A1
8.05893	0.033954	7.32334	0.024695	1.67	Down	6.23E-05	AF314544	222634_s_at	Transducin (beta)-like 1X-linked receptor 1	Hs.581171	79718	TBL1XR1
4.34824	0.097645	5.08375	0.075073	1.66	Up	0.003950679	H04482	243287_s_at	Transcribed locus	Hs.651367	-	-
8.219347	0.053324	7.483863	0.10812	1.66	Down	0.003652136	AU146738	233421_s_at	Nucleoporin 133kDa	Hs.12457	55746	NUP133
6.697437	0.011338	5.962143	0.074291	1.66	Down	0.000611498	AI890356	230441_at	KIAA1909 protein	Hs.535800	153478	KIAA1909
5.673573	0.167605	4.93923	0.13152	1.66	Down	0.026129227	BF196457	204750_s_at	Desmocollin 2	Hs.95612	1824	DSC2
8.8099	0.070944	8.075627	0.086393	1.66	Down	0.002779885	N63576	209169_at	Glycoprotein M6B	Hs.495710	2824	GPM6B
8.42628	0.065015	7.692023	0.070602	1.66	Down	0.001568582	W72516	201430_s_at	Dihydropyrimidinase-like 3	Hs.519659	1809	DPYSL3
6.29756	0.081533	5.563543	0.086847	1.66	Down	0.003520849	NM_003500	205364_at	Acyl-Coenzyme A oxidase 2, branched chain	Hs.444959	8309	ACOX2
6.200593	0.110337	5.466627	0.078537	1.66	Down	0.005619259	AA448694	242499_at	U2 small nuclear RNA auxiliary factor 1	Hs.365116	7307	U2AF1
8.12847	0.086476	8.862303	0.096044	1.66	Up	0.004747562	N52532	212451_at	KIAA0256 gene product	Hs.9997	9728	KIAA0256
3.858703	0.101143	4.59242	0.123693	1.66	Up	0.010091373	AW157535	214120_at	Ret finger protein-like 1 antisense	Hs.167750	10740	RFPL1S
4.685137	0.027193	5.41824	0.145826	1.66	Up	0.007805377	AA780295	238752_at	Glycosylphosphatidylinositol specific phospholipase D1	Hs.591810	2822	GPLD1
7.292003	0.084418	8.024923	0.0182	1.66	Up	0.001056729	AL022726	209292_at	-	-	-	-
8.336887	0.150262	9.06977	0.080297	1.66	Up	0.012628627	NM_003620	204566_at	Protein phosphatase 1D magnesium-dependent, delta isoform	Hs.591184	8493	PPM1D
4.780013	0.141312	5.512567	0.068946	1.66	Up	0.009596788	W95007	1557418_at	Acyl-CoA synthetase long-chain family member 4	Hs.268785	2182	ACSL4
9.97077	0.159494	10.7032	0.042	1.66	Up	0.011326717	AA554833	226084_at	Microtubule-associated protein 1B	Hs.584777	4131	MAP1B
6.560117	0.134909	5.827997	0.063631	1.66	Down	0.007996571	AL096740	212404_s_at	ubiquitin protein ligase E3B	-	89910	-
3.910973	0.054831	4.64306	0.052992	1.66	Up	0.000657891	AI218358	242931_at	-	-	-	-
7.82856	0.049517	8.56044	0.079561	1.66	Up	0.001450517	BG252666	214594_x_at	-	-	-	-
4.528017	0.028422	5.25982	0.126065	1.66	Up	0.004794294	AL136924	209684_at	Ras and Rab interactor 2	Hs.472270	54453	RIN2
5.21092	0.099964	5.9426	0.138941	1.66	Up	0.012901747	AF086037	1562194_at	Zinc finger homeobox 1b	Hs.34871	9839	ZFHX1B
10.478067	0.021685	9.74799	0.042411	1.66	Down	0.000105703	AW594320	228245_s_at	Ovostatin 2	Hs.524331	144203	OVOS2
5.511207	0.022742	4.781723	0.105683	1.66	Down	0.002514083	BF447897	230106_at	ZXD family zinc finger C	Hs.440049	79364	ZXDC
6.011037	0.183422	6.73959	0.161533	1.66	Up	0.040704464	AB037791	225327_at	KIAA1370	Hs.152385	56204	KIAA1370
8.15077	0.042397	8.87892	0.081965	1.66	Up	0.00139505	NM_002149	205462_s_at	Hippocalcin-like 1	Hs.580427	3241	HPCAL1
8.67118	0.157711	9.399223	0.119842	1.66	Up	0.021287138	N80935	49111_at	MRNA; cDNA DKFZp762M127 (from clone DKFZp762M127)	Hs.568928	-	-
6.22412	0.075587	5.496263	0.070877	1.66	Down	0.002163779	AK027075	217310_s_at	Forkhead box J3	Hs.26023	22887	FOXJ3
4.53129	0.034515	5.259097	0.138393	1.66	Up	0.006969609	AI285884	238154_at	Centrosomal protein 70kDa	Hs.531962	80321	CEP70
4.6153	0.061275	5.342353	0.101443	1.66	Up	0.00357838	AK024956	232726_at	Mastermind-like 3 (Drosophila)	Hs.586165	55534	MAML3
5.93944	0.158917	5.21298	0.191588	1.65	Down	0.043310004	BC011022	1570360_s_at	DEAD (Asp-Glu-Ala-Asp) box polypeptide 3, Y-linked	Hs.99120	8653	DDX3Y
7.877687	0.143892	7.151357	0.156778	1.65	Down	0.0269481	AF270513	224374_s_at	Elastin microfibril interfacer 2	Hs.532815	84034	EMILIN2
7.033113	0.103211	6.306897	0.179529	1.65	Down	0.024741285	U16797	202669_s_at	Ephrin-B2	Hs.149239	1948	EFNB2
4.979837	0.071597	5.705843	0.218284	1.65	Up	0.034173768	AF080586	211226_at	Galanin receptor 2	Hs.514496	8811	GALR2
4.30689	0.082213	5.032527	0.186577	1.65	Up	0.023607102	NM_003220	204654_s_at	Transcription factor AP-2 alpha (activating enhancer binding protein 2 alpha)	Hs.519880	7020	TFAP2A
6.157343	0.018092	5.432073	0.082808	1.65	Down	0.001024253	M97935	affx-humisgf3a/m97935_5_at	signal transducer and activator of transcription 1, 91kDa	-	6772	-
7.06341	0.036428	6.338257	0.080121	1.65	Down	0.001183427	NM_024792	218898_at	Family with sequence similarity 57, member A	Hs.154396	79850	FAM57A
8.794807	0.16064	8.0703	0.116488	1.65	Down	0.021748731	AB028976	212845_at	Sterile alpha motif domain containing 4A	Hs.98259	23034	SAMD4A
7.271137	0.054956	6.546907	0.194415	1.65	Down	0.023070577	NM_015365	1553219_a_at	Alport syndrome, mental retardation, midface hypoplasia and elliptocytosis chromosomal region, gene 1	Hs.481208	9949	AMMECR1
5.95934	0.171125	6.68349	0.179374	1.65	Up	0.043198538	AA446953	241749_at	Similar to RIKEN cDNA 2310039E09	Hs.99004	347273	LOC347273
7.128157	0.111071	6.40429	0.093162	1.65	Down	0.007526193	AI739378	222873_s_at	Euchromatic histone-lysine N-methyltransferase 1	Hs.495511	79813	EHMT1
6.72841	0.1107	7.452237	0.041111	1.65	Up	0.003589553	AW303865	228124_at	Abhydrolase domain containing 12	Hs.441550	26090	ABHD12
4.90393	0.040932	5.627727	0.081944	1.65	Up	0.001387497	S69232	33494_at	Electron-transferring-flavoprotein dehydrogenase	Hs.155729	2110	ETFDH
6.168453	0.036338	5.44472	0.078663	1.65	Down	0.001123333	BC032313	1552773_at	C-type lectin domain family 4, member D	Hs.351811	338339	CLEC4D
7.62926	0.097574	6.90635	0.177674	1.65	Down	0.023452505	AA988323	229759_s_at	Ventricular zone expressed PH domain homolog 1 (zebrafish)	Hs.127657	79674	VEPH1
9.35178	0.036689	8.628933	0.082691	1.65	Down	0.001329976	NM_030804	221245_s_at	-	-	-	-
