Grp1 Mean	Grp1 SEM	Grp2 Mean	Grp2 SEM	Ratio	Direction	p-value	Gene Identifier	Other ID	Gene Name	UG Cluster	LocusLink	Gene ID
7.145537	0.062724	6.32706	0.138816	1.76	Down	0.00579544	BC007230	1554242_a_at	Coagulation factor C homolog, cochlin (Limulus polyphemus)	Hs.21016	1690	COCH
9.34144	0.120936	8.52358	0.089467	1.76	Down	0.005554986	BC005359	202543_s_at	Glia maturation factor, beta	Hs.151413	2764	GMFB
7.86911	0.064381	7.051413	0.232099	1.76	Down	0.027406681	AI439752	235451_at	SMAD family member 5	Hs.167700	4090	SMAD5
9.426947	0.074875	10.2443	0.155838	1.76	Up	0.009120677	BC021286	1554340_a_at	Chromosome 1 open reading frame 187	Hs.632364	374946	C1orf187
7.838513	0.085728	7.02143	0.026843	1.76	Down	0.000810206	AI754416	209287_s_at	CDC42 effector protein (Rho GTPase binding) 3	Hs.369574	10602	CDC42EP3
11.008267	0.060291	10.191663	0.146889	1.76	Down	0.006777362	AI631159	202497_x_at	Solute carrier family 2 (facilitated glucose transporter), member 3	Hs.419240	6515	SLC2A3
8.617053	0.178964	7.801463	0.120929	1.76	Down	0.01950233	BF593940	212459_x_at	Succinate-CoA ligase, GDP-forming, beta subunit	Hs.602880	8801	SUCLG2
6.447907	0.146299	5.63271	0.105797	1.76	Down	0.010697337	AK025482	234726_s_at	Transmembrane protein 168	Hs.121847	64418	TMEM168
7.6229	0.136842	6.807887	0.139967	1.76	Down	0.014103748	BE813017	222302_at	SHC (Src homology 2 domain containing) transforming protein 3	Hs.137570	53358	SHC3
7.861137	0.104074	8.675363	0.195462	1.76	Up	0.021261313	Y16521	212864_at	CDP-diacylglycerol synthase (phosphatidate cytidylyltransferase) 2	Hs.472027	8760	CDS2
10.6666	0.09836	9.852543	0.190191	1.76	Down	0.01907284	N71874	226884_at	Leucine rich repeat neuronal 1	Hs.163244	57633	LRRN1
4.536487	0.129321	5.350513	0.122707	1.76	Up	0.010290316	AA811257	237459_at	PCTAIRE protein kinase 2	Hs.506415	5128	PCTK2
6.671493	0.108335	7.484497	0.081092	1.76	Up	0.003864013	AI703321	231227_at	Transcribed locus	Hs.643085	-	-
9.962187	0.165888	9.149223	0.09121	1.76	Down	0.012702215	NM_002607	205463_s_at	Platelet-derived growth factor alpha polypeptide	Hs.645488	5154	PDGFA
6.9663	0.147347	6.153493	0.208695	1.76	Down	0.033483484	BF966183	215531_s_at	Gamma-aminobutyric acid (GABA) A receptor, alpha 5	Hs.612087	2558	GABRA5
11.4002	0.054731	10.5875	0.179744	1.76	Down	0.012394961	AI091079	214853_s_at	Transcribed locus	Hs.644001	-	-
4.97556	0.115064	4.163	0.181674	1.76	Down	0.019460503	BE674528	229327_s_at	V-maf musculoaponeurotic fibrosarcoma oncogene homolog (avian)	Hs.134859	4094	MAF
7.02414	0.13816	7.836663	0.076364	1.76	Up	0.006757905	NM_024910	219627_at	Zinc finger family member 767	Hs.520785	79970	ZNF767
7.41046	0.069602	6.598967	0.139882	1.76	Down	0.006543845	NM_002773	202525_at	Protease, serine, 8 (prostasin)	Hs.75799	5652	PRSS8
5.587513	0.10731	4.776123	0.115926	1.75	Down	0.006808264	AF160212	202549_at	VAMP (vesicle-associated membrane protein)-associated protein B and C	Hs.182625	9217	VAPB
6.79688	0.155727	7.60784	0.087508	1.75	Up	0.010497956	AL022328	206106_at	-	-	-	-
8.702273	0.05771	7.891573	0.080269	1.75	Down	0.001204878	AI700633	212812_at	Serine incorporator 5	Hs.288232	256987	SERINC5
5.172573	0.044907	5.982677	0.054713	1.75	Up	0.000332579	W04694	1565886_at	Transient receptor potential cation channel, subfamily M, member 7	Hs.512894	54822	TRPM7
7.242577	0.066963	8.052627	0.23839	1.75	Up	0.030748675	NM_004352	205747_at	Cerebellin 1 precursor	Hs.458423	869	CBLN1
6.429657	0.075217	5.61976	0.163861	1.75	Down	0.010889582	BC000993	223881_at	Islet cell autoantigen 1,69kDa-like	Hs.516629	130026	ICA1L
4.44165	0.159854	3.63223	0.040647	1.75	Down	0.008001754	NM_024717	220122_at	Multiple C2 domains, transmembrane 1	Hs.591248	79772	MCTP1
8.135933	0.024492	8.944817	0.052173	1.75	Up	0.000149559	AI752257	212684_at	Zinc finger protein 3	Hs.435302	7551	ZNF3
7.397907	0.126065	6.58912	0.089111	1.75	Down	0.006344856	NM_002428	203365_s_at	Matrix metallopeptidase 15 (membrane-inserted)	Hs.80343	4324	MMP15
8.101923	0.117993	8.910187	0.201794	1.75	Up	0.025872471	T58129	1555935_s_at	Hormonally upregulated Neu-associated kinase	Hs.109437	30811	HUNK
8.319617	0.058724	7.513443	0.141478	1.75	Down	0.006242376	NM_001261	203198_at	Cyclin-dependent kinase 9 (CDC2-related kinase)	Hs.557646	1025	CDK9
4.989827	0.165682	5.795757	0.210171	1.75	Up	0.03949474	NM_001307	202790_at	Claudin 7	Hs.513915	1366	CLDN7
6.053703	0.113917	5.24784	0.132075	1.75	Down	0.009878437	AF090896	215150_at	-	-	-	-
7.600843	0.096769	6.79557	0.053627	1.75	Down	0.001893152	BC005882	221704_s_at	Vacuolar protein sorting 37 homolog B (S. cerevisiae)	Hs.507162	79720	VPS37B
8.2575	0.134537	9.062483	0.040967	1.75	Up	0.004611124	AA502936	230621_at	Isoamyl acetate-hydrolyzing esterase 1 homolog (S. cerevisiae)	Hs.652177	285148	IAH1
8.56597	0.02919	7.761013	0.187189	1.75	Down	0.013169749	BF433429	212382_at	Transcription factor 4	Hs.569908	6925	TCF4
7.66419	0.031893	6.859347	0.062837	1.75	Down	0.000335249	AA580691	1557081_at	RNA binding motif protein 25	Hs.531106	58517	RBM25
8.079817	0.059036	8.884243	0.020826	1.75	Up	0.000211453	AI432196	201865_x_at	Transcribed locus	Hs.649814	-	-
6.403843	0.166606	5.599517	0.096773	1.75	Down	0.013979274	BE674055	236109_at	RNA pseudouridylate synthase domain containing 4	Hs.150458	84881	RPUSD4
6.045623	0.052234	6.849863	0.128371	1.75	Up	0.00438648	BF434321	229312_s_at	G kinase anchoring protein 1	Hs.522255	80318	GKAP1
8.15828	0.065133	7.354183	0.184413	1.75	Down	0.014715256	AW043782	234985_at	Transcribed locus	Hs.608194	-	-
5.985	0.044511	5.181593	0.08609	1.75	Down	0.001156073	BE741869	225867_at	Vasorin	Hs.372579	114990	VASN
4.129047	0.029943	4.93175	0.189786	1.74	Up	0.013942693	AL520272	226582_at	Hypothetical gene supported by BC009385	Hs.19193	400043	LOC400043
9.574373	0.034517	8.771727	0.154919	1.74	Down	0.00719524	NM_001431	201719_s_at	Erythrocyte membrane protein band 4.1-like 2	Hs.486470	2037	EPB41L2
4.749897	0.146589	5.552133	0.156388	1.74	Up	0.020074653	BF791376	228684_at	Zinc finger protein 503	Hs.195710	84858	ZNF503
9.893383	0.174822	10.695467	0.024113	1.74	Up	0.01045754	BF593382	225278_at	Protein kinase, AMP-activated, beta 2 non-catalytic subunit	Hs.50732	5565	PRKAB2
5.964063	0.018438	5.1625	0.166212	1.74	Down	0.008691631	AI276403	235337_at	SERTA domain containing 4	Hs.600545	56256	SERTAD4
9.142973	0.065374	8.341747	0.086526	1.74	Down	0.00178941	AV724266	227260_at	Ankyrin repeat domain 10	Hs.525163	55608	ANKRD10
5.137803	0.126144	4.336873	0.045999	1.74	Down	0.003966336	NM_003236	205016_at	Transforming growth factor, alpha	Hs.170009	7039	TGFA
7.524227	0.068406	6.72332	0.1635	1.74	Down	0.010666908	AW206458	230102_at	Ets variant gene 5 (ets-related molecule)	Hs.43697	2119	ETV5
6.364013	0.092101	7.164343	0.160876	1.74	Up	0.012473361	AV700050	228835_at	-	-	-	-
7.77004	0.081149	6.970063	0.127695	1.74	Down	0.006139205	NM_004955	201802_at	Solute carrier family 29 (nucleoside transporters), member 1	Hs.25450	2030	SLC29A1
7.78995	0.096358	8.58969	0.133993	1.74	Up	0.00836568	AW575465	221744_at	WD repeat domain 68	Hs.410596	10238	WDR68
7.23394	0.112022	6.434243	0.165463	1.74	Down	0.016101377	NM_002668	201136_at	Proteolipid protein 2 (colonic epithelium-enriched)	Hs.77422	5355	PLP2
5.21092	0.099964	6.010313	0.102743	1.74	Up	0.005068505	AF086037	1562194_at	Zinc finger homeobox 1b	Hs.34871	9839	ZFHX1B
5.12438	0.131754	5.923523	0.200917	1.74	Up	0.02921156	NM_004923	219786_at	Metallothionein-like 5, testis-specific (tesmin)	Hs.145932	9633	MTL5
7.482797	0.087067	6.68389	0.053502	1.74	Down	0.001445058	BM976939	1556012_at	Kelch domain containing 7A	Hs.406913	127707	KLHDC7A
9.75689	0.05697	8.95839	0.057923	1.74	Down	0.000600931	AF063591	209583_s_at	CD200 molecule	Hs.79015	4345	CD200
5.545927	0.17506	4.74884	0.202844	1.74	Down	0.040946036	NM_030786	221276_s_at	Syncoilin, intermediate filament 1	Hs.645425	81493	SYNC1
7.207427	0.081786	6.410813	0.129637	1.74	Down	0.006529011	NM_052822	1552978_a_at	secretory carrier membrane protein 1	-	9522	-
4.96977	0.164933	4.173493	0.030496	1.74	Down	0.008988029	AA243659	209683_at	Family with sequence similarity 49, member A	Hs.467769	81553	FAM49A
5.76606	0.036415	4.969883	0.024304	1.74	Down	5.38E-05	BE465380	231016_s_at	Aryl hydrocarbon receptor nuclear translocator	Hs.632446	405	ARNT
5.218813	0.148512	4.423173	0.070617	1.74	Down	0.008410399	AI732913	231257_at	Transcription elongation regulator 1-like	Hs.126575	256536	TCERG1L
7.56672	0.036075	6.771863	0.038111	1.73	Down	0.00011075	AF216650	216685_s_at	Methylthioadenosine phosphorylase	Hs.193268	4507	MTAP
11.485033	0.0345	10.6903	0.118322	1.73	Down	0.002977064	AA778684	222088_s_at	Solute carrier family 2 (facilitated glucose transporter), member 3	Hs.419240	6515	SLC2A3
7.033113	0.103211	6.23851	0.060802	1.73	Down	0.002679944	U16797	202669_s_at	Ephrin-B2	Hs.149239	1948	EFNB2
6.858433	0.031109	6.064287	0.137728	1.73	Down	0.004914297	BC013077	1558522_at	Homo sapiens, clone IMAGE:3459334, mRNA	Hs.594275	-	-
6.572477	0.155964	5.77844	0.090075	1.73	Down	0.011612207	NM_006572	206917_at	Guanine nucleotide binding protein (G protein), alpha 13	Hs.515018	10672	GNA13
9.985127	0.152662	9.1911	0.098229	1.73	Down	0.011931001	NM_019114	220161_s_at	Erythrocyte membrane protein band 4.1 like 4B	Hs.591901	54566	EPB41L4B
5.36612	0.052644	4.572493	0.080445	1.73	Down	0.001174784	AF429305	1560834_a_at	Rhabdomyosarcoma 2 associated transcript (non-coding RNA)	Hs.652568	196475	RMST
6.498207	0.024501	7.291487	0.113307	1.73	Up	0.002386331	BC040649	1569111_at	SRY (sex determining region Y)-box 13	-	9580	-
10.385633	0.052113	9.593253	0.072743	1.73	Down	0.000898125	M27830	affx-m27830_m_at	-	-	-	-
5.181057	0.118151	4.38897	0.053971	1.73	Down	0.003658524	T78074	236386_at	-	-	-	-
8.49642	0.054734	9.288133	0.184788	1.73	Up	0.014755957	L25275	210580_x_at	Sulfotransferase family, cytosolic, 1A, phenol-preferring, member 3	Hs.460587	6818	SULT1A3
6.507567	0.08263	5.716483	0.048649	1.73	Down	0.001177428	NM_020240	1552613_s_at	CDC42 small effector 2	Hs.508829	56990	CDC42SE2
6.907533	0.032742	6.11704	0.08055	1.73	Down	0.000811726	AU147805	232333_at	Mastermind-like 2 (Drosophila)	Hs.428214	84441	MAML2
7.486343	0.075557	6.695903	0.17344	1.73	Down	0.013938856	BG111938	231963_at	Homo sapiens, clone IMAGE:3869276, mRNA	Hs.26039	-	-
7.976067	0.106842	7.18567	0.052791	1.73	Down	0.002681398	AF007135	215698_at	Jumonji, AT rich interactive domain 1A	Hs.76272	5927	JARID1A
8.769527	0.038379	9.55944	0.066088	1.73	Up	0.000494438	AI972475	212251_at	Metadherin	Hs.377155	92140	MTDH
6.529237	0.068917	5.74007	0.047818	1.73	Down	0.000711396	NM_025040	220721_at	Zinc finger protein 614	Hs.292336	80110	ZNF614
6.3875	0.169872	5.59871	0.226337	1.73	Down	0.049447401	NM_018728	218966_at	Myosin VC	Hs.487036	55930	MYO5C
10.176453	0.175234	9.388653	0.106819	1.73	Down	0.01847991	AL161958	208851_s_at	Thy-1 cell surface antigen	Hs.651190	7070	THY1
4.855233	0.052212	4.06761	0.121361	1.73	Down	0.003974901	AW274846	228108_at	CDNA clone IMAGE:5263177	Hs.592572	-	-
8.0086	0.05769	7.221053	0.086379	1.73	Down	0.001622915	AI807950	229849_at	Transcribed locus	Hs.380698	-	-
8.29383	0.075618	7.506877	0.272926	1.73	Down	0.049884181	AI360875	204913_s_at	SRY (sex determining region Y)-box 11	Hs.432638	6664	SOX11
5.807373	0.089036	5.020603	0.108596	1.73	Down	0.004983789	AA789296	239598_s_at	Calpain, small subunit 2	Hs.460857	84290	CAPNS2
5.648897	0.107005	6.43548	0.135518	1.72	Up	0.010375065	AW015063	239038_at	Chromosome 1 open reading frame 52	Hs.26226	148423	C1orf52
6.02262	0.07144	5.2365	0.103253	1.72	Down	0.003319713	BF111276	230859_at	Internexin neuronal intermediate filament protein, alpha	Hs.500916	9118	INA
5.918813	0.071649	6.70485	0.252671	1.72	Up	0.040222564	AF062733	211677_x_at	Immunoglobulin superfamily, member 4B	Hs.365689	57863	IGSF4B
6.090897	0.159902	5.305873	0.022821	1.72	Down	0.008278312	AW300804	1558588_at	Hypothetical protein LOC728855	Hs.456578	728855	LOC728855
6.926913	0.147487	6.142203	0.12984	1.72	Down	0.016217416	NM_005101	205483_s_at	ISG15 ubiquitin-like modifier	Hs.458485	9636	ISG15
6.037277	0.102893	5.252713	0.129823	1.72	Down	0.009062637	AF177171	223078_s_at	Tropomodulin 3 (ubiquitous)	Hs.4998	29766	TMOD3
8.980497	0.020891	8.196037	0.108285	1.72	Down	0.002064049	AL041761	228955_at	Homo sapiens, clone IMAGE:4753714, mRNA	Hs.592502	-	-
7.468157	0.116192	6.683833	0.094366	1.72	Down	0.006340953	BC000453	209997_x_at	Pericentriolar material 1	Hs.491148	5108	PCM1
9.75118	0.105857	10.535467	0.079429	1.72	Up	0.004062634	AU150752	218401_s_at	Zinc finger protein 281	Hs.59757	23528	ZNF281
7.35967	0.041751	8.143877	0.229643	1.72	Up	0.02830975	AI357639	225716_at	Full-length cDNA clone CS0DK008YI09 of HeLa cells Cot 25-normalized of Homo sapiens (human)	Hs.330495	-	-
6.595523	0.11072	7.378873	0.162221	1.72	Up	0.016285851	BC036508	1559156_at	Protein inhibitor of activated STAT, 1	Hs.162458	8554	PIAS1
8.900347	0.068906	8.117217	0.070475	1.72	Down	0.001358792	NM_002291	201505_at	Laminin, beta 1	Hs.489646	3912	LAMB1
7.68996	0.062852	6.906987	0.203998	1.72	Down	0.021429071	NM_006079	207980_s_at	Cbp/p300-interacting transactivator, with Glu/Asp-rich carboxy-terminal domain, 2	Hs.82071	10370	CITED2
6.959417	0.085321	7.742273	0.036298	1.72	Up	0.0010779	AW975051	238883_at	Thyroid hormone receptor associated protein 2	Hs.159799	23389	THRAP2
4.467237	0.065365	5.25007	0.057535	1.72	Up	0.000847506	AA437272	235936_at	Hypothetical protein LOC254559	Hs.136313	254559	LOC254559
8.08649	0.065694	7.304253	0.109725	1.72	Down	0.003617769	NM_018644	219521_at	Beta-1,3-glucuronyltransferase 1 (glucuronosyltransferase P)	Hs.381050	27087	B3GAT1
7.95014	0.12391	7.168077	0.196618	1.72	Down	0.028171846	NM_022105	218325_s_at	Death inducer-obliterator 1	Hs.517172	11083	DIDO1
10.3059	0.008516	9.52416	0.092831	1.72	Down	0.001106281	BC015108	1570266_x_at	Homo sapiens, Similar to otoconin 90, clone IMAGE:4044247, mRNA	Hs.383006	-	-
4.892117	0.089889	4.111383	0.176051	1.72	Down	0.016822863	AK097571	1556261_a_at	CDNA FLJ40252 fis, clone TESTI2024299	Hs.118609	-	-
7.683483	0.122749	6.902893	0.230067	1.72	Down	0.040200111	AC_005587	215549_x_at	-	-	-	-
5.862673	0.059433	5.082133	0.179569	1.72	Down	0.014534174	AF116705	211681_s_at	-	-	-	-
6.066003	0.109925	6.846343	0.179544	1.72	Up	0.020713912	N21458	218087_s_at	Sorbin and SH3 domain containing 1	Hs.38621	10580	SORBS1
12.7337	0.00445	11.953567	0.104522	1.72	Down	0.001727935	BF223023	231381_at	Calcium channel, voltage-dependent, alpha 2/delta 3 subunit	Hs.128594	55799	CACNA2D3
5.696987	0.017701	6.476797	0.077371	1.72	Up	0.000601731	AB053318	1554106_at	Amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 16	Hs.648846	130029	ALS2CR16
5.615123	0.175101	4.835347	0.107506	1.72	Down	0.019184484	AI148006	244414_at	Mastermind-like 2 (Drosophila)	Hs.428214	84441	MAML2
6.768313	0.043539	5.988643	0.036361	1.72	Down	0.000162347	NM_014240	218850_s_at	LIM domains containing 1	Hs.652182	8994	LIMD1
5.140037	0.09695	4.36071	0.138421	1.72	Down	0.009944477	NM_007054	213623_at	Kinesin family member 3A	Hs.43670	11127	KIF3A
7.31524	0.034426	8.094473	0.232591	1.72	Up	0.02954016	NM_017634	218823_s_at	Potassium channel tetramerisation domain containing 9	Hs.72071	54793	KCTD9
12.425133	0.044176	11.646667	0.123339	1.72	Down	0.004023202	BF057073	231310_at	Transcribed locus	Hs.113170	-	-
8.090107	0.08015	7.31167	0.169266	1.72	Down	0.014185755	AU144734	242918_at	Nuclear autoantigenic sperm protein (histone-binding)	Hs.319334	4678	NASP
8.360403	0.14844	7.581983	0.223509	1.72	Down	0.04406553	AK021957	225293_at	Collagen, type XXVII, alpha 1	Hs.494892	85301	COL27A1
8.984087	0.067227	8.206083	0.071677	1.71	Down	0.001377474	AA887053	223254_s_at	KIAA1333	Hs.509008	55632	KIAA1333
7.049803	0.0519	6.272627	0.052879	1.71	Down	0.000466993	AV701292	226638_at	Rho GTPase activating protein 23	Hs.374446	57636	ARHGAP23
8.269983	0.048358	7.49283	0.189333	1.71	Down	0.016442116	BE966018	222815_at	-	-	-	-
6.911093	0.12097	6.134023	0.105014	1.71	Down	0.008334395	BG479112	236525_at	F-box protein 36	Hs.140666	130888	FBXO36
6.07437	0.122982	6.851217	0.045846	1.71	Up	0.004081005	AL040178	228618_at	Platelet endothelial aggregation receptor 1	Hs.591470	375033	PEAR1
7.773733	0.108245	8.55052	0.184379	1.71	Up	0.022098161	AI339732	217501_at	Cytosolic iron-sulfur protein assembly 1 homolog (S. cerevisiae)	Hs.12109	9391	CIAO1
6.726683	0.085821	5.9499	0.098389	1.71	Down	0.004004174	NM_015993	204519_s_at	Plasma membrane proteolipid (plasmolipin)	Hs.632215	51090	PLLP
5.5501	0.047645	6.326613	0.179283	1.71	Up	0.013851928	BF001786	222747_s_at	Sex comb on midleg-like 1 (Drosophila)	Hs.109655	6322	SCML1
4.100697	0.083235	4.877037	0.199942	1.71	Up	0.023072262	NM_014621	1552337_s_at	Homeobox D4	Hs.591609	3233	HOXD4
5.152023	0.14349	5.92835	0.091096	1.71	Up	0.010279585	AI732637	244455_at	Potassium channel, subfamily T, member 2	Hs.420016	343450	KCNT2
6.285893	0.028891	7.06212	0.079848	1.71	Up	0.000794758	NM_024095	218841_at	Ankyrin repeat and SOCS box-containing 8	Hs.432699	140461	ASB8
6.78677	0.12144	7.562987	0.172461	1.71	Up	0.021203653	NM_004760	202695_s_at	Serine/threonine kinase 17a (apoptosis-inducing)	Hs.268887	9263	STK17A
3.584767	0.015121	4.36088	0.057055	1.71	Up	0.000193211	BF592034	227242_s_at	Early B-cell factor 3	Hs.591374	253738	EBF3
5.573127	0.067948	4.797133	0.077586	1.71	Down	0.001670457	AB009023	211849_s_at	RNA guanylyltransferase and 5-phosphatase	Hs.567378	8732	RNGTT
8.279257	0.149609	7.503353	0.138663	1.71	Down	0.019042821	NM_003370	202205_at	Vasodilator-stimulated phosphoprotein	Hs.515469	7408	VASP
5.84435	0.055125	6.620143	0.053676	1.71	Up	0.000544304	AA436887	243993_at	PCTAIRE protein kinase 2	Hs.506415	5128	PCTK2
7.430553	0.019513	6.65478	0.076826	1.71	Down	0.000610812	AI270986	241600_at	Transcribed locus	Hs.592920	-	-
6.891243	0.04647	6.115533	0.219365	1.71	Down	0.025832137	AI760013	238005_s_at	Transcribed locus	Hs.596013	-	-
8.11774	0.0374	7.342123	0.090739	1.71	Down	0.001386832	NM_004384	220768_s_at	Casein kinase 1, gamma 3	Hs.129206	1456	CSNK1G3
5.082377	0.019646	4.306777	0.025097	1.71	Down	1.69E-05	BG285274	238506_at	Leucine rich repeat containing 58	Hs.518084	116064	LRRC58
7.243957	0.159455	6.468763	0.101336	1.71	Down	0.014815961	BC030539	1555125_at	Chromosome 21 open reading frame 66	Hs.644004	94104	C21orf66
8.829337	0.102086	8.054627	0.065919	1.71	Down	0.003105218	BC005193	222502_s_at	Ubiquitin-fold modifier 1	Hs.652145	51569	UFM1
8.3321	0.069132	9.106643	0.044308	1.71	Up	0.000704271	AL039862	225864_at	Family with sequence similarity 84, member B	Hs.124951	157638	FAM84B
8.24307	0.123575	7.469603	0.153561	1.71	Down	0.017188638	AI753747	224840_at	FK506 binding protein 5	Hs.407190	2289	FKBP5
9.295197	0.024791	8.52202	0.187925	1.71	Down	0.015111552	NM_005110	205100_at	Glutamine-fructose-6-phosphate transaminase 2	Hs.30332	9945	GFPT2
7.150977	0.159743	6.377983	0.091709	1.71	Down	0.013733668	AW970089	228523_at	Nanos homolog 1 (Drosophila)	Hs.591918	340719	NANOS1
9.961473	0.097435	9.188587	0.097852	1.71	Down	0.005001806	BC002827	209344_at	Tropomyosin 4	Hs.631618	7171	TPM4
6.41888	0.083702	7.191513	0.027107	1.71	Up	0.000927249	BF305380	204317_at	-	-	-	-
6.03579	0.175667	5.263177	0.105418	1.71	Down	0.019583538	AK093435	1564413_at	Hypothetical locus LOC388666	Hs.632431	388666	FLJ36116
4.314383	0.047238	5.086977	0.072286	1.71	Up	0.000863187	BF437711	230845_at	Prostate/rectrum and colon protein no. 2	Hs.236557	360205	PRAC2
7.61271	0.111134	6.840817	0.150928	1.71	Down	0.014632807	NM_006633	203474_at	IQ motif containing GTPase activating protein 2	Hs.291030	10788	IQGAP2
7.56566	0.139481	8.33722	0.219573	1.71	Up	0.041305311	N62196	229551_x_at	Transcribed locus	Hs.597144	-	-
7.195103	0.138135	6.42358	0.081923	1.71	Down	0.008623148	BC002702	222705_s_at	Solute carrier family 25 (mitochondrial carrier; ornithine transporter) member 15	Hs.646645	10166	SLC25A15
8.641757	0.075934	9.413017	0.202027	1.71	Up	0.023302165	BF448315	213015_at	ARTC1 mRNA, complete sequence	Hs.593612	-	-
7.642867	0.061981	8.413587	0.099226	1.71	Up	0.00274963	AL035541	222450_at	-	-	-	-
7.077987	0.024098	7.84834	0.08884	1.71	Up	0.001114921	AA810695	228173_at	GNAS complex locus	Hs.125898	2778	GNAS
8.320667	0.079365	9.090723	0.168874	1.71	Up	0.014530367	M68520	204252_at	Cyclin-dependent kinase 2	Hs.19192	1017	CDK2
7.05261	0.08567	6.282837	0.040397	1.71	Down	0.001246804	AU135021	222508_s_at	Hypothetical protein FLJ10154	Hs.508644	55082	FLJ10154
8.176623	0.139524	8.94625	0.056686	1.7	Up	0.006932087	NM_002956	201975_at	Restin (Reed-Steinberg cell-expressed intermediate filament-associated protein)	Hs.524809	6249	RSN
9.01637	0.062944	8.24778	0.209186	1.7	Down	0.024486083	AF077053	221618_s_at	TAF9B RNA polymerase II, TATA box binding protein (TBP)-associated factor, 31kDa	-	51616	-
6.168933	0.13888	5.400383	0.040317	1.7	Down	0.006027843	U62325	213419_at	-	-	-	-
5.96506	0.075346	6.73352	0.068825	1.7	Up	0.001665287	AW001628	226947_at	-	-	-	-
8.643757	0.050346	7.87536	0.120715	1.7	Down	0.004193711	NM_001649	204967_at	Shroom family member 2	Hs.567236	357	SHROOM2
7.60738	0.079881	8.37551	0.078465	1.7	Up	0.00236431	AK075558	1558368_s_at	chromosome 1 open reading frame 187	-	374946	-
6.526587	0.1385	5.759077	0.060195	1.7	Down	0.007069248	NM_007350	217998_at	Pleckstrin homology-like domain, family A, member 1	Hs.602085	22822	PHLDA1
7.581987	0.153957	8.34938	0.13686	1.7	Up	0.020379592	BE048999	226176_s_at	Ubiquitin specific peptidase 42	Hs.31856	84132	USP42
8.468693	0.084671	7.701647	0.215953	1.7	Down	0.02974271	N49836	228505_s_at	Carbohydrate (N-acetylglucosamine 6-O) sulfotransferase 6	Hs.487510	4166	CHST6
4.6783	0.160303	5.44526	0.178439	1.7	Up	0.032982431	D84476	203836_s_at	Mitogen-activated protein kinase kinase kinase 5	Hs.186486	4217	MAP3K5
4.495837	0.170966	5.262323	0.169112	1.7	Up	0.033299214	R06738	243020_at	Family with sequence similarity 13, member A1 opposite strand	Hs.570836	285512	FAM13A1OS
6.595017	0.133735	5.828587	0.079944	1.7	Down	0.007934718	BM141828	1557165_s_at	Kelch-like 18 (Drosophila)	Hs.517946	23276	KLHL18
5.673573	0.167605	4.90819	0.166281	1.7	Down	0.0316185	BF196457	204750_s_at	Desmocollin 2	Hs.95612	1824	DSC2
5.755763	0.123478	4.990913	0.053954	1.7	Down	0.004754012	U96173	210745_at	One cut domain, family member 1	Hs.511432	3175	ONECUT1
5.51833	0.079108	4.75366	0.072999	1.7	Down	0.002074376	AI817960	239649_at	-	-	-	-
8.191823	0.025119	8.956343	0.144473	1.7	Up	0.006455762	AL034550	225224_at	-	-	-	-
9.903203	0.047519	9.139137	0.124825	1.7	Down	0.004620783	NM_001450	202949_s_at	Four and a half LIM domains 2	Hs.443687	2274	FHL2
5.33195	0.136847	4.56844	0.016513	1.7	Down	0.005193454	AI927000	213456_at	Sclerostin domain containing 1	Hs.648106	25928	SOSTDC1
5.462513	0.092451	4.69945	0.097536	1.7	Down	0.004747936	BC022434	1555562_a_at	Zinc finger, CCHC domain containing 7	Hs.371588	84186	ZCCHC7
6.282	0.019344	5.51909	0.049116	1.7	Down	0.000133249	AW207389	235649_at	ADAM metallopeptidase with thrombospondin type 1 motif, 8	Hs.271605	11095	ADAMTS8
6.487473	0.028542	7.249947	0.109057	1.7	Up	0.00249248	AI732802	222371_at	Protein inhibitor of activated STAT, 1	Hs.162458	8554	PIAS1
5.498037	0.034602	6.260497	0.224254	1.7	Up	0.028299191	AI557319	63825_at	Abhydrolase domain containing 2	Hs.602547	11057	ABHD2
6.032923	0.073337	5.270687	0.162527	1.7	Down	0.012900268	NM_015153	217951_s_at	PHD finger protein 3	Hs.348921	23469	PHF3
5.37834	0.13297	6.140257	0.071784	1.7	Up	0.007270941	AB028977	216086_at	Synaptic vesicle glycoprotein 2C	Hs.646953	22987	SV2C
9.359947	0.059914	10.120933	0.174	1.69	Up	0.014432563	AL512760	208964_s_at	Fatty acid desaturase 1	Hs.503546	3992	FADS1
6.241763	0.101311	7.00254	0.159529	1.69	Up	0.015789763	AI341541	227407_at	Hypothetical protein FLJ90013	Hs.479223	202018	FLJ90013
5.453793	0.100281	4.693503	0.1855	1.69	Down	0.022647661	AB044805	209992_at	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 2	Hs.282702	5208	PFKFB2
9.816257	0.082374	9.05656	0.208101	1.69	Down	0.027419522	U19495	209687_at	chemokine (C-X-C motif) ligand 12 (stromal cell-derived factor 1)	-	6387	-
9.939113	0.040116	9.17965	0.041993	1.69	Down	0.000197397	BG540494	226694_at	Full-length cDNA clone CS0DI025YO10 of Placenta Cot 25-normalized of Homo sapiens (human)	Hs.595524	-	-
8.627257	0.083085	7.867977	0.078013	1.69	Down	0.002637138	AK026475	232028_at	Zinc finger protein 678	Hs.30323	339500	ZNF678
